month, format: day,hour,forecast,일최저기온,강수형태,6시간적설,풍향,강수확률,습도,일최고기온,하늘상태,6시간강수량,풍속,3시간기온
6, 8,2300.0,58.0,,0.0,0.0,347.0,20.0,85.0,,3.0,0.0,3.6,20.0
6, 8,2300.0,61.0,,0.0,,351.0,20.0,95.0,,3.0,,2.4,17.0
6, 8,2300.0,64.0,,0.0,0.0,23.0,20.0,90.0,,3.0,0.0,2.1,16.0
6, 9,200.0,4.0,16.0,0.0,,227.0,20.0,50.0,30.0,3.0,,1.8,27.0
6, 9,200.0,7.0,16.0,0.0,0.0,338.0,30.0,65.0,26.0,4.0,0.0,0.5,24.0
6, 9,200.0,10.0,,0.0,,96.0,30.0,70.0,22.0,4.0,,1.8,21.0
6, 9,200.0,13.0,,1.0,0.0,100.0,60.0,85.0,,4.0,5.0,2.7,18.0
6, 9,200.0,16.0,,1.0,,103.0,60.0,90.0,,4.0,,3.7,17.0
6, 9,200.0,19.0,,0.0,0.0,109.0,30.0,85.0,,4.0,5.0,3.9,17.0
6, 9,200.0,22.0,,0.0,,93.0,30.0,70.0,,4.0,,3.7,19.0
6, 9,200.0,25.0,,0.0,0.0,103.0,20.0,55.0,,3.0,0.0,3.9,23.0
6, 9,200.0,28.0,,0.0,,123.0,20.0,40.0,,3.0,,4.3,26.0
6, 9,200.0,31.0,,0.0,0.0,108.0,20.0,55.0,,3.0,0.0,3.5,23.0
6, 9,200.0,34.0,,0.0,,118.0,30.0,60.0,,4.0,,3.0,20.0
6, 9,200.0,37.0,,0.0,0.0,108.0,30.0,70.0,,4.0,0.0,3.3,18.0
6, 9,200.0,40.0,,0.0,,77.0,30.0,75.0,,4.0,,2.6,17.0
6, 9,200.0,43.0,,0.0,0.0,63.0,30.0,80.0,,4.0,0.0,1.8,17.0
6, 9,200.0,46.0,,0.0,,47.0,20.0,70.0,,3.0,,2.3,19.0
6, 9,200.0,49.0,,0.0,0.0,42.0,20.0,55.0,,3.0,0.0,2.4,21.0
6, 9,200.0,52.0,,0.0,,345.0,20.0,75.0,,3.0,,3.4,21.0
6, 9,200.0,55.0,,0.0,0.0,347.0,20.0,85.0,,3.0,0.0,3.6,20.0
6, 9,200.0,58.0,,0.0,,351.0,20.0,95.0,,3.0,,2.4,17.0
6, 9,200.0,61.0,,0.0,0.0,23.0,20.0,90.0,,3.0,0.0,2.1,16.0
6, 9,500.0,4.0,16.0,0.0,0.0,338.0,30.0,65.0,26.0,4.0,0.0,0.5,24.0
6, 9,500.0,7.0,16.0,0.0,,96.0,30.0,70.0,22.0,4.0,,1.8,21.0
6, 9,500.0,10.0,,1.0,0.0,100.0,60.0,85.0,,4.0,5.0,2.7,18.0
6, 9,500.0,13.0,,1.0,,103.0,60.0,90.0,,4.0,,3.7,17.0
6, 9,500.0,16.0,,0.0,0.0,109.0,30.0,85.0,,4.0,5.0,3.9,17.0
6, 9,500.0,19.0,,0.0,,93.0,30.0,70.0,,4.0,,3.7,19.0
6, 9,500.0,22.0,,0.0,0.0,103.0,20.0,55.0,,3.0,0.0,3.9,23.0
6, 9,500.0,25.0,,0.0,,123.0,20.0,40.0,,3.0,,4.3,26.0
6, 9,500.0,28.0,,0.0,0.0,108.0,20.0,55.0,,3.0,0.0,3.5,23.0
6, 9,500.0,31.0,,0.0,,118.0,30.0,60.0,,4.0,,3.0,20.0
6, 9,500.0,34.0,,0.0,0.0,108.0,30.0,70.0,,4.0,0.0,3.3,18.0
6, 9,500.0,37.0,,0.0,,77.0,30.0,75.0,,4.0,,2.6,17.0
6, 9,500.0,40.0,,0.0,0.0,63.0,30.0,80.0,,4.0,0.0,1.8,17.0
6, 9,500.0,43.0,,0.0,,47.0,20.0,70.0,,3.0,,2.3,19.0
6, 9,500.0,46.0,,0.0,0.0,42.0,20.0,55.0,,3.0,0.0,2.4,21.0
6, 9,500.0,49.0,,0.0,,345.0,20.0,75.0,,3.0,,3.4,21.0
6, 9,500.0,52.0,,0.0,0.0,347.0,20.0,85.0,,3.0,0.0,3.6,20.0
6, 9,500.0,55.0,,0.0,,351.0,20.0,95.0,,3.0,,2.4,17.0
6, 9,500.0,58.0,,0.0,0.0,23.0,20.0,90.0,,3.0,0.0,2.1,16.0
6, 9,800.0,4.0,17.0,1.0,,141.0,60.0,80.0,26.0,4.0,,2.6,21.0
6, 9,800.0,7.0,16.0,1.0,0.0,108.0,60.0,80.0,23.0,4.0,5.0,2.9,19.0
6, 9,800.0,10.0,,1.0,,98.0,60.0,85.0,,4.0,,2.7,17.0
6, 9,800.0,13.0,,0.0,0.0,84.0,30.0,85.0,,4.0,5.0,3.1,17.0
6, 9,800.0,16.0,,0.0,,73.0,30.0,75.0,,4.0,,2.7,19.0
6, 9,800.0,19.0,,0.0,0.0,71.0,20.0,50.0,,3.0,0.0,3.1,24.0
6, 9,800.0,22.0,,0.0,,100.0,20.0,45.0,,3.0,,2.9,26.0
6, 9,800.0,25.0,,0.0,0.0,61.0,20.0,60.0,,3.0,0.0,3.5,23.0
6, 9,800.0,28.0,,0.0,,126.0,30.0,65.0,,4.0,,3.7,20.0
6, 9,800.0,31.0,,0.0,0.0,102.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,800.0,34.0,,0.0,,78.0,30.0,80.0,,4.0,,2.9,17.0
6, 9,800.0,37.0,,0.0,0.0,53.0,30.0,80.0,,4.0,0.0,2.6,17.0
6, 9,800.0,40.0,,0.0,,48.0,20.0,70.0,,3.0,,2.7,19.0
6, 9,800.0,43.0,,0.0,0.0,20.0,20.0,60.0,,3.0,0.0,3.0,22.0
6, 9,800.0,46.0,,0.0,,346.0,20.0,60.0,,3.0,,3.4,22.0
6, 9,800.0,49.0,,0.0,0.0,349.0,20.0,85.0,,3.0,0.0,4.1,20.0
6, 9,800.0,52.0,,0.0,,333.0,20.0,90.0,,3.0,,3.3,17.0
6, 9,800.0,55.0,,0.0,0.0,354.0,20.0,90.0,,3.0,0.0,3.0,16.0
6, 9,1100.0,4.0,17.0,1.0,0.0,108.0,60.0,80.0,26.0,4.0,5.0,2.9,19.0
6, 9,1100.0,7.0,16.0,1.0,,98.0,60.0,85.0,23.0,4.0,,2.7,17.0
6, 9,1100.0,10.0,,0.0,0.0,84.0,30.0,85.0,,4.0,5.0,3.1,17.0
6, 9,1100.0,13.0,,0.0,,73.0,30.0,75.0,,4.0,,2.7,19.0
6, 9,1100.0,16.0,,0.0,0.0,71.0,20.0,50.0,,3.0,0.0,3.1,24.0
6, 9,1100.0,19.0,,0.0,,100.0,20.0,45.0,,3.0,,2.9,26.0
6, 9,1100.0,22.0,,0.0,0.0,61.0,20.0,60.0,,3.0,0.0,3.5,23.0
6, 9,1100.0,25.0,,0.0,,126.0,30.0,65.0,,4.0,,3.7,20.0
6, 9,1100.0,28.0,,0.0,0.0,102.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,1100.0,31.0,,0.0,,78.0,30.0,80.0,,4.0,,2.9,17.0
6, 9,1100.0,34.0,,0.0,0.0,53.0,30.0,80.0,,4.0,0.0,2.6,17.0
6, 9,1100.0,37.0,,0.0,,48.0,20.0,70.0,,3.0,,2.7,19.0
6, 9,1100.0,40.0,,0.0,0.0,20.0,20.0,60.0,,3.0,0.0,3.0,22.0
6, 9,1100.0,43.0,,0.0,,346.0,20.0,60.0,,3.0,,3.4,22.0
6, 9,1100.0,46.0,,0.0,0.0,349.0,20.0,85.0,,3.0,0.0,4.1,20.0
6, 9,1100.0,49.0,,0.0,,333.0,20.0,90.0,,3.0,,3.3,17.0
6, 9,1100.0,52.0,,0.0,0.0,354.0,20.0,90.0,,3.0,0.0,3.0,16.0
6, 9,1400.0,4.0,17.0,1.0,,98.0,60.0,85.0,26.0,4.0,,2.7,17.0
6, 9,1400.0,7.0,16.0,0.0,0.0,84.0,30.0,85.0,23.0,4.0,5.0,3.1,17.0
6, 9,1400.0,10.0,,0.0,,73.0,30.0,75.0,,4.0,,2.7,19.0
6, 9,1400.0,13.0,,0.0,0.0,71.0,20.0,50.0,,3.0,0.0,3.1,24.0
6, 9,1400.0,16.0,,0.0,,100.0,20.0,45.0,,3.0,,2.9,26.0
6, 9,1400.0,19.0,,0.0,0.0,61.0,20.0,60.0,,3.0,0.0,3.5,23.0
6, 9,1400.0,22.0,,0.0,,126.0,30.0,65.0,,4.0,,3.7,20.0
6, 9,1400.0,25.0,,0.0,0.0,102.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,1400.0,28.0,,0.0,,78.0,30.0,80.0,,4.0,,2.9,17.0
6, 9,1400.0,31.0,,0.0,0.0,53.0,30.0,80.0,,4.0,0.0,2.6,17.0
6, 9,1400.0,34.0,,0.0,,48.0,20.0,70.0,,3.0,,2.7,19.0
6, 9,1400.0,37.0,,0.0,0.0,20.0,20.0,60.0,,3.0,0.0,3.0,22.0
6, 9,1400.0,40.0,,0.0,,346.0,20.0,60.0,,3.0,,3.4,22.0
6, 9,1400.0,43.0,,0.0,0.0,349.0,20.0,85.0,,3.0,0.0,4.1,20.0
6, 9,1400.0,46.0,,0.0,,333.0,20.0,90.0,,3.0,,3.3,17.0
6, 9,1400.0,49.0,,0.0,0.0,354.0,20.0,90.0,,3.0,0.0,3.0,16.0
6, 9,1700.0,4.0,17.0,0.0,0.0,84.0,30.0,85.0,26.0,4.0,0.0,3.1,17.0
6, 9,1700.0,7.0,16.0,0.0,,73.0,30.0,75.0,23.0,4.0,,2.7,19.0
6, 9,1700.0,10.0,,0.0,0.0,71.0,20.0,50.0,,3.0,0.0,3.1,24.0
6, 9,1700.0,13.0,,0.0,,100.0,20.0,45.0,,3.0,,2.9,26.0
6, 9,1700.0,16.0,,0.0,0.0,61.0,20.0,60.0,,3.0,0.0,3.5,23.0
6, 9,1700.0,19.0,,0.0,,126.0,30.0,65.0,,4.0,,3.7,20.0
6, 9,1700.0,22.0,,0.0,0.0,102.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,1700.0,25.0,,0.0,,78.0,30.0,80.0,,4.0,,2.9,17.0
6, 9,1700.0,28.0,,0.0,0.0,53.0,30.0,80.0,,4.0,0.0,2.6,17.0
6, 9,1700.0,31.0,,0.0,,48.0,20.0,70.0,,3.0,,2.7,19.0
6, 9,1700.0,34.0,,0.0,0.0,20.0,20.0,60.0,,3.0,0.0,3.0,22.0
6, 9,1700.0,37.0,,0.0,,346.0,20.0,60.0,,3.0,,3.4,22.0
6, 9,1700.0,40.0,,0.0,0.0,349.0,20.0,85.0,,3.0,0.0,4.1,20.0
6, 9,1700.0,43.0,,0.0,,333.0,20.0,90.0,,3.0,,3.3,17.0
6, 9,1700.0,46.0,,0.0,0.0,354.0,20.0,90.0,,3.0,0.0,3.0,16.0
6, 9,2000.0,4.0,16.0,0.0,,103.0,30.0,85.0,26.0,4.0,,4.0,19.0
6, 9,2000.0,7.0,15.0,0.0,0.0,113.0,20.0,55.0,23.0,3.0,0.0,3.6,23.0
6, 9,2000.0,10.0,,0.0,,88.0,20.0,45.0,24.0,3.0,,2.5,25.0
6, 9,2000.0,13.0,,0.0,0.0,6.0,20.0,65.0,,3.0,0.0,4.0,23.0
6, 9,2000.0,16.0,,0.0,,117.0,30.0,65.0,,4.0,,3.4,21.0
6, 9,2000.0,19.0,,0.0,0.0,94.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,2000.0,22.0,,0.0,,72.0,30.0,75.0,,4.0,,3.3,17.0
6, 9,2000.0,25.0,,0.0,0.0,66.0,30.0,80.0,,4.0,0.0,3.0,17.0
6, 9,2000.0,28.0,,0.0,,69.0,20.0,70.0,,3.0,,3.0,19.0
6, 9,2000.0,31.0,,0.0,0.0,65.0,20.0,55.0,,3.0,0.0,2.3,23.0
6, 9,2000.0,34.0,,0.0,,40.0,20.0,60.0,,3.0,,3.3,23.0
6, 9,2000.0,37.0,,0.0,0.0,38.0,20.0,75.0,,3.0,0.0,1.8,20.0
6, 9,2000.0,40.0,,0.0,,27.0,20.0,90.0,,3.0,,2.2,18.0
6, 9,2000.0,43.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,2.0,16.0
6, 9,2000.0,46.0,,0.0,,34.0,20.0,95.0,,3.0,,1.8,16.0
6, 9,2000.0,49.0,,0.0,0.0,39.0,20.0,95.0,,3.0,0.0,1.3,16.0
6, 9,2000.0,52.0,,0.0,,337.0,20.0,65.0,,3.0,,1.3,20.0
6, 9,2000.0,55.0,,0.0,0.0,295.0,10.0,55.0,,2.0,0.0,2.9,23.0
6, 9,2000.0,58.0,,0.0,,270.0,10.0,55.0,,2.0,,3.1,24.0
6, 9,2000.0,61.0,,0.0,0.0,266.0,10.0,60.0,,2.0,0.0,3.2,22.0
6, 9,2000.0,64.0,,0.0,,279.0,10.0,85.0,,2.0,,3.2,18.0
6, 9,2000.0,67.0,,0.0,0.0,265.0,10.0,90.0,,2.0,0.0,2.3,17.0
6, 9,2300.0,4.0,16.0,0.0,0.0,113.0,20.0,55.0,26.0,3.0,0.0,3.6,23.0
6, 9,2300.0,7.0,15.0,0.0,,88.0,20.0,45.0,23.0,3.0,,2.5,25.0
6, 9,2300.0,10.0,,0.0,0.0,6.0,20.0,65.0,24.0,3.0,0.0,4.0,23.0
6, 9,2300.0,13.0,,0.0,,117.0,30.0,65.0,,4.0,,3.4,21.0
6, 9,2300.0,16.0,,0.0,0.0,94.0,30.0,70.0,,4.0,0.0,3.0,19.0
6, 9,2300.0,19.0,,0.0,,72.0,30.0,75.0,,4.0,,3.3,17.0
6, 9,2300.0,22.0,,0.0,0.0,66.0,30.0,80.0,,4.0,0.0,3.0,17.0
6, 9,2300.0,25.0,,0.0,,69.0,20.0,70.0,,3.0,,3.0,19.0
6, 9,2300.0,28.0,,0.0,0.0,65.0,20.0,55.0,,3.0,0.0,2.3,23.0
6, 9,2300.0,31.0,,0.0,,40.0,20.0,60.0,,3.0,,3.3,23.0
6, 9,2300.0,34.0,,0.0,0.0,38.0,20.0,75.0,,3.0,0.0,1.8,20.0
6, 9,2300.0,37.0,,0.0,,27.0,20.0,90.0,,3.0,,2.2,18.0
6, 9,2300.0,40.0,,0.0,0.0,6.0,20.0,85.0,,3.0,0.0,2.0,16.0
6, 9,2300.0,43.0,,0.0,,34.0,20.0,95.0,,3.0,,1.8,16.0
6, 9,2300.0,46.0,,0.0,0.0,39.0,20.0,95.0,,3.0,0.0,1.3,16.0
6, 9,2300.0,49.0,,0.0,,337.0,20.0,65.0,,3.0,,1.3,20.0
6, 9,2300.0,52.0,,0.0,0.0,295.0,10.0,55.0,,2.0,0.0,2.9,23.0
6, 9,2300.0,55.0,,0.0,,270.0,10.0,55.0,,2.0,,3.1,24.0
6, 9,2300.0,58.0,,0.0,0.0,266.0,10.0,60.0,,2.0,0.0,3.2,22.0
6, 9,2300.0,61.0,,0.0,,279.0,10.0,85.0,,2.0,,3.2,18.0
6, 9,2300.0,64.0,,0.0,0.0,265.0,10.0,90.0,,2.0,0.0,2.3,17.0
7, 1,200.0,4.0,23.0,1.0,,360.0,90.0,95.0,25.0,4.0,,2.2,24.0
7, 1,200.0,7.0,23.0,1.0,0.0,93.0,80.0,95.0,27.0,4.0,40.0,1.7,23.0
7, 1,200.0,10.0,,1.0,,107.0,80.0,95.0,29.0,4.0,,3.4,23.0
7, 1,200.0,13.0,,1.0,0.0,166.0,80.0,95.0,,4.0,40.0,3.0,24.0
7, 1,200.0,16.0,,1.0,,187.0,80.0,95.0,,4.0,,4.8,24.0
7, 1,200.0,19.0,,1.0,0.0,182.0,80.0,95.0,,4.0,20.0,2.7,24.0
7, 1,200.0,22.0,,1.0,,164.0,80.0,95.0,,4.0,,3.3,25.0
7, 1,200.0,25.0,,1.0,0.0,168.0,80.0,95.0,,4.0,20.0,1.9,25.0
7, 1,200.0,28.0,,1.0,,133.0,90.0,90.0,,4.0,,2.2,27.0
7, 1,200.0,31.0,,1.0,0.0,119.0,90.0,95.0,,4.0,20.0,3.1,26.0
7, 1,200.0,34.0,,1.0,,108.0,80.0,95.0,,4.0,,2.5,24.0
7, 1,200.0,37.0,,1.0,0.0,123.0,60.0,95.0,,4.0,10.0,3.7,24.0
7, 1,200.0,40.0,,0.0,,85.0,30.0,90.0,,4.0,,4.3,23.0
7, 1,200.0,43.0,,0.0,0.0,102.0,30.0,90.0,,4.0,0.0,4.4,24.0
7, 1,200.0,46.0,,0.0,,107.0,30.0,80.0,,4.0,,5.0,26.0
7, 1,200.0,49.0,,0.0,0.0,84.0,30.0,70.0,,4.0,0.0,5.0,29.0
7, 1,200.0,52.0,,0.0,,78.0,30.0,80.0,,4.0,,4.9,28.0
7, 1,200.0,55.0,,0.0,0.0,74.0,30.0,85.0,,4.0,0.0,4.5,26.0
7, 1,200.0,58.0,,0.0,,55.0,30.0,95.0,,4.0,,4.9,23.0
7, 1,200.0,61.0,,0.0,0.0,66.0,20.0,95.0,,3.0,0.0,4.7,23.0
7, 1,500.0,4.0,23.0,1.0,0.0,93.0,80.0,95.0,27.0,4.0,40.0,1.7,23.0
7, 1,500.0,7.0,23.0,1.0,,107.0,80.0,95.0,29.0,4.0,,3.4,23.0
7, 1,500.0,10.0,,1.0,0.0,166.0,80.0,95.0,,4.0,40.0,3.0,24.0
7, 1,500.0,13.0,,1.0,,187.0,80.0,95.0,,4.0,,4.8,24.0
7, 1,500.0,16.0,,1.0,0.0,182.0,80.0,95.0,,4.0,20.0,2.7,24.0
7, 1,500.0,19.0,,1.0,,164.0,80.0,95.0,,4.0,,3.3,25.0
7, 1,500.0,22.0,,1.0,0.0,168.0,80.0,95.0,,4.0,20.0,1.9,25.0
7, 1,500.0,25.0,,1.0,,133.0,90.0,90.0,,4.0,,2.2,27.0
7, 1,500.0,28.0,,1.0,0.0,119.0,90.0,95.0,,4.0,20.0,3.1,26.0
7, 1,500.0,31.0,,1.0,,108.0,80.0,95.0,,4.0,,2.5,24.0
7, 1,500.0,34.0,,1.0,0.0,123.0,60.0,95.0,,4.0,10.0,3.7,24.0
7, 1,500.0,37.0,,0.0,,85.0,30.0,90.0,,4.0,,4.3,23.0
7, 1,500.0,40.0,,0.0,0.0,102.0,30.0,90.0,,4.0,0.0,4.4,24.0
7, 1,500.0,43.0,,0.0,,107.0,30.0,80.0,,4.0,,5.0,26.0
7, 1,500.0,46.0,,0.0,0.0,84.0,30.0,70.0,,4.0,0.0,5.0,29.0
7, 1,500.0,49.0,,0.0,,78.0,30.0,80.0,,4.0,,4.9,28.0
7, 1,500.0,52.0,,0.0,0.0,74.0,30.0,85.0,,4.0,0.0,4.5,26.0
7, 1,500.0,55.0,,0.0,,55.0,30.0,95.0,,4.0,,4.9,23.0
7, 1,500.0,58.0,,0.0,0.0,66.0,20.0,95.0,,3.0,0.0,4.7,23.0
7, 1,800.0,4.0,23.0,1.0,,166.0,80.0,95.0,26.0,4.0,,4.0,23.0
7, 1,800.0,7.0,23.0,1.0,0.0,163.0,80.0,95.0,30.0,4.0,40.0,2.8,23.0
7, 1,800.0,10.0,,1.0,,127.0,80.0,95.0,,4.0,,1.5,23.0
7, 1,800.0,13.0,,1.0,0.0,135.0,80.0,95.0,,4.0,20.0,1.7,23.0
7, 1,800.0,16.0,,1.0,,196.0,80.0,95.0,,4.0,,3.5,24.0
7, 1,800.0,19.0,,1.0,0.0,166.0,80.0,95.0,,4.0,20.0,4.6,25.0
7, 1,800.0,22.0,,1.0,,130.0,80.0,95.0,,4.0,,5.0,25.0
7, 1,800.0,25.0,,1.0,0.0,126.0,80.0,90.0,,4.0,20.0,5.4,25.0
7, 1,800.0,28.0,,1.0,,135.0,80.0,95.0,,4.0,,5.0,24.0
7, 1,800.0,31.0,,1.0,0.0,146.0,60.0,95.0,,4.0,10.0,4.2,23.0
7, 1,800.0,34.0,,0.0,,139.0,30.0,95.0,,4.0,,4.1,23.0
7, 1,800.0,37.0,,0.0,0.0,101.0,30.0,90.0,,4.0,0.0,4.6,23.0
7, 1,800.0,40.0,,0.0,,119.0,30.0,85.0,,4.0,,5.1,26.0
7, 1,800.0,43.0,,0.0,0.0,77.0,30.0,75.0,,4.0,0.0,4.7,30.0
7, 1,800.0,46.0,,0.0,,357.0,30.0,70.0,,4.0,,5.0,30.0
7, 1,800.0,49.0,,0.0,0.0,108.0,30.0,80.0,,4.0,0.0,6.3,28.0
7, 1,800.0,52.0,,0.0,,90.0,30.0,90.0,,4.0,,5.9,24.0
7, 1,800.0,55.0,,0.0,0.0,83.0,20.0,90.0,,3.0,0.0,5.6,23.0
7, 1,1100.0,4.0,23.0,1.0,0.0,163.0,80.0,95.0,26.0,4.0,40.0,2.8,23.0
7, 1,1100.0,7.0,23.0,1.0,,127.0,80.0,95.0,30.0,4.0,,1.5,23.0
7, 1,1100.0,10.0,,1.0,0.0,135.0,80.0,95.0,,4.0,20.0,1.7,23.0
7, 1,1100.0,13.0,,1.0,,196.0,80.0,95.0,,4.0,,3.5,24.0
7, 1,1100.0,16.0,,1.0,0.0,166.0,80.0,95.0,,4.0,20.0,4.6,25.0
7, 1,1100.0,19.0,,1.0,,130.0,80.0,95.0,,4.0,,5.0,25.0
7, 1,1100.0,22.0,,1.0,0.0,126.0,80.0,90.0,,4.0,20.0,5.4,25.0
7, 1,1100.0,25.0,,1.0,,135.0,80.0,95.0,,4.0,,5.0,24.0
7, 1,1100.0,28.0,,1.0,0.0,146.0,60.0,95.0,,4.0,10.0,4.2,23.0
7, 1,1100.0,31.0,,0.0,,139.0,30.0,95.0,,4.0,,4.1,23.0
7, 1,1100.0,34.0,,0.0,0.0,101.0,30.0,90.0,,4.0,0.0,4.6,23.0
7, 1,1100.0,37.0,,0.0,,119.0,30.0,85.0,,4.0,,5.1,26.0
7, 1,1100.0,40.0,,0.0,0.0,77.0,30.0,75.0,,4.0,0.0,4.7,30.0
7, 1,1100.0,43.0,,0.0,,357.0,30.0,70.0,,4.0,,5.0,30.0
7, 1,1100.0,46.0,,0.0,0.0,108.0,30.0,80.0,,4.0,0.0,6.3,28.0
7, 1,1100.0,49.0,,0.0,,90.0,30.0,90.0,,4.0,,5.9,24.0
7, 1,1100.0,52.0,,0.0,0.0,83.0,20.0,90.0,,3.0,0.0,5.6,23.0
7, 1,1400.0,4.0,23.0,1.0,,127.0,80.0,95.0,26.0,4.0,,1.5,23.0
7, 1,1400.0,7.0,23.0,1.0,0.0,135.0,80.0,95.0,30.0,4.0,20.0,1.7,23.0
7, 1,1400.0,10.0,,1.0,,196.0,80.0,95.0,,4.0,,3.5,24.0
7, 1,1400.0,13.0,,1.0,0.0,166.0,80.0,95.0,,4.0,20.0,4.6,25.0
7, 1,1400.0,16.0,,1.0,,130.0,80.0,95.0,,4.0,,5.0,25.0
7, 1,1400.0,19.0,,1.0,0.0,126.0,80.0,90.0,,4.0,20.0,5.4,25.0
7, 1,1400.0,22.0,,1.0,,135.0,80.0,95.0,,4.0,,5.0,24.0
7, 1,1400.0,25.0,,1.0,0.0,146.0,60.0,95.0,,4.0,10.0,4.2,23.0
7, 1,1400.0,28.0,,0.0,,139.0,30.0,95.0,,4.0,,4.1,23.0
7, 1,1400.0,31.0,,0.0,0.0,101.0,30.0,90.0,,4.0,0.0,4.6,23.0
7, 1,1400.0,34.0,,0.0,,119.0,30.0,85.0,,4.0,,5.1,26.0
7, 1,1400.0,37.0,,0.0,0.0,77.0,30.0,75.0,,4.0,0.0,4.7,30.0
7, 1,1400.0,40.0,,0.0,,357.0,30.0,70.0,,4.0,,5.0,30.0
7, 1,1400.0,43.0,,0.0,0.0,108.0,30.0,80.0,,4.0,0.0,6.3,28.0
7, 1,1400.0,46.0,,0.0,,90.0,30.0,90.0,,4.0,,5.9,24.0
7, 1,1400.0,49.0,,0.0,0.0,83.0,20.0,90.0,,3.0,0.0,5.6,23.0
7, 1,1700.0,4.0,23.0,1.0,0.0,135.0,80.0,95.0,26.0,4.0,20.0,1.7,23.0
7, 1,1700.0,7.0,23.0,1.0,,196.0,80.0,95.0,30.0,4.0,,3.5,24.0
7, 1,1700.0,10.0,,1.0,0.0,166.0,80.0,95.0,,4.0,20.0,4.6,25.0
7, 1,1700.0,13.0,,1.0,,130.0,80.0,95.0,,4.0,,5.0,25.0
7, 1,1700.0,16.0,,1.0,0.0,126.0,80.0,90.0,,4.0,20.0,5.4,25.0
7, 1,1700.0,19.0,,1.0,,135.0,80.0,95.0,,4.0,,5.0,24.0
7, 1,1700.0,22.0,,1.0,0.0,146.0,60.0,95.0,,4.0,10.0,4.2,23.0
7, 1,1700.0,25.0,,0.0,,139.0,30.0,95.0,,4.0,,4.1,23.0
7, 1,1700.0,28.0,,0.0,0.0,101.0,30.0,90.0,,4.0,0.0,4.6,23.0
7, 1,1700.0,31.0,,0.0,,119.0,30.0,85.0,,4.0,,5.1,26.0
7, 1,1700.0,34.0,,0.0,0.0,77.0,30.0,75.0,,4.0,0.0,4.7,30.0
7, 1,1700.0,37.0,,0.0,,357.0,30.0,70.0,,4.0,,5.0,30.0
7, 1,1700.0,40.0,,0.0,0.0,108.0,30.0,80.0,,4.0,0.0,6.3,28.0
7, 1,1700.0,43.0,,0.0,,90.0,30.0,90.0,,4.0,,5.9,24.0
7, 1,1700.0,46.0,,0.0,0.0,83.0,20.0,90.0,,3.0,0.0,5.6,23.0
7, 1,2000.0,4.0,22.0,1.0,,205.0,80.0,95.0,26.0,4.0,,2.6,24.0
7, 1,2000.0,7.0,22.0,1.0,0.0,193.0,80.0,95.0,31.0,4.0,20.0,3.5,24.0
7, 1,2000.0,10.0,,1.0,,235.0,80.0,95.0,28.0,4.0,,2.1,25.0
7, 1,2000.0,13.0,,1.0,0.0,63.0,80.0,95.0,,4.0,20.0,1.6,24.0
7, 1,2000.0,16.0,,1.0,,88.0,80.0,95.0,,4.0,,2.3,24.0
7, 1,2000.0,19.0,,1.0,0.0,140.0,60.0,95.0,,4.0,10.0,2.5,23.0
7, 1,2000.0,22.0,,0.0,,120.0,30.0,95.0,,4.0,,1.6,22.0
7, 1,2000.0,25.0,,0.0,0.0,117.0,30.0,95.0,,4.0,0.0,2.2,22.0
7, 1,2000.0,28.0,,0.0,,111.0,30.0,90.0,,4.0,,3.9,26.0
7, 1,2000.0,31.0,,0.0,0.0,90.0,30.0,70.0,,4.0,0.0,4.1,30.0
7, 1,2000.0,34.0,,0.0,,31.0,30.0,65.0,,4.0,,2.7,30.0
7, 1,2000.0,37.0,,0.0,0.0,78.0,30.0,70.0,,4.0,0.0,2.9,29.0
7, 1,2000.0,40.0,,0.0,,90.0,30.0,90.0,,4.0,,2.3,25.0
7, 1,2000.0,43.0,,0.0,0.0,86.0,20.0,90.0,,3.0,0.0,2.6,24.0
7, 1,2000.0,46.0,,0.0,,42.0,20.0,90.0,,3.0,,2.7,23.0
7, 1,2000.0,49.0,,0.0,0.0,37.0,20.0,95.0,,3.0,0.0,3.0,22.0
7, 1,2000.0,52.0,,0.0,,14.0,20.0,85.0,,3.0,,2.5,25.0
7, 1,2000.0,55.0,,0.0,0.0,102.0,20.0,75.0,,3.0,0.0,1.9,27.0
7, 1,2000.0,58.0,,0.0,,55.0,20.0,80.0,,3.0,,2.8,27.0
7, 1,2000.0,61.0,,0.0,0.0,333.0,20.0,90.0,,3.0,0.0,3.4,25.0
7, 1,2000.0,64.0,,0.0,,7.0,20.0,95.0,,3.0,,3.3,23.0
7, 1,2000.0,67.0,,0.0,0.0,356.0,20.0,95.0,,3.0,0.0,4.3,22.0
7, 1,2300.0,4.0,22.0,1.0,0.0,193.0,80.0,95.0,26.0,4.0,20.0,3.5,24.0
7, 1,2300.0,7.0,22.0,1.0,,235.0,80.0,95.0,31.0,4.0,,2.1,25.0
7, 1,2300.0,10.0,,1.0,0.0,63.0,80.0,95.0,28.0,4.0,20.0,1.6,24.0
