month, format: day,hour,forecast,일최고기온,6시간강수량,하늘상태,풍속,강수확률,풍향,6시간적설,일최저기온,습도,강수형태,3시간기온
6, 21,2000.0,16.0,22.0,,2.0,2.1,10.0,197.0,,,85.0,,22.0
6, 21,2000.0,19.0,21.0,0.0,2.0,0.9,10.0,333.0,0.0,,85.0,,21.0
6, 21,2000.0,22.0,21.0,,1.0,0.8,0.0,284.0,,,85.0,,21.0
6, 21,2000.0,25.0,21.0,0.0,1.0,1.1,0.0,304.0,0.0,,85.0,,21.0
6, 21,2000.0,28.0,26.0,,1.0,0.9,0.0,354.0,,,70.0,,26.0
6, 21,2000.0,31.0,27.0,0.0,2.0,1.6,10.0,128.0,0.0,,60.0,,27.0
6, 21,2000.0,34.0,25.0,,2.0,2.5,10.0,74.0,,,65.0,,25.0
6, 21,2000.0,37.0,24.0,0.0,2.0,2.7,10.0,82.0,0.0,,75.0,,24.0
6, 21,2000.0,40.0,22.0,,3.0,2.2,20.0,72.0,,,85.0,,22.0
6, 21,2000.0,43.0,21.0,0.0,3.0,1.2,20.0,48.0,0.0,,90.0,,21.0
6, 21,2000.0,46.0,20.0,,3.0,0.9,20.0,54.0,,,90.0,,20.0
6, 21,2000.0,49.0,20.0,0.0,3.0,0.6,20.0,39.0,0.0,,90.0,,20.0
6, 21,2000.0,52.0,22.0,,3.0,0.8,20.0,67.0,,,80.0,,22.0
6, 21,2000.0,55.0,25.0,0.0,3.0,2.6,20.0,101.0,0.0,,70.0,,25.0
6, 21,2000.0,58.0,23.0,,3.0,3.3,20.0,90.0,,,75.0,,23.0
6, 21,2000.0,61.0,22.0,0.0,3.0,2.4,20.0,118.0,0.0,,85.0,,22.0
6, 21,2000.0,64.0,20.0,,4.0,1.6,30.0,112.0,,,90.0,,20.0
6, 21,2000.0,67.0,20.0,0.0,4.0,1.4,30.0,163.0,0.0,,95.0,,20.0
6, 21,2300.0,4.0,26.0,0.0,2.0,1.3,10.0,135.0,0.0,20.0,65.0,,26.0
6, 21,2300.0,7.0,26.0,,2.0,3.6,10.0,148.0,,19.0,65.0,,26.0
6, 21,2300.0,10.0,25.0,0.0,2.0,2.7,10.0,144.0,0.0,,65.0,,25.0
6, 21,2300.0,13.0,22.0,,2.0,2.1,10.0,197.0,,,85.0,,22.0
6, 21,2300.0,16.0,21.0,0.0,2.0,0.9,10.0,333.0,0.0,,85.0,,21.0
6, 21,2300.0,19.0,21.0,,1.0,0.8,0.0,284.0,,,85.0,,21.0
6, 21,2300.0,22.0,21.0,0.0,1.0,1.1,0.0,304.0,0.0,,85.0,,21.0
6, 21,2300.0,25.0,26.0,,1.0,0.9,0.0,354.0,,,70.0,,26.0
6, 21,2300.0,28.0,27.0,0.0,2.0,1.6,10.0,128.0,0.0,,60.0,,27.0
6, 21,2300.0,31.0,25.0,,2.0,2.5,10.0,74.0,,,65.0,,25.0
6, 21,2300.0,34.0,24.0,0.0,2.0,2.7,10.0,82.0,0.0,,75.0,,24.0
6, 21,2300.0,37.0,22.0,,3.0,2.2,20.0,72.0,,,85.0,,22.0
6, 21,2300.0,40.0,21.0,0.0,3.0,1.2,20.0,48.0,0.0,,90.0,,21.0
6, 21,2300.0,43.0,20.0,,3.0,0.9,20.0,54.0,,,90.0,,20.0
6, 21,2300.0,46.0,20.0,0.0,3.0,0.6,20.0,39.0,0.0,,90.0,,20.0
6, 21,2300.0,49.0,22.0,,3.0,0.8,20.0,67.0,,,80.0,,22.0
6, 21,2300.0,52.0,25.0,0.0,3.0,2.6,20.0,101.0,0.0,,70.0,,25.0
6, 21,2300.0,55.0,23.0,,3.0,3.3,20.0,90.0,,,75.0,,23.0
6, 21,2300.0,58.0,22.0,0.0,3.0,2.4,20.0,118.0,0.0,,85.0,,22.0
6, 21,2300.0,61.0,20.0,,4.0,1.6,30.0,112.0,,,90.0,,20.0
6, 21,2300.0,64.0,20.0,0.0,4.0,1.4,30.0,163.0,0.0,,95.0,,20.0
6, 22,200.0,4.0,26.0,,2.0,3.6,10.0,148.0,,20.0,65.0,,26.0
6, 22,200.0,7.0,25.0,0.0,2.0,2.7,10.0,144.0,0.0,19.0,65.0,,25.0
6, 22,200.0,10.0,22.0,,2.0,2.1,10.0,197.0,,,85.0,,22.0
6, 22,200.0,13.0,21.0,0.0,2.0,0.9,10.0,333.0,0.0,,85.0,,21.0
6, 22,200.0,16.0,21.0,,1.0,0.8,0.0,284.0,,,85.0,,21.0
6, 22,200.0,19.0,21.0,0.0,1.0,1.1,0.0,304.0,0.0,,85.0,,21.0
6, 22,200.0,22.0,26.0,,1.0,0.9,0.0,354.0,,,70.0,,26.0
6, 22,200.0,25.0,27.0,0.0,2.0,1.6,10.0,128.0,0.0,,60.0,,27.0
6, 22,200.0,28.0,25.0,,2.0,2.5,10.0,74.0,,,65.0,,25.0
6, 22,200.0,31.0,24.0,0.0,2.0,2.7,10.0,82.0,0.0,,75.0,,24.0
6, 22,200.0,34.0,22.0,,3.0,2.2,20.0,72.0,,,85.0,,22.0
6, 22,200.0,37.0,21.0,0.0,3.0,1.2,20.0,48.0,0.0,,90.0,,21.0
6, 22,200.0,40.0,20.0,,3.0,0.9,20.0,54.0,,,90.0,,20.0
6, 22,200.0,43.0,20.0,0.0,3.0,0.6,20.0,39.0,0.0,,90.0,,20.0
6, 22,200.0,46.0,22.0,,3.0,0.8,20.0,67.0,,,80.0,,22.0
6, 22,200.0,49.0,25.0,0.0,3.0,2.6,20.0,101.0,0.0,,70.0,,25.0
6, 22,200.0,52.0,23.0,,3.0,3.3,20.0,90.0,,,75.0,,23.0
6, 22,200.0,55.0,22.0,0.0,3.0,2.4,20.0,118.0,0.0,,85.0,,22.0
6, 22,200.0,58.0,20.0,,4.0,1.6,30.0,112.0,,,90.0,,20.0
6, 22,200.0,61.0,20.0,0.0,4.0,1.4,30.0,163.0,0.0,,95.0,,20.0
6, 22,500.0,4.0,25.0,0.0,2.0,2.7,10.0,144.0,0.0,20.0,65.0,,25.0
6, 22,500.0,7.0,22.0,,2.0,2.1,10.0,197.0,,19.0,85.0,,22.0
6, 22,500.0,10.0,21.0,0.0,2.0,0.9,10.0,333.0,0.0,,85.0,,21.0
6, 22,500.0,13.0,21.0,,1.0,0.8,0.0,284.0,,,85.0,,21.0
6, 22,500.0,16.0,21.0,0.0,1.0,1.1,0.0,304.0,0.0,,85.0,,21.0
6, 22,500.0,19.0,26.0,,1.0,0.9,0.0,354.0,,,70.0,,26.0
6, 22,500.0,22.0,27.0,0.0,2.0,1.6,10.0,128.0,0.0,,60.0,,27.0
6, 22,500.0,25.0,25.0,,2.0,2.5,10.0,74.0,,,65.0,,25.0
6, 22,500.0,28.0,24.0,0.0,2.0,2.7,10.0,82.0,0.0,,75.0,,24.0
6, 22,500.0,31.0,22.0,,3.0,2.2,20.0,72.0,,,85.0,,22.0
6, 22,500.0,34.0,21.0,0.0,3.0,1.2,20.0,48.0,0.0,,90.0,,21.0
6, 22,500.0,37.0,20.0,,3.0,0.9,20.0,54.0,,,90.0,,20.0
6, 22,500.0,40.0,20.0,0.0,3.0,0.6,20.0,39.0,0.0,,90.0,,20.0
6, 22,500.0,43.0,22.0,,3.0,0.8,20.0,67.0,,,80.0,,22.0
6, 22,500.0,46.0,25.0,0.0,3.0,2.6,20.0,101.0,0.0,,70.0,,25.0
6, 22,500.0,49.0,23.0,,3.0,3.3,20.0,90.0,,,75.0,,23.0
6, 22,500.0,52.0,22.0,0.0,3.0,2.4,20.0,118.0,0.0,,85.0,,22.0
6, 22,500.0,55.0,20.0,,4.0,1.6,30.0,112.0,,,90.0,,20.0
6, 22,500.0,58.0,20.0,0.0,4.0,1.4,30.0,163.0,0.0,,95.0,,20.0
6, 22,800.0,4.0,22.0,,2.0,2.0,10.0,110.0,,20.0,85.0,,22.0
6, 22,800.0,7.0,21.0,0.0,2.0,1.0,10.0,79.0,0.0,19.0,85.0,,21.0
6, 22,800.0,10.0,21.0,,1.0,0.9,0.0,333.0,,,85.0,,21.0
6, 22,800.0,13.0,20.0,0.0,1.0,0.5,0.0,281.0,0.0,,90.0,,20.0
6, 22,800.0,16.0,25.0,,1.0,0.7,0.0,117.0,,,70.0,,25.0
6, 22,800.0,19.0,27.0,0.0,2.0,1.9,10.0,126.0,0.0,,65.0,,27.0
6, 22,800.0,22.0,26.0,,2.0,2.6,10.0,130.0,,,65.0,,26.0
6, 22,800.0,25.0,24.0,0.0,2.0,2.5,10.0,148.0,0.0,,75.0,,24.0
6, 22,800.0,28.0,22.0,,3.0,1.7,20.0,152.0,,,85.0,,22.0
6, 22,800.0,31.0,21.0,0.0,3.0,0.9,20.0,162.0,0.0,,85.0,,21.0
6, 22,800.0,34.0,21.0,,3.0,0.7,20.0,164.0,,,90.0,,21.0
6, 22,800.0,37.0,20.0,0.0,3.0,0.4,20.0,180.0,0.0,,90.0,,20.0
6, 22,800.0,40.0,23.0,,3.0,1.1,20.0,170.0,,,80.0,,23.0
6, 22,800.0,43.0,25.0,0.0,3.0,1.7,20.0,144.0,0.0,,65.0,,25.0
6, 22,800.0,46.0,25.0,,3.0,3.3,20.0,147.0,,,65.0,,25.0
6, 22,800.0,49.0,22.0,0.0,3.0,3.1,20.0,182.0,0.0,,80.0,,22.0
6, 22,800.0,52.0,21.0,,4.0,2.3,30.0,205.0,,,85.0,,21.0
6, 22,800.0,55.0,21.0,0.0,4.0,0.9,30.0,234.0,0.0,,90.0,,21.0
6, 22,1100.0,4.0,21.0,0.0,2.0,1.0,10.0,79.0,0.0,20.0,85.0,,21.0
6, 22,1100.0,7.0,21.0,,1.0,0.9,0.0,333.0,,19.0,85.0,,21.0
6, 22,1100.0,10.0,20.0,0.0,1.0,0.5,0.0,281.0,0.0,,90.0,,20.0
6, 22,1100.0,13.0,25.0,,1.0,0.7,0.0,117.0,,,70.0,,25.0
6, 22,1100.0,16.0,27.0,0.0,2.0,1.9,10.0,126.0,0.0,,65.0,,27.0
6, 22,1100.0,19.0,26.0,,2.0,2.6,10.0,130.0,,,65.0,,26.0
6, 22,1100.0,22.0,24.0,0.0,2.0,2.5,10.0,148.0,0.0,,75.0,,24.0
6, 22,1100.0,25.0,22.0,,3.0,1.7,20.0,152.0,,,85.0,,22.0
6, 22,1100.0,28.0,21.0,0.0,3.0,0.9,20.0,162.0,0.0,,85.0,,21.0
6, 22,1100.0,31.0,21.0,,3.0,0.7,20.0,164.0,,,90.0,,21.0
6, 22,1100.0,34.0,20.0,0.0,3.0,0.4,20.0,180.0,0.0,,90.0,,20.0
6, 22,1100.0,37.0,23.0,,3.0,1.1,20.0,170.0,,,80.0,,23.0
6, 22,1100.0,40.0,25.0,0.0,3.0,1.7,20.0,144.0,0.0,,65.0,,25.0
6, 22,1100.0,43.0,25.0,,3.0,3.3,20.0,147.0,,,65.0,,25.0
6, 22,1100.0,46.0,22.0,0.0,3.0,3.1,20.0,182.0,0.0,,80.0,,22.0
6, 22,1100.0,49.0,21.0,,4.0,2.3,30.0,205.0,,,85.0,,21.0
6, 22,1100.0,52.0,21.0,0.0,4.0,0.9,30.0,234.0,0.0,,90.0,,21.0
6, 22,1400.0,4.0,21.0,,1.0,0.9,0.0,333.0,,20.0,85.0,,21.0
6, 22,1400.0,7.0,20.0,0.0,1.0,0.5,0.0,281.0,0.0,19.0,90.0,,20.0
6, 22,1400.0,10.0,25.0,,1.0,0.7,0.0,117.0,,,70.0,,25.0
6, 22,1400.0,13.0,27.0,0.0,2.0,1.9,10.0,126.0,0.0,,65.0,,27.0
6, 22,1400.0,16.0,26.0,,2.0,2.6,10.0,130.0,,,65.0,,26.0
6, 22,1400.0,19.0,24.0,0.0,2.0,2.5,10.0,148.0,0.0,,75.0,,24.0
6, 22,1400.0,22.0,22.0,,3.0,1.7,20.0,152.0,,,85.0,,22.0
6, 22,1400.0,25.0,21.0,0.0,3.0,0.9,20.0,162.0,0.0,,85.0,,21.0
6, 22,1400.0,28.0,21.0,,3.0,0.7,20.0,164.0,,,90.0,,21.0
6, 22,1400.0,31.0,20.0,0.0,3.0,0.4,20.0,180.0,0.0,,90.0,,20.0
6, 22,1400.0,34.0,23.0,,3.0,1.1,20.0,170.0,,,80.0,,23.0
6, 22,1400.0,37.0,25.0,0.0,3.0,1.7,20.0,144.0,0.0,,65.0,,25.0
6, 22,1400.0,40.0,25.0,,3.0,3.3,20.0,147.0,,,65.0,,25.0
6, 22,1400.0,43.0,22.0,0.0,3.0,3.1,20.0,182.0,0.0,,80.0,,22.0
6, 22,1400.0,46.0,21.0,,4.0,2.3,30.0,205.0,,,85.0,,21.0
6, 22,1400.0,49.0,21.0,0.0,4.0,0.9,30.0,234.0,0.0,,90.0,,21.0
6, 22,1700.0,4.0,20.0,0.0,1.0,0.5,0.0,281.0,0.0,20.0,90.0,,20.0
6, 22,1700.0,7.0,25.0,,1.0,0.7,0.0,117.0,,19.0,70.0,,25.0
6, 22,1700.0,10.0,27.0,0.0,2.0,1.9,10.0,126.0,0.0,,65.0,,27.0
6, 22,1700.0,13.0,26.0,,2.0,2.6,10.0,130.0,,,65.0,,26.0
6, 22,1700.0,16.0,24.0,0.0,2.0,2.5,10.0,148.0,0.0,,75.0,,24.0
6, 22,1700.0,19.0,22.0,,3.0,1.7,20.0,152.0,,,85.0,,22.0
6, 22,1700.0,22.0,21.0,0.0,3.0,0.9,20.0,162.0,0.0,,85.0,,21.0
6, 22,1700.0,25.0,21.0,,3.0,0.7,20.0,164.0,,,90.0,,21.0
6, 22,1700.0,28.0,20.0,0.0,3.0,0.4,20.0,180.0,0.0,,90.0,,20.0
6, 22,1700.0,31.0,23.0,,3.0,1.1,20.0,170.0,,,80.0,,23.0
6, 22,1700.0,34.0,25.0,0.0,3.0,1.7,20.0,144.0,0.0,,65.0,,25.0
6, 22,1700.0,37.0,25.0,,3.0,3.3,20.0,147.0,,,65.0,,25.0
6, 22,1700.0,40.0,22.0,0.0,3.0,3.1,20.0,182.0,0.0,,80.0,,22.0
6, 22,1700.0,43.0,21.0,,4.0,2.3,30.0,205.0,,,85.0,,21.0
6, 22,1700.0,46.0,21.0,0.0,4.0,0.9,30.0,234.0,0.0,,90.0,,21.0
6, 22,2000.0,4.0,25.0,,1.0,0.6,0.0,171.0,,20.0,70.0,,25.0
6, 22,2000.0,7.0,27.0,0.0,2.0,1.6,10.0,140.0,0.0,20.0,60.0,,27.0
6, 22,2000.0,10.0,27.0,,2.0,2.7,10.0,147.0,,,60.0,,27.0
6, 22,2000.0,13.0,25.0,0.0,2.0,2.7,10.0,158.0,0.0,,70.0,,25.0
6, 22,2000.0,16.0,22.0,,3.0,1.5,20.0,160.0,,,85.0,,22.0
6, 22,2000.0,19.0,21.0,0.0,3.0,0.7,20.0,146.0,0.0,,90.0,,21.0
6, 22,2000.0,22.0,20.0,,3.0,0.7,20.0,270.0,,,90.0,,20.0
6, 22,2000.0,25.0,21.0,0.0,3.0,1.2,20.0,301.0,0.0,,85.0,,21.0
6, 22,2000.0,28.0,24.0,,3.0,1.5,20.0,138.0,,,75.0,,24.0
6, 22,2000.0,31.0,26.0,0.0,3.0,1.7,20.0,126.0,0.0,,65.0,,26.0
6, 22,2000.0,34.0,25.0,,3.0,2.7,20.0,135.0,,,65.0,,25.0
6, 22,2000.0,37.0,23.0,0.0,3.0,2.3,20.0,142.0,0.0,,75.0,,23.0
6, 22,2000.0,40.0,21.0,,3.0,1.7,20.0,149.0,,,85.0,,21.0
6, 22,2000.0,43.0,21.0,0.0,3.0,0.7,20.0,214.0,0.0,,90.0,,21.0
6, 22,2000.0,46.0,21.0,,3.0,0.3,20.0,288.0,,,90.0,,21.0
6, 22,2000.0,49.0,20.0,0.0,3.0,0.5,20.0,233.0,0.0,,90.0,,20.0
6, 22,2000.0,52.0,22.0,,3.0,0.4,20.0,166.0,,,85.0,,22.0
6, 22,2000.0,55.0,25.0,0.0,3.0,2.2,20.0,167.0,0.0,,75.0,,25.0
6, 22,2000.0,58.0,23.0,,4.0,2.7,30.0,158.0,,,75.0,,23.0
6, 22,2000.0,61.0,22.0,0.0,4.0,2.5,30.0,173.0,0.0,,80.0,,22.0
6, 22,2000.0,64.0,21.0,,4.0,1.5,30.0,148.0,,,90.0,,21.0
6, 22,2000.0,67.0,21.0,0.0,4.0,1.2,30.0,85.0,0.0,,90.0,,21.0
6, 22,2300.0,4.0,27.0,0.0,2.0,1.6,10.0,140.0,0.0,20.0,60.0,,27.0
6, 22,2300.0,7.0,27.0,,2.0,2.7,10.0,147.0,,20.0,60.0,,27.0
6, 22,2300.0,10.0,25.0,0.0,2.0,2.7,10.0,158.0,0.0,,70.0,,25.0
6, 22,2300.0,13.0,22.0,,3.0,1.5,20.0,160.0,,,85.0,,22.0
6, 22,2300.0,16.0,21.0,0.0,3.0,0.7,20.0,146.0,0.0,,90.0,,21.0
6, 22,2300.0,19.0,20.0,,3.0,0.7,20.0,270.0,,,90.0,,20.0
6, 22,2300.0,22.0,21.0,0.0,3.0,1.2,20.0,301.0,0.0,,85.0,,21.0
6, 22,2300.0,25.0,24.0,,3.0,1.5,20.0,138.0,,,75.0,,24.0
6, 22,2300.0,28.0,26.0,0.0,3.0,1.7,20.0,126.0,0.0,,65.0,,26.0
6, 22,2300.0,31.0,25.0,,3.0,2.7,20.0,135.0,,,65.0,,25.0
6, 22,2300.0,34.0,23.0,0.0,3.0,2.3,20.0,142.0,0.0,,75.0,,23.0
6, 22,2300.0,37.0,21.0,,3.0,1.7,20.0,149.0,,,85.0,,21.0
6, 22,2300.0,40.0,21.0,0.0,3.0,0.7,20.0,214.0,0.0,,90.0,,21.0
6, 22,2300.0,43.0,21.0,,3.0,0.3,20.0,288.0,,,90.0,,21.0
6, 22,2300.0,46.0,20.0,0.0,3.0,0.5,20.0,233.0,0.0,,90.0,,20.0
6, 22,2300.0,49.0,22.0,,3.0,0.4,20.0,166.0,,,85.0,,22.0
6, 22,2300.0,52.0,25.0,0.0,3.0,2.2,20.0,167.0,0.0,,75.0,,25.0
6, 22,2300.0,55.0,23.0,,4.0,2.7,30.0,158.0,,,75.0,,23.0
6, 22,2300.0,58.0,22.0,0.0,4.0,2.5,30.0,173.0,0.0,,80.0,,22.0
6, 22,2300.0,61.0,21.0,,4.0,1.5,30.0,148.0,,,90.0,,21.0
6, 22,2300.0,64.0,21.0,0.0,4.0,1.2,30.0,85.0,0.0,,90.0,,21.0
6, 23,200.0,4.0,27.0,,2.0,2.7,10.0,147.0,,20.0,60.0,,27.0
6, 23,200.0,7.0,25.0,0.0,2.0,2.7,10.0,158.0,0.0,20.0,70.0,,25.0
6, 23,200.0,10.0,22.0,,3.0,1.5,20.0,160.0,,,85.0,,22.0
6, 23,200.0,13.0,21.0,0.0,3.0,0.7,20.0,146.0,0.0,,90.0,,21.0
6, 23,200.0,16.0,20.0,,3.0,0.7,20.0,270.0,,,90.0,,20.0
6, 23,200.0,19.0,21.0,0.0,3.0,1.2,20.0,301.0,0.0,,85.0,,21.0
6, 23,200.0,22.0,24.0,,3.0,1.5,20.0,138.0,,,75.0,,24.0
6, 23,200.0,25.0,26.0,0.0,3.0,1.7,20.0,126.0,0.0,,65.0,,26.0
6, 23,200.0,28.0,25.0,,3.0,2.7,20.0,135.0,,,65.0,,25.0
6, 23,200.0,31.0,23.0,0.0,3.0,2.3,20.0,142.0,0.0,,75.0,,23.0
6, 23,200.0,34.0,21.0,,3.0,1.7,20.0,149.0,,,85.0,,21.0
6, 23,200.0,37.0,21.0,0.0,3.0,0.7,20.0,214.0,0.0,,90.0,,21.0
6, 23,200.0,40.0,21.0,,3.0,0.3,20.0,288.0,,,90.0,,21.0
6, 23,200.0,43.0,20.0,0.0,3.0,0.5,20.0,233.0,0.0,,90.0,,20.0
6, 23,200.0,46.0,22.0,,3.0,0.4,20.0,166.0,,,85.0,,22.0
6, 23,200.0,49.0,25.0,0.0,3.0,2.2,20.0,167.0,0.0,,75.0,,25.0
6, 23,200.0,52.0,23.0,,4.0,2.7,30.0,158.0,,,75.0,,23.0
6, 23,200.0,55.0,22.0,0.0,4.0,2.5,30.0,173.0,0.0,,80.0,,22.0
6, 23,200.0,58.0,21.0,,4.0,1.5,30.0,148.0,,,90.0,,21.0
6, 23,200.0,61.0,21.0,0.0,4.0,1.2,30.0,85.0,0.0,,90.0,,21.0
6, 23,500.0,4.0,25.0,0.0,2.0,2.7,10.0,158.0,0.0,20.0,70.0,,25.0
6, 23,500.0,7.0,22.0,,3.0,1.5,20.0,160.0,,20.0,85.0,,22.0
6, 23,500.0,10.0,21.0,0.0,3.0,0.7,20.0,146.0,0.0,,90.0,,21.0
6, 23,500.0,13.0,20.0,,3.0,0.7,20.0,270.0,,,90.0,,20.0
6, 23,500.0,16.0,21.0,0.0,3.0,1.2,20.0,301.0,0.0,,85.0,,21.0
6, 23,500.0,19.0,24.0,,3.0,1.5,20.0,138.0,,,75.0,,24.0
6, 23,500.0,22.0,26.0,0.0,3.0,1.7,20.0,126.0,0.0,,65.0,,26.0
6, 23,500.0,25.0,25.0,,3.0,2.7,20.0,135.0,,,65.0,,25.0
6, 23,500.0,28.0,23.0,0.0,3.0,2.3,20.0,142.0,0.0,,75.0,,23.0
6, 23,500.0,31.0,21.0,,3.0,1.7,20.0,149.0,,,85.0,,21.0
6, 23,500.0,34.0,21.0,0.0,3.0,0.7,20.0,214.0,0.0,,90.0,,21.0
6, 23,500.0,37.0,21.0,,3.0,0.3,20.0,288.0,,,90.0,,21.0
6, 23,500.0,40.0,20.0,0.0,3.0,0.5,20.0,233.0,0.0,,90.0,,20.0
6, 23,500.0,43.0,22.0,,3.0,0.4,20.0,166.0,,,85.0,,22.0
6, 23,500.0,46.0,25.0,0.0,3.0,2.2,20.0,167.0,0.0,,75.0,,25.0
6, 23,500.0,49.0,23.0,,4.0,2.7,30.0,158.0,,,75.0,,23.0
6, 23,500.0,52.0,22.0,0.0,4.0,2.5,30.0,173.0,0.0,,80.0,,22.0
6, 23,500.0,55.0,21.0,,4.0,1.5,30.0,148.0,,,90.0,,21.0
6, 23,500.0,58.0,21.0,0.0,4.0,1.2,30.0,85.0,0.0,,90.0,,21.0
6, 23,800.0,4.0,22.0,,3.0,1.9,20.0,99.0,,19.0,85.0,,22.0
6, 23,800.0,7.0,21.0,0.0,3.0,1.2,20.0,110.0,0.0,20.0,90.0,,21.0
6, 23,800.0,10.0,21.0,,3.0,0.6,20.0,31.0,,,90.0,,21.0
6, 23,800.0,13.0,20.0,0.0,3.0,0.5,20.0,90.0,0.0,,90.0,,20.0
6, 23,800.0,16.0,23.0,,3.0,1.1,20.0,105.0,,,75.0,,23.0
6, 23,800.0,19.0,26.0,0.0,3.0,1.8,20.0,109.0,0.0,,65.0,,26.0
6, 23,800.0,22.0,25.0,,3.0,2.4,20.0,114.0,,,65.0,,25.0
6, 23,800.0,25.0,23.0,0.0,3.0,2.4,20.0,107.0,0.0,,75.0,,23.0
6, 23,800.0,28.0,21.0,,3.0,1.7,20.0,83.0,,,90.0,,21.0
6, 23,800.0,31.0,21.0,0.0,3.0,1.0,20.0,53.0,0.0,,90.0,,21.0
6, 23,800.0,34.0,20.0,,3.0,0.8,20.0,310.0,,,90.0,,20.0
6, 23,800.0,37.0,20.0,0.0,3.0,0.6,20.0,225.0,0.0,,90.0,,20.0
6, 23,800.0,40.0,22.0,,3.0,1.2,20.0,160.0,,,85.0,,22.0
6, 23,800.0,43.0,25.0,0.0,3.0,2.1,20.0,127.0,0.0,,75.0,,25.0
6, 23,800.0,46.0,23.0,,4.0,2.3,30.0,146.0,,,80.0,,23.0
6, 23,800.0,49.0,22.0,0.0,4.0,2.2,30.0,153.0,0.0,,85.0,,22.0
6, 23,800.0,52.0,21.0,,4.0,1.2,30.0,125.0,,,90.0,,21.0
6, 23,800.0,55.0,21.0,0.0,4.0,1.3,30.0,67.0,0.0,,90.0,,21.0
6, 23,1100.0,4.0,21.0,0.0,3.0,1.2,20.0,110.0,0.0,19.0,90.0,,21.0
6, 23,1100.0,7.0,21.0,,3.0,0.6,20.0,31.0,,20.0,90.0,,21.0
6, 23,1100.0,10.0,20.0,0.0,3.0,0.5,20.0,90.0,0.0,,90.0,,20.0
6, 23,1100.0,13.0,23.0,,3.0,1.1,20.0,105.0,,,75.0,,23.0
6, 23,1100.0,16.0,26.0,0.0,3.0,1.8,20.0,109.0,0.0,,65.0,,26.0
6, 23,1100.0,19.0,25.0,,3.0,2.4,20.0,114.0,,,65.0,,25.0
6, 23,1100.0,22.0,23.0,0.0,3.0,2.4,20.0,107.0,0.0,,75.0,,23.0
6, 23,1100.0,25.0,21.0,,3.0,1.7,20.0,83.0,,,90.0,,21.0
6, 23,1100.0,28.0,21.0,0.0,3.0,1.0,20.0,53.0,0.0,,90.0,,21.0
6, 23,1100.0,31.0,20.0,,3.0,0.8,20.0,310.0,,,90.0,,20.0
6, 23,1100.0,34.0,20.0,0.0,3.0,0.6,20.0,225.0,0.0,,90.0,,20.0
6, 23,1100.0,37.0,22.0,,3.0,1.2,20.0,160.0,,,85.0,,22.0
6, 23,1100.0,40.0,25.0,0.0,3.0,2.1,20.0,127.0,0.0,,75.0,,25.0
6, 23,1100.0,43.0,23.0,,4.0,2.3,30.0,146.0,,,80.0,,23.0
6, 23,1100.0,46.0,22.0,0.0,4.0,2.2,30.0,153.0,0.0,,85.0,,22.0
6, 23,1100.0,49.0,21.0,,4.0,1.2,30.0,125.0,,,90.0,,21.0
6, 23,1100.0,52.0,21.0,0.0,4.0,1.3,30.0,67.0,0.0,,90.0,,21.0
6, 23,1400.0,4.0,21.0,,3.0,0.6,20.0,31.0,,19.0,90.0,,21.0
6, 23,1400.0,7.0,20.0,0.0,3.0,0.5,20.0,90.0,0.0,20.0,90.0,,20.0
6, 23,1400.0,10.0,23.0,,3.0,1.1,20.0,105.0,,,75.0,,23.0
6, 23,1400.0,13.0,26.0,0.0,3.0,1.8,20.0,109.0,0.0,,65.0,,26.0
6, 23,1400.0,16.0,25.0,,3.0,2.4,20.0,114.0,,,65.0,,25.0
6, 23,1400.0,19.0,23.0,0.0,3.0,2.4,20.0,107.0,0.0,,75.0,,23.0
6, 23,1400.0,22.0,21.0,,3.0,1.7,20.0,83.0,,,90.0,,21.0
6, 23,1400.0,25.0,21.0,0.0,3.0,1.0,20.0,53.0,0.0,,90.0,,21.0
6, 23,1400.0,28.0,20.0,,3.0,0.8,20.0,310.0,,,90.0,,20.0
6, 23,1400.0,31.0,20.0,0.0,3.0,0.6,20.0,225.0,0.0,,90.0,,20.0
6, 23,1400.0,34.0,22.0,,3.0,1.2,20.0,160.0,,,85.0,,22.0
6, 23,1400.0,37.0,25.0,0.0,3.0,2.1,20.0,127.0,0.0,,75.0,,25.0
6, 23,1400.0,40.0,23.0,,4.0,2.3,30.0,146.0,,,80.0,,23.0
6, 23,1400.0,43.0,22.0,0.0,4.0,2.2,30.0,153.0,0.0,,85.0,,22.0
6, 23,1400.0,46.0,21.0,,4.0,1.2,30.0,125.0,,,90.0,,21.0
6, 23,1400.0,49.0,21.0,0.0,4.0,1.3,30.0,67.0,0.0,,90.0,,21.0
6, 23,1700.0,4.0,20.0,0.0,3.0,0.5,20.0,90.0,0.0,19.0,90.0,,20.0
6, 23,1700.0,7.0,23.0,,3.0,1.1,20.0,105.0,,20.0,75.0,,23.0
6, 23,1700.0,10.0,26.0,0.0,3.0,1.8,20.0,109.0,0.0,,65.0,,26.0
6, 23,1700.0,13.0,25.0,,3.0,2.4,20.0,114.0,,,65.0,,25.0
6, 23,1700.0,16.0,23.0,0.0,3.0,2.4,20.0,107.0,0.0,,75.0,,23.0
6, 23,1700.0,19.0,21.0,,3.0,1.7,20.0,83.0,,,90.0,,21.0
6, 23,1700.0,22.0,21.0,0.0,3.0,1.0,20.0,53.0,0.0,,90.0,,21.0
