month, format: day,hour,forecast,풍속,하늘상태,3시간기온,6시간강수량,강수확률,6시간적설,강수형태,일최고기온,풍향,일최저기온,습도
4, 7,2300.0,52.0,50.0,3.0,12.0,0.0,20.0,0.0,0.0,,58.0,,50.0
4, 7,2300.0,55.0,55.0,3.0,11.0,,20.0,,0.0,,64.0,,55.0
4, 7,2300.0,58.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,63.0,,60.0
4, 7,2300.0,61.0,65.0,3.0,10.0,,20.0,,0.0,,53.0,,65.0
4, 7,2300.0,64.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,39.0,,75.0
4, 8,200.0,4.0,20.0,1.0,18.0,,0.0,,0.0,19.0,283.0,6.0,20.0
4, 8,200.0,7.0,55.0,1.0,12.0,0.0,0.0,0.0,0.0,17.0,305.0,7.0,55.0
4, 8,200.0,10.0,65.0,1.0,9.0,,0.0,,0.0,13.0,11.0,,65.0
4, 8,200.0,13.0,80.0,1.0,7.0,0.0,0.0,0.0,0.0,,7.0,,80.0
4, 8,200.0,16.0,80.0,1.0,7.0,,0.0,,0.0,,344.0,,80.0
4, 8,200.0,19.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,,326.0,,65.0
4, 8,200.0,22.0,35.0,1.0,12.0,,0.0,,0.0,,309.0,,35.0
4, 8,200.0,25.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,303.0,,25.0
4, 8,200.0,28.0,30.0,1.0,17.0,,0.0,,0.0,,284.0,,30.0
4, 8,200.0,31.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,,293.0,,40.0
4, 8,200.0,34.0,70.0,3.0,10.0,,20.0,,0.0,,29.0,,70.0
4, 8,200.0,37.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,25.0,,70.0
4, 8,200.0,40.0,75.0,3.0,9.0,,20.0,,0.0,,24.0,,75.0
4, 8,200.0,43.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,29.0,,75.0
4, 8,200.0,46.0,55.0,3.0,11.0,,20.0,,0.0,,37.0,,55.0
4, 8,200.0,49.0,50.0,3.0,12.0,0.0,20.0,0.0,0.0,,58.0,,50.0
4, 8,200.0,52.0,55.0,3.0,11.0,,20.0,,0.0,,64.0,,55.0
4, 8,200.0,55.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,63.0,,60.0
4, 8,200.0,58.0,65.0,3.0,10.0,,20.0,,0.0,,53.0,,65.0
4, 8,200.0,61.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,39.0,,75.0
4, 8,500.0,4.0,55.0,1.0,12.0,0.0,0.0,0.0,0.0,17.0,305.0,6.0,55.0
4, 8,500.0,7.0,65.0,1.0,9.0,,0.0,,0.0,13.0,11.0,7.0,65.0
4, 8,500.0,10.0,80.0,1.0,7.0,0.0,0.0,0.0,0.0,,7.0,,80.0
4, 8,500.0,13.0,80.0,1.0,7.0,,0.0,,0.0,,344.0,,80.0
4, 8,500.0,16.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,,326.0,,65.0
4, 8,500.0,19.0,35.0,1.0,12.0,,0.0,,0.0,,309.0,,35.0
4, 8,500.0,22.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,303.0,,25.0
4, 8,500.0,25.0,30.0,1.0,17.0,,0.0,,0.0,,284.0,,30.0
4, 8,500.0,28.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,,293.0,,40.0
4, 8,500.0,31.0,70.0,3.0,10.0,,20.0,,0.0,,29.0,,70.0
4, 8,500.0,34.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,25.0,,70.0
4, 8,500.0,37.0,75.0,3.0,9.0,,20.0,,0.0,,24.0,,75.0
4, 8,500.0,40.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,29.0,,75.0
4, 8,500.0,43.0,55.0,3.0,11.0,,20.0,,0.0,,37.0,,55.0
4, 8,500.0,46.0,50.0,3.0,12.0,0.0,20.0,0.0,0.0,,58.0,,50.0
4, 8,500.0,49.0,55.0,3.0,11.0,,20.0,,0.0,,64.0,,55.0
4, 8,500.0,52.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,63.0,,60.0
4, 8,500.0,55.0,65.0,3.0,10.0,,20.0,,0.0,,53.0,,65.0
4, 8,500.0,58.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,39.0,,75.0
4, 8,800.0,4.0,65.0,1.0,9.0,,0.0,,0.0,18.0,4.0,6.0,65.0
4, 8,800.0,7.0,75.0,1.0,8.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,75.0
4, 8,800.0,10.0,70.0,1.0,7.0,,0.0,,0.0,,337.0,,70.0
4, 8,800.0,13.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,,315.0,,65.0
4, 8,800.0,16.0,35.0,1.0,12.0,,0.0,,0.0,,304.0,,35.0
4, 8,800.0,19.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,302.0,,25.0
4, 8,800.0,22.0,30.0,1.0,17.0,,0.0,,0.0,,290.0,,30.0
4, 8,800.0,25.0,40.0,3.0,15.0,0.0,20.0,0.0,0.0,,296.0,,40.0
4, 8,800.0,28.0,65.0,3.0,10.0,,20.0,,0.0,,6.0,,65.0
4, 8,800.0,31.0,75.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,75.0
4, 8,800.0,34.0,70.0,3.0,10.0,,20.0,,0.0,,20.0,,70.0
4, 8,800.0,37.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,26.0,,70.0
4, 8,800.0,40.0,55.0,3.0,11.0,,20.0,,0.0,,34.0,,55.0
4, 8,800.0,43.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,59.0,,45.0
4, 8,800.0,46.0,50.0,3.0,11.0,,20.0,,0.0,,80.0,,50.0
4, 8,800.0,49.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,60.0
4, 8,800.0,52.0,60.0,3.0,11.0,,20.0,,0.0,,90.0,,60.0
4, 8,800.0,55.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,65.0
4, 8,1100.0,4.0,75.0,1.0,8.0,0.0,0.0,0.0,0.0,18.0,4.0,6.0,75.0
4, 8,1100.0,7.0,70.0,1.0,7.0,,0.0,,0.0,13.0,337.0,8.0,70.0
4, 8,1100.0,10.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,,315.0,,65.0
4, 8,1100.0,13.0,35.0,1.0,12.0,,0.0,,0.0,,304.0,,35.0
4, 8,1100.0,16.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,302.0,,25.0
4, 8,1100.0,19.0,30.0,1.0,17.0,,0.0,,0.0,,290.0,,30.0
4, 8,1100.0,22.0,40.0,3.0,15.0,0.0,20.0,0.0,0.0,,296.0,,40.0
4, 8,1100.0,25.0,65.0,3.0,10.0,,20.0,,0.0,,6.0,,65.0
4, 8,1100.0,28.0,75.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,75.0
4, 8,1100.0,31.0,70.0,3.0,10.0,,20.0,,0.0,,20.0,,70.0
4, 8,1100.0,34.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,26.0,,70.0
4, 8,1100.0,37.0,55.0,3.0,11.0,,20.0,,0.0,,34.0,,55.0
4, 8,1100.0,40.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,59.0,,45.0
4, 8,1100.0,43.0,50.0,3.0,11.0,,20.0,,0.0,,80.0,,50.0
4, 8,1100.0,46.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,60.0
4, 8,1100.0,49.0,60.0,3.0,11.0,,20.0,,0.0,,90.0,,60.0
4, 8,1100.0,52.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,65.0
4, 8,1400.0,4.0,70.0,1.0,7.0,,0.0,,0.0,18.0,337.0,6.0,70.0
4, 8,1400.0,7.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,13.0,315.0,8.0,65.0
4, 8,1400.0,10.0,35.0,1.0,12.0,,0.0,,0.0,,304.0,,35.0
4, 8,1400.0,13.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,302.0,,25.0
4, 8,1400.0,16.0,30.0,1.0,17.0,,0.0,,0.0,,290.0,,30.0
4, 8,1400.0,19.0,40.0,3.0,15.0,0.0,20.0,0.0,0.0,,296.0,,40.0
4, 8,1400.0,22.0,65.0,3.0,10.0,,20.0,,0.0,,6.0,,65.0
4, 8,1400.0,25.0,75.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,75.0
4, 8,1400.0,28.0,70.0,3.0,10.0,,20.0,,0.0,,20.0,,70.0
4, 8,1400.0,31.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,26.0,,70.0
4, 8,1400.0,34.0,55.0,3.0,11.0,,20.0,,0.0,,34.0,,55.0
4, 8,1400.0,37.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,59.0,,45.0
4, 8,1400.0,40.0,50.0,3.0,11.0,,20.0,,0.0,,80.0,,50.0
4, 8,1400.0,43.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,60.0
4, 8,1400.0,46.0,60.0,3.0,11.0,,20.0,,0.0,,90.0,,60.0
4, 8,1400.0,49.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,65.0
4, 8,1700.0,4.0,65.0,1.0,6.0,0.0,0.0,0.0,0.0,18.0,315.0,6.0,65.0
4, 8,1700.0,7.0,35.0,1.0,12.0,,0.0,,0.0,13.0,304.0,8.0,35.0
4, 8,1700.0,10.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,,302.0,,25.0
4, 8,1700.0,13.0,30.0,1.0,17.0,,0.0,,0.0,,290.0,,30.0
4, 8,1700.0,16.0,40.0,3.0,15.0,0.0,20.0,0.0,0.0,,296.0,,40.0
4, 8,1700.0,19.0,65.0,3.0,10.0,,20.0,,0.0,,6.0,,65.0
4, 8,1700.0,22.0,75.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,75.0
4, 8,1700.0,25.0,70.0,3.0,10.0,,20.0,,0.0,,20.0,,70.0
4, 8,1700.0,28.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,26.0,,70.0
4, 8,1700.0,31.0,55.0,3.0,11.0,,20.0,,0.0,,34.0,,55.0
4, 8,1700.0,34.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,59.0,,45.0
4, 8,1700.0,37.0,50.0,3.0,11.0,,20.0,,0.0,,80.0,,50.0
4, 8,1700.0,40.0,60.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,60.0
4, 8,1700.0,43.0,60.0,3.0,11.0,,20.0,,0.0,,90.0,,60.0
4, 8,1700.0,46.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,90.0,,65.0
4, 8,2000.0,4.0,40.0,1.0,12.0,,0.0,,0.0,18.0,305.0,8.0,40.0
4, 8,2000.0,7.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,13.0,302.0,8.0,25.0
4, 8,2000.0,10.0,30.0,1.0,16.0,,0.0,,0.0,15.0,293.0,,30.0
4, 8,2000.0,13.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,,297.0,,40.0
4, 8,2000.0,16.0,60.0,3.0,10.0,,20.0,,0.0,,25.0,,60.0
4, 8,2000.0,19.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,27.0,,70.0
4, 8,2000.0,22.0,70.0,3.0,9.0,,20.0,,0.0,,24.0,,70.0
4, 8,2000.0,25.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,65.0
4, 8,2000.0,28.0,55.0,3.0,11.0,,20.0,,0.0,,31.0,,55.0
4, 8,2000.0,31.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,54.0,,45.0
4, 8,2000.0,34.0,50.0,3.0,11.0,,20.0,,0.0,,74.0,,50.0
4, 8,2000.0,37.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 8,2000.0,40.0,55.0,3.0,11.0,,20.0,,0.0,,82.0,,55.0
4, 8,2000.0,43.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,73.0,,65.0
4, 8,2000.0,46.0,70.0,4.0,9.0,,30.0,,0.0,,360.0,,70.0
4, 8,2000.0,49.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,327.0,,75.0
4, 8,2000.0,52.0,60.0,4.0,12.0,,30.0,,0.0,,315.0,,60.0
4, 8,2000.0,55.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,192.0,,50.0
4, 8,2000.0,58.0,60.0,4.0,14.0,,30.0,,0.0,,166.0,,60.0
4, 8,2000.0,61.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,151.0,,70.0
4, 8,2000.0,64.0,65.0,3.0,11.0,,20.0,,0.0,,98.0,,65.0
4, 8,2000.0,67.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,45.0,,75.0
4, 8,2300.0,4.0,25.0,1.0,16.0,0.0,0.0,0.0,0.0,18.0,302.0,8.0,25.0
4, 8,2300.0,7.0,30.0,1.0,16.0,,0.0,,0.0,13.0,293.0,8.0,30.0
4, 8,2300.0,10.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,15.0,297.0,,40.0
4, 8,2300.0,13.0,60.0,3.0,10.0,,20.0,,0.0,,25.0,,60.0
4, 8,2300.0,16.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,27.0,,70.0
4, 8,2300.0,19.0,70.0,3.0,9.0,,20.0,,0.0,,24.0,,70.0
4, 8,2300.0,22.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,65.0
4, 8,2300.0,25.0,55.0,3.0,11.0,,20.0,,0.0,,31.0,,55.0
4, 8,2300.0,28.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,54.0,,45.0
4, 8,2300.0,31.0,50.0,3.0,11.0,,20.0,,0.0,,74.0,,50.0
4, 8,2300.0,34.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 8,2300.0,37.0,55.0,3.0,11.0,,20.0,,0.0,,82.0,,55.0
4, 8,2300.0,40.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,73.0,,65.0
4, 8,2300.0,43.0,70.0,4.0,9.0,,30.0,,0.0,,360.0,,70.0
4, 8,2300.0,46.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,327.0,,75.0
4, 8,2300.0,49.0,60.0,4.0,12.0,,30.0,,0.0,,315.0,,60.0
4, 8,2300.0,52.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,192.0,,50.0
4, 8,2300.0,55.0,60.0,4.0,14.0,,30.0,,0.0,,166.0,,60.0
4, 8,2300.0,58.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,151.0,,70.0
4, 8,2300.0,61.0,65.0,3.0,11.0,,20.0,,0.0,,98.0,,65.0
4, 8,2300.0,64.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,45.0,,75.0
4, 9,200.0,4.0,30.0,1.0,16.0,,0.0,,0.0,18.0,293.0,8.0,30.0
4, 9,200.0,7.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,13.0,297.0,8.0,40.0
4, 9,200.0,10.0,60.0,3.0,10.0,,20.0,,0.0,15.0,25.0,,60.0
4, 9,200.0,13.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,27.0,,70.0
4, 9,200.0,16.0,70.0,3.0,9.0,,20.0,,0.0,,24.0,,70.0
4, 9,200.0,19.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,65.0
4, 9,200.0,22.0,55.0,3.0,11.0,,20.0,,0.0,,31.0,,55.0
4, 9,200.0,25.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,54.0,,45.0
4, 9,200.0,28.0,50.0,3.0,11.0,,20.0,,0.0,,74.0,,50.0
4, 9,200.0,31.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,200.0,34.0,55.0,3.0,11.0,,20.0,,0.0,,82.0,,55.0
4, 9,200.0,37.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,73.0,,65.0
4, 9,200.0,40.0,70.0,4.0,9.0,,30.0,,0.0,,360.0,,70.0
4, 9,200.0,43.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,327.0,,75.0
4, 9,200.0,46.0,60.0,4.0,12.0,,30.0,,0.0,,315.0,,60.0
4, 9,200.0,49.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,192.0,,50.0
4, 9,200.0,52.0,60.0,4.0,14.0,,30.0,,0.0,,166.0,,60.0
4, 9,200.0,55.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,151.0,,70.0
4, 9,200.0,58.0,65.0,3.0,11.0,,20.0,,0.0,,98.0,,65.0
4, 9,200.0,61.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,45.0,,75.0
4, 9,500.0,4.0,40.0,3.0,14.0,0.0,20.0,0.0,0.0,13.0,297.0,8.0,40.0
4, 9,500.0,7.0,60.0,3.0,10.0,,20.0,,0.0,15.0,25.0,8.0,60.0
4, 9,500.0,10.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,27.0,,70.0
4, 9,500.0,13.0,70.0,3.0,9.0,,20.0,,0.0,,24.0,,70.0
4, 9,500.0,16.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,23.0,,65.0
4, 9,500.0,19.0,55.0,3.0,11.0,,20.0,,0.0,,31.0,,55.0
4, 9,500.0,22.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,54.0,,45.0
4, 9,500.0,25.0,50.0,3.0,11.0,,20.0,,0.0,,74.0,,50.0
4, 9,500.0,28.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,500.0,31.0,55.0,3.0,11.0,,20.0,,0.0,,82.0,,55.0
4, 9,500.0,34.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,73.0,,65.0
4, 9,500.0,37.0,70.0,4.0,9.0,,30.0,,0.0,,360.0,,70.0
4, 9,500.0,40.0,75.0,3.0,8.0,0.0,20.0,0.0,0.0,,327.0,,75.0
4, 9,500.0,43.0,60.0,4.0,12.0,,30.0,,0.0,,315.0,,60.0
4, 9,500.0,46.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,192.0,,50.0
4, 9,500.0,49.0,60.0,4.0,14.0,,30.0,,0.0,,166.0,,60.0
4, 9,500.0,52.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,151.0,,70.0
4, 9,500.0,55.0,65.0,3.0,11.0,,20.0,,0.0,,98.0,,65.0
4, 9,500.0,58.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,45.0,,75.0
4, 9,800.0,4.0,60.0,3.0,10.0,,20.0,,0.0,13.0,65.0,8.0,60.0
4, 9,800.0,7.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,14.0,36.0,8.0,65.0
4, 9,800.0,10.0,65.0,3.0,10.0,,20.0,,0.0,,29.0,,65.0
4, 9,800.0,13.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,32.0,,65.0
4, 9,800.0,16.0,50.0,3.0,12.0,,20.0,,0.0,,37.0,,50.0
4, 9,800.0,19.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,55.0,,45.0
4, 9,800.0,22.0,50.0,3.0,12.0,,20.0,,0.0,,74.0,,50.0
4, 9,800.0,25.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,800.0,28.0,55.0,3.0,11.0,,20.0,,0.0,,76.0,,55.0
4, 9,800.0,31.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,60.0,,65.0
4, 9,800.0,34.0,65.0,4.0,10.0,,30.0,,0.0,,349.0,,65.0
4, 9,800.0,37.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,324.0,,70.0
4, 9,800.0,40.0,60.0,4.0,12.0,,30.0,,0.0,,301.0,,60.0
4, 9,800.0,43.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,231.0,,50.0
4, 9,800.0,46.0,60.0,4.0,14.0,,30.0,,0.0,,213.0,,60.0
4, 9,800.0,49.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,214.0,,70.0
4, 9,800.0,52.0,70.0,3.0,11.0,,20.0,,0.0,,235.0,,70.0
4, 9,800.0,55.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,315.0,,75.0
4, 9,1100.0,4.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,13.0,36.0,8.0,65.0
4, 9,1100.0,7.0,65.0,3.0,10.0,,20.0,,0.0,14.0,29.0,8.0,65.0
4, 9,1100.0,10.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,,32.0,,65.0
4, 9,1100.0,13.0,50.0,3.0,12.0,,20.0,,0.0,,37.0,,50.0
4, 9,1100.0,16.0,45.0,3.0,13.0,0.0,20.0,0.0,0.0,,55.0,,45.0
4, 9,1100.0,19.0,50.0,3.0,12.0,,20.0,,0.0,,74.0,,50.0
4, 9,1100.0,22.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,1100.0,25.0,55.0,3.0,11.0,,20.0,,0.0,,76.0,,55.0
4, 9,1100.0,28.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,60.0,,65.0
4, 9,1100.0,31.0,65.0,4.0,10.0,,30.0,,0.0,,349.0,,65.0
4, 9,1100.0,34.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,324.0,,70.0
4, 9,1100.0,37.0,60.0,4.0,12.0,,30.0,,0.0,,301.0,,60.0
4, 9,1100.0,40.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,231.0,,50.0
4, 9,1100.0,43.0,60.0,4.0,14.0,,30.0,,0.0,,213.0,,60.0
4, 9,1100.0,46.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,214.0,,70.0
4, 9,1100.0,49.0,70.0,3.0,11.0,,20.0,,0.0,,235.0,,70.0
4, 9,1100.0,52.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,315.0,,75.0
4, 9,1400.0,4.0,65.0,3.0,10.0,,20.0,,0.0,13.0,29.0,8.0,65.0
4, 9,1400.0,7.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,14.0,32.0,8.0,65.0
4, 9,1400.0,10.0,50.0,3.0,12.0,,20.0,,0.0,,37.0,,50.0
4, 9,1400.0,13.0,45.0,4.0,13.0,0.0,30.0,0.0,0.0,,55.0,,45.0
4, 9,1400.0,16.0,50.0,3.0,12.0,,20.0,,0.0,,74.0,,50.0
4, 9,1400.0,19.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,1400.0,22.0,55.0,3.0,11.0,,20.0,,0.0,,76.0,,55.0
4, 9,1400.0,25.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,60.0,,65.0
4, 9,1400.0,28.0,65.0,4.0,10.0,,30.0,,0.0,,349.0,,65.0
4, 9,1400.0,31.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,324.0,,70.0
4, 9,1400.0,34.0,60.0,4.0,12.0,,30.0,,0.0,,301.0,,60.0
4, 9,1400.0,37.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,231.0,,50.0
4, 9,1400.0,40.0,60.0,4.0,14.0,,30.0,,0.0,,213.0,,60.0
4, 9,1400.0,43.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,214.0,,70.0
4, 9,1400.0,46.0,70.0,3.0,11.0,,20.0,,0.0,,235.0,,70.0
4, 9,1400.0,49.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,315.0,,75.0
4, 9,1700.0,4.0,65.0,3.0,9.0,0.0,20.0,0.0,0.0,13.0,32.0,8.0,65.0
4, 9,1700.0,7.0,50.0,3.0,12.0,,20.0,,0.0,14.0,37.0,8.0,50.0
4, 9,1700.0,10.0,45.0,4.0,13.0,0.0,30.0,0.0,0.0,,55.0,,45.0
4, 9,1700.0,13.0,50.0,3.0,12.0,,20.0,,0.0,,74.0,,50.0
4, 9,1700.0,16.0,55.0,3.0,11.0,0.0,20.0,0.0,0.0,,81.0,,55.0
4, 9,1700.0,19.0,55.0,3.0,11.0,,20.0,,0.0,,76.0,,55.0
4, 9,1700.0,22.0,65.0,3.0,10.0,0.0,20.0,0.0,0.0,,60.0,,65.0
4, 9,1700.0,25.0,65.0,4.0,10.0,,30.0,,0.0,,349.0,,65.0
4, 9,1700.0,28.0,70.0,3.0,9.0,0.0,20.0,0.0,0.0,,324.0,,70.0
4, 9,1700.0,31.0,60.0,4.0,12.0,,30.0,,0.0,,301.0,,60.0
4, 9,1700.0,34.0,50.0,3.0,14.0,0.0,20.0,0.0,0.0,,231.0,,50.0
4, 9,1700.0,37.0,60.0,4.0,14.0,,30.0,,0.0,,213.0,,60.0
4, 9,1700.0,40.0,70.0,4.0,12.0,0.0,30.0,0.0,0.0,,214.0,,70.0
4, 9,1700.0,43.0,70.0,3.0,11.0,,20.0,,0.0,,235.0,,70.0
4, 9,1700.0,46.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,315.0,,75.0
4, 9,2000.0,4.0,50.0,3.0,12.0,,20.0,,0.0,13.0,40.0,8.0,50.0
4, 9,2000.0,7.0,45.0,4.0,13.0,0.0,30.0,0.0,0.0,13.0,56.0,7.0,45.0
4, 9,2000.0,10.0,50.0,4.0,11.0,,30.0,,0.0,14.0,76.0,,50.0
4, 9,2000.0,13.0,50.0,4.0,10.0,0.0,30.0,0.0,0.0,,79.0,,50.0
4, 9,2000.0,16.0,60.0,4.0,11.0,,30.0,,0.0,,81.0,,60.0
4, 9,2000.0,19.0,65.0,4.0,10.0,0.0,30.0,0.0,0.0,,62.0,,65.0
4, 9,2000.0,22.0,70.0,4.0,10.0,,30.0,,0.0,,348.0,,70.0
4, 9,2000.0,25.0,75.0,3.0,10.0,0.0,20.0,0.0,0.0,,320.0,,75.0
4, 9,2000.0,28.0,60.0,3.0,12.0,,20.0,,0.0,,277.0,,60.0
4, 9,2000.0,31.0,55.0,4.0,13.0,0.0,30.0,0.0,0.0,,232.0,,55.0
4, 9,2000.0,34.0,65.0,4.0,12.0,,30.0,,0.0,,224.0,,65.0
4, 9,2000.0,37.0,70.0,4.0,11.0,0.0,30.0,0.0,0.0,,239.0,,70.0
4, 9,2000.0,40.0,70.0,4.0,10.0,,60.0,,1.0,,251.0,,70.0
4, 9,2000.0,43.0,80.0,4.0,10.0,5.0,60.0,0.0,1.0,,310.0,,80.0
4, 9,2000.0,46.0,80.0,3.0,9.0,,20.0,,0.0,,351.0,,80.0
4, 9,2000.0,49.0,85.0,3.0,8.0,0.0,20.0,0.0,0.0,,20.0,,85.0
4, 9,2000.0,52.0,60.0,3.0,12.0,,20.0,,0.0,,38.0,,60.0
4, 9,2000.0,55.0,65.0,3.0,13.0,0.0,20.0,0.0,0.0,,52.0,,65.0
4, 9,2000.0,58.0,65.0,3.0,12.0,,20.0,,0.0,,51.0,,65.0
4, 9,2000.0,61.0,70.0,3.0,11.0,0.0,20.0,0.0,0.0,,43.0,,70.0
4, 9,2000.0,64.0,70.0,4.0,11.0,,60.0,,1.0,,38.0,,70.0
4, 9,2000.0,67.0,80.0,4.0,10.0,5.0,60.0,0.0,1.0,,31.0,,80.0
4, 9,2300.0,4.0,45.0,4.0,13.0,0.0,30.0,0.0,0.0,13.0,56.0,8.0,45.0
