month, format: day,hour,forecast,3시간기온,습도,강수형태,강수확률,일최저기온,일최고기온,하늘상태,풍속,풍향,6시간적설,6시간강수량
2, 21,1400.0,19.0,3.0,95.0,1.0,70.0,,,4.0,5.7,358.0,0.0,20.0
2, 21,1400.0,22.0,2.0,95.0,1.0,60.0,,,4.0,6.4,344.0,,
2, 21,1400.0,25.0,1.0,85.0,2.0,60.0,,,4.0,6.8,335.0,0.0,5.0
2, 21,1400.0,28.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 21,1400.0,31.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 21,1400.0,34.0,0.0,70.0,0.0,20.0,,,3.0,6.7,332.0,,
2, 21,1400.0,37.0,2.0,60.0,0.0,10.0,,,2.0,7.0,333.0,0.0,0.0
2, 21,1400.0,40.0,1.0,50.0,0.0,10.0,,,2.0,7.3,332.0,,
2, 21,1400.0,43.0,0.0,55.0,0.0,0.0,,,1.0,7.7,335.0,0.0,0.0
2, 21,1400.0,46.0,-1.0,65.0,0.0,0.0,,,1.0,7.2,335.0,,
2, 21,1400.0,49.0,-2.0,60.0,0.0,0.0,,,1.0,6.7,340.0,0.0,0.0
2, 21,1700.0,4.0,0.0,70.0,0.0,30.0,0.0,4.0,4.0,3.1,123.0,0.0,0.0
2, 21,1700.0,7.0,1.0,95.0,1.0,60.0,0.0,2.0,4.0,4.8,123.0,,
2, 21,1700.0,10.0,2.0,100.0,1.0,80.0,,,4.0,4.5,132.0,0.0,10.0
2, 21,1700.0,13.0,3.0,95.0,1.0,90.0,,,4.0,3.7,36.0,,
2, 21,1700.0,16.0,3.0,95.0,1.0,70.0,,,4.0,5.7,358.0,0.0,20.0
2, 21,1700.0,19.0,2.0,95.0,1.0,60.0,,,4.0,6.4,344.0,,
2, 21,1700.0,22.0,1.0,85.0,2.0,60.0,,,4.0,6.8,335.0,0.0,5.0
2, 21,1700.0,25.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 21,1700.0,28.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 21,1700.0,31.0,0.0,70.0,0.0,20.0,,,3.0,6.7,332.0,,
2, 21,1700.0,34.0,2.0,60.0,0.0,10.0,,,2.0,7.0,333.0,0.0,0.0
2, 21,1700.0,37.0,1.0,50.0,0.0,10.0,,,2.0,7.3,332.0,,
2, 21,1700.0,40.0,0.0,55.0,0.0,0.0,,,1.0,7.7,335.0,0.0,0.0
2, 21,1700.0,43.0,-1.0,65.0,0.0,0.0,,,1.0,7.2,335.0,,
2, 21,1700.0,46.0,-2.0,60.0,0.0,0.0,,,1.0,6.7,340.0,0.0,0.0
2, 21,2000.0,4.0,1.0,95.0,2.0,60.0,0.0,4.0,4.0,4.1,135.0,,
2, 21,2000.0,7.0,2.0,95.0,1.0,80.0,-4.0,2.0,4.0,4.9,96.0,0.0,10.0
2, 21,2000.0,10.0,3.0,95.0,1.0,90.0,,4.0,4.0,4.5,84.0,,
2, 21,2000.0,13.0,3.0,95.0,1.0,70.0,,,4.0,6.5,358.0,0.0,20.0
2, 21,2000.0,16.0,3.0,90.0,1.0,60.0,,,4.0,6.4,349.0,,
2, 21,2000.0,19.0,1.0,85.0,0.0,30.0,,,4.0,7.2,335.0,0.0,5.0
2, 21,2000.0,22.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 21,2000.0,25.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 21,2000.0,28.0,0.0,65.0,0.0,20.0,,,3.0,7.6,337.0,,
2, 21,2000.0,31.0,1.0,60.0,0.0,10.0,,,2.0,6.0,327.0,0.0,0.0
2, 21,2000.0,34.0,1.0,55.0,0.0,10.0,,,2.0,6.7,325.0,,
2, 21,2000.0,37.0,0.0,55.0,0.0,0.0,,,1.0,7.5,328.0,0.0,0.0
2, 21,2000.0,40.0,-1.0,65.0,0.0,0.0,,,1.0,7.0,334.0,,
2, 21,2000.0,43.0,-2.0,60.0,0.0,0.0,,,1.0,7.3,340.0,0.0,0.0
2, 21,2000.0,46.0,-4.0,65.0,0.0,0.0,,,1.0,6.3,337.0,,
2, 21,2000.0,49.0,-4.0,65.0,0.0,0.0,,,1.0,5.1,331.0,0.0,0.0
2, 21,2000.0,52.0,-2.0,55.0,0.0,0.0,,,1.0,4.1,342.0,,
2, 21,2000.0,55.0,2.0,50.0,0.0,0.0,,,1.0,3.1,315.0,0.0,0.0
2, 21,2000.0,58.0,4.0,55.0,0.0,0.0,,,1.0,3.8,276.0,,
2, 21,2000.0,61.0,3.0,65.0,0.0,10.0,,,2.0,3.7,224.0,0.0,0.0
2, 21,2000.0,64.0,2.0,75.0,0.0,10.0,,,2.0,3.2,270.0,,
2, 21,2000.0,67.0,2.0,80.0,0.0,10.0,,,2.0,3.3,284.0,0.0,0.0
2, 21,2300.0,4.0,2.0,95.0,1.0,80.0,0.0,4.0,4.0,4.9,96.0,0.0,10.0
2, 21,2300.0,7.0,3.0,95.0,1.0,90.0,-4.0,2.0,4.0,4.5,84.0,,
2, 21,2300.0,10.0,3.0,95.0,1.0,70.0,,4.0,4.0,6.5,358.0,0.0,20.0
2, 21,2300.0,13.0,3.0,90.0,1.0,60.0,,,4.0,6.4,349.0,,
2, 21,2300.0,16.0,1.0,85.0,0.0,30.0,,,4.0,7.2,335.0,0.0,5.0
2, 21,2300.0,19.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 21,2300.0,22.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 21,2300.0,25.0,0.0,65.0,0.0,20.0,,,3.0,7.6,337.0,,
2, 21,2300.0,28.0,1.0,60.0,0.0,10.0,,,2.0,6.0,327.0,0.0,0.0
2, 21,2300.0,31.0,1.0,55.0,0.0,10.0,,,2.0,6.7,325.0,,
2, 21,2300.0,34.0,0.0,55.0,0.0,0.0,,,1.0,7.5,328.0,0.0,0.0
2, 21,2300.0,37.0,-1.0,65.0,0.0,0.0,,,1.0,7.0,334.0,,
2, 21,2300.0,40.0,-2.0,60.0,0.0,0.0,,,1.0,7.3,340.0,0.0,0.0
2, 21,2300.0,43.0,-4.0,65.0,0.0,0.0,,,1.0,6.3,337.0,,
2, 21,2300.0,46.0,-4.0,65.0,0.0,0.0,,,1.0,5.1,331.0,0.0,0.0
2, 21,2300.0,49.0,-2.0,55.0,0.0,0.0,,,1.0,4.1,342.0,,
2, 21,2300.0,52.0,2.0,50.0,0.0,0.0,,,1.0,3.1,315.0,0.0,0.0
2, 21,2300.0,55.0,4.0,55.0,0.0,0.0,,,1.0,3.8,276.0,,
2, 21,2300.0,58.0,3.0,65.0,0.0,10.0,,,2.0,3.7,224.0,0.0,0.0
2, 21,2300.0,61.0,2.0,75.0,0.0,10.0,,,2.0,3.2,270.0,,
2, 21,2300.0,64.0,2.0,80.0,0.0,10.0,,,2.0,3.3,284.0,0.0,0.0
2, 22,200.0,4.0,3.0,95.0,1.0,90.0,0.0,4.0,4.0,4.5,84.0,,
2, 22,200.0,7.0,3.0,95.0,1.0,70.0,-4.0,2.0,4.0,6.5,358.0,0.0,20.0
2, 22,200.0,10.0,3.0,90.0,1.0,60.0,,4.0,4.0,6.4,349.0,,
2, 22,200.0,13.0,1.0,85.0,0.0,30.0,,,4.0,7.2,335.0,0.0,5.0
2, 22,200.0,16.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 22,200.0,19.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 22,200.0,22.0,0.0,65.0,0.0,20.0,,,3.0,7.6,337.0,,
2, 22,200.0,25.0,1.0,60.0,0.0,10.0,,,2.0,6.0,327.0,0.0,0.0
2, 22,200.0,28.0,1.0,55.0,0.0,10.0,,,2.0,6.7,325.0,,
2, 22,200.0,31.0,0.0,55.0,0.0,0.0,,,1.0,7.5,328.0,0.0,0.0
2, 22,200.0,34.0,-1.0,65.0,0.0,0.0,,,1.0,7.0,334.0,,
2, 22,200.0,37.0,-2.0,60.0,0.0,0.0,,,1.0,7.3,340.0,0.0,0.0
2, 22,200.0,40.0,-4.0,65.0,0.0,0.0,,,1.0,6.3,337.0,,
2, 22,200.0,43.0,-4.0,65.0,0.0,0.0,,,1.0,5.1,331.0,0.0,0.0
2, 22,200.0,46.0,-2.0,55.0,0.0,0.0,,,1.0,4.1,342.0,,
2, 22,200.0,49.0,2.0,50.0,0.0,0.0,,,1.0,3.1,315.0,0.0,0.0
2, 22,200.0,52.0,4.0,55.0,0.0,0.0,,,1.0,3.8,276.0,,
2, 22,200.0,55.0,3.0,65.0,0.0,10.0,,,2.0,3.7,224.0,0.0,0.0
2, 22,200.0,58.0,2.0,75.0,0.0,10.0,,,2.0,3.2,270.0,,
2, 22,200.0,61.0,2.0,80.0,0.0,10.0,,,2.0,3.3,284.0,0.0,0.0
2, 22,500.0,4.0,3.0,95.0,1.0,70.0,0.0,2.0,4.0,6.5,358.0,0.0,20.0
2, 22,500.0,7.0,3.0,90.0,1.0,60.0,-4.0,4.0,4.0,6.4,349.0,,
2, 22,500.0,10.0,1.0,85.0,0.0,30.0,,,4.0,7.2,335.0,0.0,5.0
2, 22,500.0,13.0,0.0,80.0,0.0,20.0,,,3.0,7.1,334.0,,
2, 22,500.0,16.0,0.0,75.0,0.0,20.0,,,3.0,7.2,333.0,0.0,0.0
2, 22,500.0,19.0,0.0,65.0,0.0,20.0,,,3.0,7.6,337.0,,
2, 22,500.0,22.0,1.0,60.0,0.0,10.0,,,2.0,6.0,327.0,0.0,0.0
2, 22,500.0,25.0,1.0,55.0,0.0,10.0,,,2.0,6.7,325.0,,
2, 22,500.0,28.0,0.0,55.0,0.0,0.0,,,1.0,7.5,328.0,0.0,0.0
2, 22,500.0,31.0,-1.0,65.0,0.0,0.0,,,1.0,7.0,334.0,,
2, 22,500.0,34.0,-2.0,60.0,0.0,0.0,,,1.0,7.3,340.0,0.0,0.0
2, 22,500.0,37.0,-4.0,65.0,0.0,0.0,,,1.0,6.3,337.0,,
2, 22,500.0,40.0,-4.0,65.0,0.0,0.0,,,1.0,5.1,331.0,0.0,0.0
2, 22,500.0,43.0,-2.0,55.0,0.0,0.0,,,1.0,4.1,342.0,,
2, 22,500.0,46.0,2.0,50.0,0.0,0.0,,,1.0,3.1,315.0,0.0,0.0
2, 22,500.0,49.0,4.0,55.0,0.0,0.0,,,1.0,3.8,276.0,,
2, 22,500.0,52.0,3.0,65.0,0.0,10.0,,,2.0,3.7,224.0,0.0,0.0
2, 22,500.0,55.0,2.0,75.0,0.0,10.0,,,2.0,3.2,270.0,,
2, 22,500.0,58.0,2.0,80.0,0.0,10.0,,,2.0,3.3,284.0,0.0,0.0
2, 22,800.0,4.0,3.0,90.0,0.0,30.0,0.0,2.0,4.0,6.5,345.0,,
2, 22,800.0,7.0,0.0,85.0,0.0,30.0,-4.0,4.0,4.0,7.9,334.0,0.0,0.0
2, 22,800.0,10.0,0.0,85.0,0.0,20.0,,,3.0,7.5,334.0,,
2, 22,800.0,13.0,0.0,75.0,0.0,20.0,,,3.0,7.7,332.0,0.0,0.0
2, 22,800.0,16.0,1.0,65.0,0.0,20.0,,,3.0,6.9,329.0,,
2, 22,800.0,19.0,2.0,60.0,0.0,10.0,,,2.0,6.2,333.0,0.0,0.0
2, 22,800.0,22.0,2.0,55.0,0.0,10.0,,,2.0,6.9,323.0,,
2, 22,800.0,25.0,0.0,55.0,0.0,0.0,,,1.0,7.7,328.0,0.0,0.0
2, 22,800.0,28.0,-1.0,60.0,0.0,0.0,,,1.0,6.9,333.0,,
2, 22,800.0,31.0,-2.0,60.0,0.0,0.0,,,1.0,7.0,343.0,0.0,0.0
2, 22,800.0,34.0,-3.0,60.0,0.0,0.0,,,1.0,5.5,341.0,,
2, 22,800.0,37.0,-4.0,60.0,0.0,0.0,,,1.0,4.7,329.0,0.0,0.0
2, 22,800.0,40.0,-1.0,55.0,0.0,0.0,,,1.0,3.1,338.0,,
2, 22,800.0,43.0,2.0,50.0,0.0,0.0,,,1.0,1.7,267.0,0.0,0.0
2, 22,800.0,46.0,4.0,50.0,0.0,0.0,,,1.0,3.5,241.0,,
2, 22,800.0,49.0,4.0,65.0,0.0,10.0,,,2.0,4.9,279.0,0.0,0.0
2, 22,800.0,52.0,2.0,75.0,0.0,10.0,,,2.0,3.5,265.0,,
2, 22,800.0,55.0,2.0,80.0,0.0,10.0,,,2.0,3.4,289.0,0.0,0.0
2, 22,1100.0,4.0,0.0,85.0,0.0,30.0,0.0,2.0,4.0,7.9,334.0,0.0,0.0
2, 22,1100.0,7.0,0.0,85.0,0.0,20.0,-4.0,4.0,3.0,7.5,334.0,,
2, 22,1100.0,10.0,0.0,75.0,0.0,20.0,,,3.0,7.7,332.0,0.0,0.0
2, 22,1100.0,13.0,1.0,65.0,0.0,20.0,,,3.0,6.9,329.0,,
2, 22,1100.0,16.0,2.0,60.0,0.0,10.0,,,2.0,6.2,333.0,0.0,0.0
2, 22,1100.0,19.0,2.0,55.0,0.0,10.0,,,2.0,6.9,323.0,,
2, 22,1100.0,22.0,0.0,55.0,0.0,0.0,,,1.0,7.7,328.0,0.0,0.0
2, 22,1100.0,25.0,-1.0,60.0,0.0,0.0,,,1.0,6.9,333.0,,
2, 22,1100.0,28.0,-2.0,60.0,0.0,0.0,,,1.0,7.0,343.0,0.0,0.0
2, 22,1100.0,31.0,-3.0,60.0,0.0,0.0,,,1.0,5.5,341.0,,
2, 22,1100.0,34.0,-4.0,60.0,0.0,0.0,,,1.0,4.7,329.0,0.0,0.0
2, 22,1100.0,37.0,-1.0,55.0,0.0,0.0,,,1.0,3.1,338.0,,
2, 22,1100.0,40.0,2.0,50.0,0.0,0.0,,,1.0,1.7,267.0,0.0,0.0
2, 22,1100.0,43.0,4.0,50.0,0.0,0.0,,,1.0,3.5,241.0,,
2, 22,1100.0,46.0,4.0,65.0,0.0,10.0,,,2.0,4.9,279.0,0.0,0.0
2, 22,1100.0,49.0,2.0,75.0,0.0,10.0,,,2.0,3.5,265.0,,
2, 22,1100.0,52.0,2.0,80.0,0.0,10.0,,,2.0,3.4,289.0,0.0,0.0
2, 22,1400.0,4.0,0.0,85.0,0.0,20.0,0.0,2.0,3.0,7.5,334.0,,
2, 22,1400.0,7.0,0.0,75.0,0.0,20.0,-4.0,4.0,3.0,7.7,332.0,0.0,0.0
2, 22,1400.0,10.0,1.0,65.0,0.0,20.0,,,3.0,6.9,329.0,,
2, 22,1400.0,13.0,2.0,60.0,0.0,10.0,,,2.0,6.2,333.0,0.0,0.0
2, 22,1400.0,16.0,2.0,55.0,0.0,10.0,,,2.0,6.9,323.0,,
2, 22,1400.0,19.0,0.0,55.0,0.0,0.0,,,1.0,7.7,328.0,0.0,0.0
2, 22,1400.0,22.0,-1.0,60.0,0.0,0.0,,,1.0,6.9,333.0,,
2, 22,1400.0,25.0,-2.0,60.0,0.0,0.0,,,1.0,7.0,343.0,0.0,0.0
2, 22,1400.0,28.0,-3.0,60.0,0.0,0.0,,,1.0,5.5,341.0,,
2, 22,1400.0,31.0,-4.0,60.0,0.0,0.0,,,1.0,4.7,329.0,0.0,0.0
2, 22,1400.0,34.0,-1.0,55.0,0.0,0.0,,,1.0,3.1,338.0,,
2, 22,1400.0,37.0,2.0,50.0,0.0,0.0,,,1.0,1.7,267.0,0.0,0.0
2, 22,1400.0,40.0,4.0,50.0,0.0,0.0,,,1.0,3.5,241.0,,
2, 22,1400.0,43.0,4.0,65.0,0.0,10.0,,,2.0,4.9,279.0,0.0,0.0
2, 22,1400.0,46.0,2.0,75.0,0.0,10.0,,,2.0,3.5,265.0,,
2, 22,1400.0,49.0,2.0,80.0,0.0,10.0,,,2.0,3.4,289.0,0.0,0.0
2, 22,1700.0,4.0,0.0,75.0,0.0,20.0,0.0,2.0,3.0,7.7,332.0,0.0,0.0
2, 22,1700.0,7.0,1.0,65.0,0.0,20.0,-4.0,4.0,3.0,6.9,329.0,,
2, 22,1700.0,10.0,2.0,60.0,0.0,10.0,,,2.0,6.2,333.0,0.0,0.0
2, 22,1700.0,13.0,2.0,55.0,0.0,10.0,,,2.0,6.9,323.0,,
2, 22,1700.0,16.0,0.0,55.0,0.0,0.0,,,1.0,7.7,328.0,0.0,0.0
2, 22,1700.0,19.0,-1.0,60.0,0.0,0.0,,,1.0,6.9,333.0,,
2, 22,1700.0,22.0,-2.0,60.0,0.0,0.0,,,1.0,7.0,343.0,0.0,0.0
2, 22,1700.0,25.0,-3.0,60.0,0.0,0.0,,,1.0,5.5,341.0,,
2, 22,1700.0,28.0,-4.0,60.0,0.0,0.0,,,1.0,4.7,329.0,0.0,0.0
2, 22,1700.0,31.0,-1.0,55.0,0.0,0.0,,,1.0,3.1,338.0,,
2, 22,1700.0,34.0,2.0,50.0,0.0,0.0,,,1.0,1.7,267.0,0.0,0.0
2, 22,1700.0,37.0,4.0,50.0,0.0,0.0,,,1.0,3.5,241.0,,
2, 22,1700.0,40.0,4.0,65.0,0.0,10.0,,,2.0,4.9,279.0,0.0,0.0
2, 22,1700.0,43.0,2.0,75.0,0.0,10.0,,,2.0,3.5,265.0,,
2, 22,1700.0,46.0,2.0,80.0,0.0,10.0,,,2.0,3.4,289.0,0.0,0.0
2, 22,2000.0,4.0,1.0,65.0,0.0,10.0,-3.0,2.0,2.0,6.9,326.0,,
2, 22,2000.0,7.0,2.0,60.0,0.0,10.0,-1.0,5.0,2.0,6.8,327.0,0.0,0.0
2, 22,2000.0,10.0,2.0,50.0,0.0,10.0,,9.0,2.0,7.3,325.0,,
2, 22,2000.0,13.0,0.0,55.0,0.0,0.0,,,1.0,7.6,327.0,0.0,0.0
2, 22,2000.0,16.0,-1.0,60.0,0.0,0.0,,,1.0,7.2,334.0,,
2, 22,2000.0,19.0,-2.0,55.0,0.0,0.0,,,1.0,7.1,341.0,0.0,0.0
2, 22,2000.0,22.0,-3.0,60.0,0.0,0.0,,,1.0,5.8,341.0,,
2, 22,2000.0,25.0,-3.0,60.0,0.0,0.0,,,1.0,5.6,333.0,0.0,0.0
2, 22,2000.0,28.0,-1.0,55.0,0.0,0.0,,,1.0,3.6,344.0,,
2, 22,2000.0,31.0,2.0,50.0,0.0,10.0,,,2.0,2.0,264.0,0.0,0.0
2, 22,2000.0,34.0,4.0,55.0,0.0,20.0,,,3.0,3.8,272.0,,
2, 22,2000.0,37.0,4.0,65.0,0.0,10.0,,,2.0,4.9,287.0,0.0,0.0
2, 22,2000.0,40.0,2.0,75.0,0.0,10.0,,,2.0,3.8,290.0,,
2, 22,2000.0,43.0,1.0,80.0,0.0,0.0,,,1.0,3.6,308.0,0.0,0.0
2, 22,2000.0,46.0,0.0,80.0,0.0,10.0,,,2.0,2.7,268.0,,
2, 22,2000.0,49.0,-1.0,85.0,0.0,10.0,,,2.0,2.6,310.0,0.0,0.0
2, 22,2000.0,52.0,3.0,90.0,0.0,10.0,,,2.0,1.7,230.0,,
2, 22,2000.0,55.0,7.0,55.0,0.0,10.0,,,2.0,4.0,240.0,0.0,0.0
2, 22,2000.0,58.0,9.0,50.0,0.0,10.0,,,2.0,4.7,226.0,,
2, 22,2000.0,61.0,6.0,70.0,0.0,10.0,,,2.0,3.6,217.0,0.0,0.0
2, 22,2000.0,64.0,3.0,80.0,0.0,10.0,,,2.0,2.6,203.0,,
2, 22,2000.0,67.0,2.0,85.0,0.0,10.0,,,2.0,3.0,318.0,0.0,0.0
2, 22,2300.0,4.0,2.0,60.0,0.0,10.0,-3.0,2.0,2.0,6.8,327.0,0.0,0.0
2, 22,2300.0,7.0,2.0,50.0,0.0,10.0,-1.0,5.0,2.0,7.3,325.0,,
2, 22,2300.0,10.0,0.0,55.0,0.0,0.0,,9.0,1.0,7.6,327.0,0.0,0.0
2, 22,2300.0,13.0,-1.0,60.0,0.0,0.0,,,1.0,7.2,334.0,,
2, 22,2300.0,16.0,-2.0,55.0,0.0,0.0,,,1.0,7.1,341.0,0.0,0.0
2, 22,2300.0,19.0,-3.0,60.0,0.0,0.0,,,1.0,5.8,341.0,,
2, 22,2300.0,22.0,-3.0,60.0,0.0,0.0,,,1.0,5.6,333.0,0.0,0.0
2, 22,2300.0,25.0,-1.0,55.0,0.0,0.0,,,1.0,3.6,344.0,,
2, 22,2300.0,28.0,2.0,50.0,0.0,10.0,,,2.0,2.0,264.0,0.0,0.0
2, 22,2300.0,31.0,4.0,55.0,0.0,20.0,,,3.0,3.8,272.0,,
2, 22,2300.0,34.0,4.0,65.0,0.0,10.0,,,2.0,4.9,287.0,0.0,0.0
2, 22,2300.0,37.0,2.0,75.0,0.0,10.0,,,2.0,3.8,290.0,,
2, 22,2300.0,40.0,1.0,80.0,0.0,0.0,,,1.0,3.6,308.0,0.0,0.0
2, 22,2300.0,43.0,0.0,80.0,0.0,10.0,,,2.0,2.7,268.0,,
2, 22,2300.0,46.0,-1.0,85.0,0.0,10.0,,,2.0,2.6,310.0,0.0,0.0
2, 22,2300.0,49.0,3.0,90.0,0.0,10.0,,,2.0,1.7,230.0,,
2, 22,2300.0,52.0,7.0,55.0,0.0,10.0,,,2.0,4.0,240.0,0.0,0.0
2, 22,2300.0,55.0,9.0,50.0,0.0,10.0,,,2.0,4.7,226.0,,
2, 22,2300.0,58.0,6.0,70.0,0.0,10.0,,,2.0,3.6,217.0,0.0,0.0
2, 22,2300.0,61.0,3.0,80.0,0.0,10.0,,,2.0,2.6,203.0,,
2, 22,2300.0,64.0,2.0,85.0,0.0,10.0,,,2.0,3.0,318.0,0.0,0.0
2, 23,200.0,4.0,2.0,50.0,0.0,10.0,-3.0,2.0,2.0,7.3,325.0,,
2, 23,200.0,7.0,0.0,55.0,0.0,0.0,-1.0,5.0,1.0,7.6,327.0,0.0,0.0
2, 23,200.0,10.0,-1.0,60.0,0.0,0.0,,9.0,1.0,7.2,334.0,,
2, 23,200.0,13.0,-2.0,55.0,0.0,0.0,,,1.0,7.1,341.0,0.0,0.0
2, 23,200.0,16.0,-3.0,60.0,0.0,0.0,,,1.0,5.8,341.0,,
2, 23,200.0,19.0,-3.0,60.0,0.0,0.0,,,1.0,5.6,333.0,0.0,0.0
2, 23,200.0,22.0,-1.0,55.0,0.0,0.0,,,1.0,3.6,344.0,,
2, 23,200.0,25.0,2.0,50.0,0.0,10.0,,,2.0,2.0,264.0,0.0,0.0
2, 23,200.0,28.0,4.0,55.0,0.0,20.0,,,3.0,3.8,272.0,,
2, 23,200.0,31.0,4.0,65.0,0.0,10.0,,,2.0,4.9,287.0,0.0,0.0
2, 23,200.0,34.0,2.0,75.0,0.0,10.0,,,2.0,3.8,290.0,,
2, 23,200.0,37.0,1.0,80.0,0.0,0.0,,,1.0,3.6,308.0,0.0,0.0
2, 23,200.0,40.0,0.0,80.0,0.0,10.0,,,2.0,2.7,268.0,,
2, 23,200.0,43.0,-1.0,85.0,0.0,10.0,,,2.0,2.6,310.0,0.0,0.0
2, 23,200.0,46.0,3.0,90.0,0.0,10.0,,,2.0,1.7,230.0,,
2, 23,200.0,49.0,7.0,55.0,0.0,10.0,,,2.0,4.0,240.0,0.0,0.0
2, 23,200.0,52.0,9.0,50.0,0.0,10.0,,,2.0,4.7,226.0,,
2, 23,200.0,55.0,6.0,70.0,0.0,10.0,,,2.0,3.6,217.0,0.0,0.0
2, 23,200.0,58.0,3.0,80.0,0.0,10.0,,,2.0,2.6,203.0,,
2, 23,200.0,61.0,2.0,85.0,0.0,10.0,,,2.0,3.0,318.0,0.0,0.0
2, 23,500.0,4.0,0.0,55.0,0.0,0.0,-3.0,5.0,1.0,7.6,327.0,0.0,0.0
2, 23,500.0,7.0,-1.0,60.0,0.0,0.0,-1.0,9.0,1.0,7.2,334.0,,
2, 23,500.0,10.0,-2.0,55.0,0.0,0.0,,,1.0,7.1,341.0,0.0,0.0
2, 23,500.0,13.0,-3.0,60.0,0.0,0.0,,,1.0,5.8,341.0,,
2, 23,500.0,16.0,-3.0,60.0,0.0,0.0,,,1.0,5.6,333.0,0.0,0.0
2, 23,500.0,19.0,-1.0,55.0,0.0,0.0,,,1.0,3.6,344.0,,
2, 23,500.0,22.0,2.0,50.0,0.0,10.0,,,2.0,2.0,264.0,0.0,0.0
2, 23,500.0,25.0,4.0,55.0,0.0,20.0,,,3.0,3.8,272.0,,
2, 23,500.0,28.0,4.0,65.0,0.0,10.0,,,2.0,4.9,287.0,0.0,0.0
2, 23,500.0,31.0,2.0,75.0,0.0,10.0,,,2.0,3.8,290.0,,
2, 23,500.0,34.0,1.0,80.0,0.0,0.0,,,1.0,3.6,308.0,0.0,0.0
2, 23,500.0,37.0,0.0,80.0,0.0,10.0,,,2.0,2.7,268.0,,
2, 23,500.0,40.0,-1.0,85.0,0.0,10.0,,,2.0,2.6,310.0,0.0,0.0
2, 23,500.0,43.0,3.0,90.0,0.0,10.0,,,2.0,1.7,230.0,,
2, 23,500.0,46.0,7.0,55.0,0.0,10.0,,,2.0,4.0,240.0,0.0,0.0
2, 23,500.0,49.0,9.0,50.0,0.0,10.0,,,2.0,4.7,226.0,,
2, 23,500.0,52.0,6.0,70.0,0.0,10.0,,,2.0,3.6,217.0,0.0,0.0
2, 23,500.0,55.0,3.0,80.0,0.0,10.0,,,2.0,2.6,203.0,,
2, 23,500.0,58.0,2.0,85.0,0.0,10.0,,,2.0,3.0,318.0,0.0,0.0
2, 23,800.0,4.0,-1.0,60.0,0.0,0.0,-3.0,5.0,1.0,6.5,337.0,,
2, 23,800.0,7.0,-2.0,60.0,0.0,0.0,-1.0,8.0,1.0,7.2,345.0,0.0,0.0
2, 23,800.0,10.0,-3.0,60.0,0.0,0.0,,,1.0,5.0,330.0,,
2, 23,800.0,13.0,-3.0,60.0,0.0,0.0,,,1.0,5.9,334.0,0.0,0.0
2, 23,800.0,16.0,-1.0,55.0,0.0,0.0,,,1.0,2.9,311.0,,
2, 23,800.0,19.0,2.0,50.0,0.0,10.0,,,2.0,2.7,266.0,0.0,0.0
2, 23,800.0,22.0,4.0,55.0,0.0,30.0,,,3.0,4.0,279.0,,
2, 23,800.0,25.0,4.0,60.0,0.0,10.0,,,2.0,4.5,280.0,0.0,0.0
2, 23,800.0,28.0,1.0,75.0,0.0,10.0,,,2.0,4.1,301.0,,
2, 23,800.0,31.0,1.0,80.0,0.0,0.0,,,1.0,3.5,307.0,0.0,0.0
2, 23,800.0,34.0,0.0,85.0,0.0,10.0,,,2.0,2.8,270.0,,
2, 23,800.0,37.0,-1.0,85.0,0.0,10.0,,,2.0,2.9,295.0,0.0,0.0
2, 23,800.0,40.0,3.0,85.0,0.0,10.0,,,2.0,2.1,241.0,,
2, 23,800.0,43.0,7.0,60.0,0.0,10.0,,,2.0,3.9,232.0,0.0,0.0
2, 23,800.0,46.0,8.0,50.0,0.0,10.0,,,2.0,4.5,241.0,,
2, 23,800.0,49.0,6.0,65.0,0.0,10.0,,,2.0,3.8,245.0,0.0,0.0
2, 23,800.0,52.0,3.0,80.0,0.0,10.0,,,2.0,1.9,245.0,,
2, 23,800.0,55.0,2.0,85.0,0.0,10.0,,,2.0,2.2,270.0,0.0,0.0
2, 23,1100.0,4.0,-2.0,60.0,0.0,0.0,-3.0,5.0,1.0,7.2,345.0,0.0,0.0
2, 23,1100.0,7.0,-3.0,60.0,0.0,0.0,-1.0,8.0,1.0,5.0,330.0,,
2, 23,1100.0,10.0,-3.0,60.0,0.0,0.0,,,1.0,5.9,334.0,0.0,0.0
2, 23,1100.0,13.0,-1.0,55.0,0.0,0.0,,,1.0,2.9,311.0,,
2, 23,1100.0,16.0,2.0,50.0,0.0,10.0,,,2.0,2.7,266.0,0.0,0.0
2, 23,1100.0,19.0,4.0,55.0,0.0,30.0,,,3.0,4.0,279.0,,
