month, format: day,hour,forecast,강수확률,풍향,강수형태,6시간강수량,하늘상태,습도,일최고기온,풍속,6시간적설,일최저기온,3시간기온
3, 24,500.0,4.0,11.0,236.0,0.0,0.0,1.0,45.0,16.0,3.7,0.0,4.0,11.0
3, 24,500.0,7.0,8.0,233.0,0.0,,1.0,65.0,19.0,2.6,,6.0,8.0
3, 24,500.0,10.0,6.0,266.0,0.0,0.0,1.0,70.0,,1.4,0.0,,6.0
3, 24,500.0,13.0,4.0,266.0,0.0,,2.0,65.0,,1.3,,,4.0
3, 24,500.0,16.0,4.0,266.0,0.0,0.0,2.0,65.0,,1.3,0.0,,4.0
3, 24,500.0,19.0,9.0,238.0,0.0,,3.0,50.0,,1.9,,,9.0
3, 24,500.0,22.0,14.0,236.0,0.0,0.0,3.0,40.0,,4.2,0.0,,14.0
3, 24,500.0,25.0,15.0,232.0,0.0,,3.0,45.0,,5.5,,,15.0
3, 24,500.0,28.0,12.0,221.0,0.0,0.0,3.0,50.0,,5.7,0.0,,12.0
3, 24,500.0,31.0,10.0,236.0,0.0,,2.0,60.0,,4.0,,,10.0
3, 24,500.0,34.0,9.0,244.0,0.0,0.0,2.0,60.0,,3.0,0.0,,9.0
3, 24,500.0,37.0,8.0,231.0,0.0,,2.0,70.0,,2.1,,,8.0
3, 24,500.0,40.0,6.0,236.0,0.0,0.0,2.0,75.0,,1.4,0.0,,6.0
3, 24,500.0,43.0,11.0,280.0,0.0,,2.0,55.0,,1.1,,,11.0
3, 24,500.0,46.0,17.0,299.0,0.0,0.0,1.0,50.0,,2.3,0.0,,17.0
3, 24,500.0,49.0,18.0,321.0,0.0,,1.0,40.0,,5.6,,,18.0
3, 24,500.0,52.0,15.0,327.0,0.0,0.0,1.0,50.0,,2.4,0.0,,15.0
3, 24,500.0,55.0,13.0,56.0,0.0,,1.0,60.0,,1.1,,,13.0
3, 24,500.0,58.0,11.0,264.0,0.0,0.0,1.0,65.0,,0.9,0.0,,11.0
3, 24,800.0,4.0,8.0,232.0,0.0,,1.0,65.0,16.0,2.9,,4.0,8.0
3, 24,800.0,7.0,6.0,309.0,0.0,0.0,1.0,65.0,19.0,1.4,0.0,7.0,6.0
3, 24,800.0,10.0,5.0,274.0,0.0,,2.0,60.0,,1.3,,,5.0
3, 24,800.0,13.0,5.0,258.0,0.0,0.0,2.0,60.0,,1.4,0.0,,5.0
3, 24,800.0,16.0,9.0,247.0,0.0,,3.0,50.0,,1.3,,,9.0
3, 24,800.0,19.0,14.0,235.0,0.0,0.0,3.0,40.0,,2.9,0.0,,14.0
3, 24,800.0,22.0,15.0,243.0,0.0,,3.0,45.0,,3.7,,,15.0
3, 24,800.0,25.0,12.0,226.0,0.0,0.0,3.0,55.0,,3.0,0.0,,12.0
3, 24,800.0,28.0,10.0,234.0,0.0,,2.0,60.0,,2.9,,,10.0
3, 24,800.0,31.0,10.0,229.0,0.0,0.0,2.0,65.0,,2.0,0.0,,10.0
3, 24,800.0,34.0,9.0,229.0,0.0,,2.0,70.0,,0.9,,,9.0
3, 24,800.0,37.0,7.0,242.0,0.0,0.0,2.0,75.0,,1.5,0.0,,7.0
3, 24,800.0,40.0,12.0,232.0,0.0,,2.0,60.0,,1.8,,,12.0
3, 24,800.0,43.0,17.0,272.0,0.0,0.0,2.0,50.0,,3.7,0.0,,17.0
3, 24,800.0,46.0,18.0,322.0,0.0,,1.0,40.0,,5.1,,,18.0
3, 24,800.0,49.0,16.0,331.0,0.0,0.0,1.0,50.0,,2.9,0.0,,16.0
3, 24,800.0,52.0,13.0,243.0,0.0,,1.0,60.0,,0.4,,,13.0
3, 24,800.0,55.0,11.0,255.0,0.0,0.0,1.0,60.0,,1.1,0.0,,11.0
3, 24,1100.0,4.0,6.0,309.0,0.0,0.0,1.0,65.0,16.0,1.4,0.0,4.0,6.0
3, 24,1100.0,7.0,5.0,274.0,0.0,,2.0,60.0,19.0,1.3,,7.0,5.0
3, 24,1100.0,10.0,5.0,258.0,0.0,0.0,2.0,60.0,,1.4,0.0,,5.0
3, 24,1100.0,13.0,9.0,247.0,0.0,,3.0,50.0,,1.3,,,9.0
3, 24,1100.0,16.0,14.0,235.0,0.0,0.0,3.0,40.0,,2.9,0.0,,14.0
3, 24,1100.0,19.0,15.0,243.0,0.0,,3.0,45.0,,3.7,,,15.0
3, 24,1100.0,22.0,12.0,226.0,0.0,0.0,3.0,55.0,,3.0,0.0,,12.0
3, 24,1100.0,25.0,10.0,234.0,0.0,,2.0,60.0,,2.9,,,10.0
3, 24,1100.0,28.0,10.0,229.0,0.0,0.0,2.0,65.0,,2.0,0.0,,10.0
3, 24,1100.0,31.0,9.0,229.0,0.0,,2.0,70.0,,0.9,,,9.0
3, 24,1100.0,34.0,7.0,242.0,0.0,0.0,2.0,75.0,,1.5,0.0,,7.0
3, 24,1100.0,37.0,12.0,232.0,0.0,,2.0,60.0,,1.8,,,12.0
3, 24,1100.0,40.0,17.0,272.0,0.0,0.0,2.0,50.0,,3.7,0.0,,17.0
3, 24,1100.0,43.0,18.0,322.0,0.0,,1.0,40.0,,5.1,,,18.0
3, 24,1100.0,46.0,16.0,331.0,0.0,0.0,1.0,50.0,,2.9,0.0,,16.0
3, 24,1100.0,49.0,13.0,243.0,0.0,,1.0,60.0,,0.4,,,13.0
3, 24,1100.0,52.0,11.0,255.0,0.0,0.0,1.0,60.0,,1.1,0.0,,11.0
3, 24,1400.0,4.0,5.0,274.0,0.0,,2.0,60.0,16.0,1.3,,4.0,5.0
3, 24,1400.0,7.0,5.0,258.0,0.0,0.0,2.0,60.0,19.0,1.4,0.0,7.0,5.0
3, 24,1400.0,10.0,9.0,247.0,0.0,,3.0,50.0,,1.3,,,9.0
3, 24,1400.0,13.0,14.0,235.0,0.0,0.0,3.0,40.0,,2.9,0.0,,14.0
3, 24,1400.0,16.0,15.0,243.0,0.0,,3.0,45.0,,3.7,,,15.0
3, 24,1400.0,19.0,12.0,226.0,0.0,0.0,3.0,55.0,,3.0,0.0,,12.0
3, 24,1400.0,22.0,10.0,234.0,0.0,,2.0,60.0,,2.9,,,10.0
3, 24,1400.0,25.0,10.0,229.0,0.0,0.0,2.0,65.0,,2.0,0.0,,10.0
3, 24,1400.0,28.0,9.0,229.0,0.0,,2.0,70.0,,0.9,,,9.0
3, 24,1400.0,31.0,7.0,242.0,0.0,0.0,2.0,75.0,,1.5,0.0,,7.0
3, 24,1400.0,34.0,12.0,232.0,0.0,,2.0,60.0,,1.8,,,12.0
3, 24,1400.0,37.0,17.0,272.0,0.0,0.0,2.0,50.0,,3.7,0.0,,17.0
3, 24,1400.0,40.0,18.0,322.0,0.0,,1.0,40.0,,5.1,,,18.0
3, 24,1400.0,43.0,16.0,331.0,0.0,0.0,1.0,50.0,,2.9,0.0,,16.0
3, 24,1400.0,46.0,13.0,243.0,0.0,,1.0,60.0,,0.4,,,13.0
3, 24,1400.0,49.0,11.0,255.0,0.0,0.0,1.0,60.0,,1.1,0.0,,11.0
3, 24,1700.0,4.0,5.0,258.0,0.0,0.0,2.0,60.0,16.0,1.4,0.0,4.0,5.0
3, 24,1700.0,7.0,9.0,247.0,0.0,,3.0,50.0,19.0,1.3,,7.0,9.0
3, 24,1700.0,10.0,14.0,235.0,0.0,0.0,3.0,40.0,,2.9,0.0,,14.0
3, 24,1700.0,13.0,15.0,243.0,0.0,,3.0,45.0,,3.7,,,15.0
3, 24,1700.0,16.0,12.0,226.0,0.0,0.0,3.0,55.0,,3.0,0.0,,12.0
3, 24,1700.0,19.0,10.0,234.0,0.0,,2.0,60.0,,2.9,,,10.0
3, 24,1700.0,22.0,10.0,229.0,0.0,0.0,2.0,65.0,,2.0,0.0,,10.0
3, 24,1700.0,25.0,9.0,229.0,0.0,,2.0,70.0,,0.9,,,9.0
3, 24,1700.0,28.0,7.0,242.0,0.0,0.0,2.0,75.0,,1.5,0.0,,7.0
3, 24,1700.0,31.0,12.0,232.0,0.0,,2.0,60.0,,1.8,,,12.0
3, 24,1700.0,34.0,17.0,272.0,0.0,0.0,2.0,50.0,,3.7,0.0,,17.0
3, 24,1700.0,37.0,18.0,322.0,0.0,,1.0,40.0,,5.1,,,18.0
3, 24,1700.0,40.0,16.0,331.0,0.0,0.0,1.0,50.0,,2.9,0.0,,16.0
3, 24,1700.0,43.0,13.0,243.0,0.0,,1.0,60.0,,0.4,,,13.0
3, 24,1700.0,46.0,11.0,255.0,0.0,0.0,1.0,60.0,,1.1,0.0,,11.0
3, 24,2000.0,4.0,9.0,256.0,0.0,,3.0,50.0,16.0,1.2,,7.0,9.0
3, 24,2000.0,7.0,14.0,233.0,0.0,0.0,3.0,40.0,19.0,2.6,0.0,8.0,14.0
3, 24,2000.0,10.0,15.0,243.0,0.0,,3.0,45.0,21.0,3.9,,,15.0
3, 24,2000.0,13.0,12.0,241.0,0.0,0.0,3.0,55.0,,3.1,0.0,,12.0
3, 24,2000.0,16.0,10.0,245.0,0.0,,2.0,60.0,,2.3,,,10.0
3, 24,2000.0,19.0,9.0,239.0,0.0,0.0,2.0,70.0,,1.2,0.0,,9.0
3, 24,2000.0,22.0,8.0,255.0,0.0,,2.0,70.0,,1.1,,,8.0
3, 24,2000.0,25.0,7.0,270.0,0.0,0.0,2.0,70.0,,1.4,0.0,,7.0
3, 24,2000.0,28.0,12.0,247.0,0.0,,2.0,60.0,,1.3,,,12.0
3, 24,2000.0,31.0,17.0,310.0,0.0,0.0,2.0,50.0,,3.4,0.0,,17.0
3, 24,2000.0,34.0,19.0,318.0,0.0,,1.0,35.0,,5.9,,,19.0
3, 24,2000.0,37.0,16.0,319.0,0.0,0.0,1.0,40.0,,3.2,0.0,,16.0
3, 24,2000.0,40.0,13.0,197.0,0.0,,1.0,50.0,,1.0,,,13.0
3, 24,2000.0,43.0,10.0,239.0,0.0,0.0,1.0,55.0,,1.2,0.0,,10.0
3, 24,2000.0,46.0,8.0,255.0,0.0,,1.0,60.0,,1.1,,,8.0
3, 24,2000.0,49.0,8.0,252.0,0.0,0.0,1.0,65.0,,2.0,0.0,,8.0
3, 24,2000.0,52.0,16.0,253.0,0.0,,1.0,40.0,,4.4,,,16.0
3, 24,2000.0,55.0,20.0,240.0,0.0,0.0,1.0,40.0,,9.2,0.0,,20.0
3, 24,2000.0,58.0,19.0,236.0,0.0,,2.0,45.0,,9.7,,,19.0
3, 24,2000.0,61.0,16.0,234.0,0.0,0.0,2.0,45.0,,8.4,0.0,,16.0
3, 24,2000.0,64.0,14.0,241.0,0.0,,2.0,50.0,,8.2,,,14.0
3, 24,2000.0,67.0,14.0,254.0,0.0,0.0,3.0,55.0,,6.5,0.0,,14.0
3, 24,2300.0,4.0,14.0,233.0,0.0,0.0,3.0,40.0,16.0,2.6,0.0,7.0,14.0
3, 24,2300.0,7.0,15.0,243.0,0.0,,3.0,45.0,19.0,3.9,,8.0,15.0
3, 24,2300.0,10.0,12.0,241.0,0.0,0.0,3.0,55.0,21.0,3.1,0.0,,12.0
3, 24,2300.0,13.0,10.0,245.0,0.0,,2.0,60.0,,2.3,,,10.0
3, 24,2300.0,16.0,9.0,239.0,0.0,0.0,2.0,70.0,,1.2,0.0,,9.0
3, 24,2300.0,19.0,8.0,255.0,0.0,,2.0,70.0,,1.1,,,8.0
3, 24,2300.0,22.0,7.0,270.0,0.0,0.0,2.0,70.0,,1.4,0.0,,7.0
3, 24,2300.0,25.0,12.0,247.0,0.0,,2.0,60.0,,1.3,,,12.0
3, 24,2300.0,28.0,17.0,310.0,0.0,0.0,2.0,50.0,,3.4,0.0,,17.0
3, 24,2300.0,31.0,19.0,318.0,0.0,,1.0,35.0,,5.9,,,19.0
3, 24,2300.0,34.0,16.0,319.0,0.0,0.0,1.0,40.0,,3.2,0.0,,16.0
3, 24,2300.0,37.0,13.0,197.0,0.0,,1.0,50.0,,1.0,,,13.0
3, 24,2300.0,40.0,10.0,239.0,0.0,0.0,1.0,55.0,,1.2,0.0,,10.0
3, 24,2300.0,43.0,8.0,255.0,0.0,,1.0,60.0,,1.1,,,8.0
3, 24,2300.0,46.0,8.0,252.0,0.0,0.0,1.0,65.0,,2.0,0.0,,8.0
3, 24,2300.0,49.0,16.0,253.0,0.0,,1.0,40.0,,4.4,,,16.0
3, 24,2300.0,52.0,20.0,240.0,0.0,0.0,1.0,40.0,,9.2,0.0,,20.0
3, 24,2300.0,55.0,19.0,236.0,0.0,,2.0,45.0,,9.7,,,19.0
3, 24,2300.0,58.0,16.0,234.0,0.0,0.0,2.0,45.0,,8.4,0.0,,16.0
3, 24,2300.0,61.0,14.0,241.0,0.0,,2.0,50.0,,8.2,,,14.0
3, 24,2300.0,64.0,14.0,254.0,0.0,0.0,3.0,55.0,,6.5,0.0,,14.0
3, 25,200.0,4.0,15.0,243.0,0.0,,3.0,45.0,16.0,3.9,,7.0,15.0
3, 25,200.0,7.0,12.0,241.0,0.0,0.0,3.0,55.0,19.0,3.1,0.0,8.0,12.0
3, 25,200.0,10.0,10.0,245.0,0.0,,2.0,60.0,21.0,2.3,,,10.0
3, 25,200.0,13.0,9.0,239.0,0.0,0.0,2.0,70.0,,1.2,0.0,,9.0
3, 25,200.0,16.0,8.0,255.0,0.0,,2.0,70.0,,1.1,,,8.0
3, 25,200.0,19.0,7.0,270.0,0.0,0.0,2.0,70.0,,1.4,0.0,,7.0
3, 25,200.0,22.0,12.0,247.0,0.0,,2.0,60.0,,1.3,,,12.0
3, 25,200.0,25.0,17.0,310.0,0.0,0.0,2.0,50.0,,3.4,0.0,,17.0
3, 25,200.0,28.0,19.0,318.0,0.0,,1.0,35.0,,5.9,,,19.0
3, 25,200.0,31.0,16.0,319.0,0.0,0.0,1.0,40.0,,3.2,0.0,,16.0
3, 25,200.0,34.0,13.0,197.0,0.0,,1.0,50.0,,1.0,,,13.0
3, 25,200.0,37.0,10.0,239.0,0.0,0.0,1.0,55.0,,1.2,0.0,,10.0
3, 25,200.0,40.0,8.0,255.0,0.0,,1.0,60.0,,1.1,,,8.0
3, 25,200.0,43.0,8.0,252.0,0.0,0.0,1.0,65.0,,2.0,0.0,,8.0
3, 25,200.0,46.0,16.0,253.0,0.0,,1.0,40.0,,4.4,,,16.0
3, 25,200.0,49.0,20.0,240.0,0.0,0.0,1.0,40.0,,9.2,0.0,,20.0
3, 25,200.0,52.0,19.0,236.0,0.0,,2.0,45.0,,9.7,,,19.0
3, 25,200.0,55.0,16.0,234.0,0.0,0.0,2.0,45.0,,8.4,0.0,,16.0
3, 25,200.0,58.0,14.0,241.0,0.0,,2.0,50.0,,8.2,,,14.0
3, 25,200.0,61.0,14.0,254.0,0.0,0.0,3.0,55.0,,6.5,0.0,,14.0
3, 25,500.0,4.0,12.0,241.0,0.0,0.0,3.0,55.0,19.0,3.1,0.0,7.0,12.0
3, 25,500.0,7.0,10.0,245.0,0.0,,2.0,60.0,21.0,2.3,,8.0,10.0
3, 25,500.0,10.0,9.0,239.0,0.0,0.0,2.0,70.0,,1.2,0.0,,9.0
3, 25,500.0,13.0,8.0,255.0,0.0,,2.0,70.0,,1.1,,,8.0
3, 25,500.0,16.0,7.0,270.0,0.0,0.0,2.0,70.0,,1.4,0.0,,7.0
3, 25,500.0,19.0,12.0,247.0,0.0,,2.0,60.0,,1.3,,,12.0
3, 25,500.0,22.0,17.0,310.0,0.0,0.0,2.0,50.0,,3.4,0.0,,17.0
3, 25,500.0,25.0,19.0,318.0,0.0,,1.0,35.0,,5.9,,,19.0
3, 25,500.0,28.0,16.0,319.0,0.0,0.0,1.0,40.0,,3.2,0.0,,16.0
3, 25,500.0,31.0,13.0,197.0,0.0,,1.0,50.0,,1.0,,,13.0
3, 25,500.0,34.0,10.0,239.0,0.0,0.0,1.0,55.0,,1.2,0.0,,10.0
3, 25,500.0,37.0,8.0,255.0,0.0,,1.0,60.0,,1.1,,,8.0
3, 25,500.0,40.0,8.0,252.0,0.0,0.0,1.0,65.0,,2.0,0.0,,8.0
3, 25,500.0,43.0,16.0,253.0,0.0,,1.0,40.0,,4.4,,,16.0
3, 25,500.0,46.0,20.0,240.0,0.0,0.0,1.0,40.0,,9.2,0.0,,20.0
3, 25,500.0,49.0,19.0,236.0,0.0,,2.0,45.0,,9.7,,,19.0
3, 25,500.0,52.0,16.0,234.0,0.0,0.0,2.0,45.0,,8.4,0.0,,16.0
3, 25,500.0,55.0,14.0,241.0,0.0,,2.0,50.0,,8.2,,,14.0
3, 25,500.0,58.0,14.0,254.0,0.0,0.0,3.0,55.0,,6.5,0.0,,14.0
3, 25,800.0,4.0,10.0,241.0,0.0,,3.0,65.0,19.0,2.3,,6.0,10.0
3, 25,800.0,7.0,9.0,258.0,0.0,0.0,2.0,70.0,21.0,1.4,0.0,8.0,9.0
3, 25,800.0,10.0,7.0,279.0,0.0,,2.0,70.0,,1.3,,,7.0
3, 25,800.0,13.0,7.0,273.0,0.0,0.0,2.0,75.0,,1.7,0.0,,7.0
3, 25,800.0,16.0,12.0,265.0,0.0,,2.0,60.0,,1.2,,,12.0
3, 25,800.0,19.0,18.0,231.0,0.0,0.0,2.0,50.0,,1.9,0.0,,18.0
3, 25,800.0,22.0,19.0,319.0,0.0,,1.0,35.0,,4.8,,,19.0
3, 25,800.0,25.0,16.0,309.0,0.0,0.0,1.0,45.0,,2.6,0.0,,16.0
3, 25,800.0,28.0,13.0,193.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,800.0,31.0,10.0,241.0,0.0,0.0,1.0,60.0,,1.3,0.0,,10.0
3, 25,800.0,34.0,8.0,255.0,0.0,,1.0,60.0,,1.6,,,8.0
3, 25,800.0,37.0,10.0,248.0,0.0,0.0,1.0,50.0,,4.8,0.0,,10.0
3, 25,800.0,40.0,15.0,249.0,0.0,,1.0,40.0,,6.3,,,15.0
3, 25,800.0,43.0,20.0,250.0,0.0,0.0,1.0,40.0,,7.7,0.0,,20.0
3, 25,800.0,46.0,20.0,237.0,0.0,,2.0,45.0,,8.4,,,20.0
3, 25,800.0,49.0,16.0,241.0,0.0,0.0,2.0,45.0,,7.5,0.0,,16.0
3, 25,800.0,52.0,14.0,248.0,0.0,,2.0,50.0,,4.8,,,14.0
3, 25,800.0,55.0,13.0,247.0,0.0,0.0,3.0,50.0,,5.6,0.0,,13.0
3, 25,1100.0,4.0,9.0,258.0,0.0,0.0,2.0,70.0,19.0,1.4,0.0,6.0,9.0
3, 25,1100.0,7.0,7.0,279.0,0.0,,2.0,70.0,21.0,1.3,,8.0,7.0
3, 25,1100.0,10.0,7.0,273.0,0.0,0.0,2.0,75.0,,1.7,0.0,,7.0
3, 25,1100.0,13.0,12.0,265.0,0.0,,2.0,60.0,,1.2,,,12.0
3, 25,1100.0,16.0,18.0,231.0,0.0,0.0,2.0,50.0,,1.9,0.0,,18.0
3, 25,1100.0,19.0,19.0,319.0,0.0,,1.0,35.0,,4.8,,,19.0
3, 25,1100.0,22.0,16.0,309.0,0.0,0.0,1.0,45.0,,2.6,0.0,,16.0
3, 25,1100.0,25.0,13.0,193.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,1100.0,28.0,10.0,241.0,0.0,0.0,1.0,60.0,,1.3,0.0,,10.0
3, 25,1100.0,31.0,8.0,255.0,0.0,,1.0,60.0,,1.6,,,8.0
3, 25,1100.0,34.0,10.0,248.0,0.0,0.0,1.0,50.0,,4.8,0.0,,10.0
3, 25,1100.0,37.0,15.0,249.0,0.0,,1.0,40.0,,6.3,,,15.0
3, 25,1100.0,40.0,20.0,250.0,0.0,0.0,1.0,40.0,,7.7,0.0,,20.0
3, 25,1100.0,43.0,20.0,237.0,0.0,,2.0,45.0,,8.4,,,20.0
3, 25,1100.0,46.0,16.0,241.0,0.0,0.0,2.0,45.0,,7.5,0.0,,16.0
3, 25,1100.0,49.0,14.0,248.0,0.0,,2.0,50.0,,4.8,,,14.0
3, 25,1100.0,52.0,13.0,247.0,0.0,0.0,3.0,50.0,,5.6,0.0,,13.0
3, 25,1400.0,4.0,7.0,279.0,0.0,,2.0,70.0,19.0,1.3,,6.0,7.0
3, 25,1400.0,7.0,7.0,273.0,0.0,0.0,2.0,75.0,21.0,1.7,0.0,8.0,7.0
3, 25,1400.0,10.0,12.0,265.0,0.0,,2.0,60.0,,1.2,,,12.0
3, 25,1400.0,13.0,18.0,231.0,0.0,0.0,2.0,50.0,,1.9,0.0,,18.0
3, 25,1400.0,16.0,19.0,319.0,0.0,,1.0,35.0,,4.8,,,19.0
3, 25,1400.0,19.0,16.0,309.0,0.0,0.0,1.0,45.0,,2.6,0.0,,16.0
3, 25,1400.0,22.0,13.0,193.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,1400.0,25.0,10.0,241.0,0.0,0.0,1.0,60.0,,1.3,0.0,,10.0
3, 25,1400.0,28.0,8.0,255.0,0.0,,1.0,60.0,,1.6,,,8.0
3, 25,1400.0,31.0,10.0,248.0,0.0,0.0,1.0,50.0,,4.8,0.0,,10.0
3, 25,1400.0,34.0,15.0,249.0,0.0,,1.0,40.0,,6.3,,,15.0
3, 25,1400.0,37.0,20.0,250.0,0.0,0.0,1.0,40.0,,7.7,0.0,,20.0
3, 25,1400.0,40.0,20.0,237.0,0.0,,2.0,45.0,,8.4,,,20.0
3, 25,1400.0,43.0,16.0,241.0,0.0,0.0,2.0,45.0,,7.5,0.0,,16.0
3, 25,1400.0,46.0,14.0,248.0,0.0,,2.0,50.0,,4.8,,,14.0
3, 25,1400.0,49.0,13.0,247.0,0.0,0.0,3.0,50.0,,5.6,0.0,,13.0
3, 25,1700.0,4.0,7.0,273.0,0.0,0.0,2.0,75.0,19.0,1.7,0.0,6.0,7.0
3, 25,1700.0,7.0,12.0,265.0,0.0,,2.0,60.0,21.0,1.2,,8.0,12.0
3, 25,1700.0,10.0,18.0,231.0,0.0,0.0,2.0,50.0,,1.9,0.0,,18.0
3, 25,1700.0,13.0,19.0,319.0,0.0,,1.0,35.0,,4.8,,,19.0
3, 25,1700.0,16.0,16.0,309.0,0.0,0.0,1.0,45.0,,2.6,0.0,,16.0
3, 25,1700.0,19.0,13.0,193.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,1700.0,22.0,10.0,241.0,0.0,0.0,1.0,60.0,,1.3,0.0,,10.0
3, 25,1700.0,25.0,8.0,255.0,0.0,,1.0,60.0,,1.6,,,8.0
3, 25,1700.0,28.0,10.0,248.0,0.0,0.0,1.0,50.0,,4.8,0.0,,10.0
3, 25,1700.0,31.0,15.0,249.0,0.0,,1.0,40.0,,6.3,,,15.0
3, 25,1700.0,34.0,20.0,250.0,0.0,0.0,1.0,40.0,,7.7,0.0,,20.0
3, 25,1700.0,37.0,20.0,237.0,0.0,,2.0,45.0,,8.4,,,20.0
3, 25,1700.0,40.0,16.0,241.0,0.0,0.0,2.0,45.0,,7.5,0.0,,16.0
3, 25,1700.0,43.0,14.0,248.0,0.0,,2.0,50.0,,4.8,,,14.0
3, 25,1700.0,46.0,13.0,247.0,0.0,0.0,3.0,50.0,,5.6,0.0,,13.0
3, 25,2000.0,4.0,12.0,252.0,0.0,,2.0,55.0,19.0,1.3,,10.0,12.0
3, 25,2000.0,7.0,17.0,310.0,0.0,0.0,2.0,35.0,21.0,3.1,0.0,10.0,17.0
3, 25,2000.0,10.0,19.0,324.0,0.0,,1.0,25.0,14.0,6.5,,,19.0
3, 25,2000.0,13.0,16.0,306.0,0.0,0.0,1.0,35.0,,3.1,0.0,,16.0
3, 25,2000.0,16.0,13.0,234.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,2000.0,19.0,10.0,235.0,0.0,0.0,1.0,60.0,,1.2,0.0,,10.0
3, 25,2000.0,22.0,10.0,243.0,0.0,,1.0,45.0,,4.8,,,10.0
3, 25,2000.0,25.0,12.0,246.0,0.0,0.0,1.0,50.0,,6.6,0.0,,12.0
3, 25,2000.0,28.0,16.0,248.0,0.0,,1.0,45.0,,6.4,,,16.0
3, 25,2000.0,31.0,19.0,238.0,0.0,0.0,1.0,40.0,,9.1,0.0,,19.0
3, 25,2000.0,34.0,19.0,235.0,0.0,,2.0,45.0,,10.7,,,19.0
3, 25,2000.0,37.0,16.0,238.0,0.0,0.0,2.0,45.0,,7.8,0.0,,16.0
3, 25,2000.0,40.0,14.0,245.0,0.0,,2.0,50.0,,5.9,,,14.0
3, 25,2000.0,43.0,14.0,266.0,0.0,0.0,3.0,60.0,,2.8,0.0,,14.0
3, 25,2000.0,46.0,12.0,72.0,0.0,,3.0,70.0,,0.6,,,12.0
3, 25,2000.0,49.0,10.0,31.0,0.0,0.0,3.0,75.0,,3.1,0.0,,10.0
3, 25,2000.0,52.0,13.0,25.0,0.0,,3.0,70.0,,6.0,,,13.0
3, 25,2000.0,55.0,12.0,44.0,0.0,0.0,3.0,75.0,,6.5,0.0,,12.0
3, 25,2000.0,58.0,11.0,43.0,0.0,,3.0,70.0,,5.2,,,11.0
3, 25,2000.0,61.0,10.0,59.0,0.0,0.0,3.0,75.0,,3.9,0.0,,10.0
3, 25,2000.0,64.0,10.0,54.0,0.0,,3.0,70.0,,1.4,,,10.0
3, 25,2000.0,67.0,9.0,350.0,0.0,0.0,3.0,75.0,,1.1,0.0,,9.0
3, 25,2300.0,4.0,17.0,310.0,0.0,0.0,2.0,35.0,19.0,3.1,0.0,10.0,17.0
3, 25,2300.0,7.0,19.0,324.0,0.0,,1.0,25.0,21.0,6.5,,10.0,19.0
3, 25,2300.0,10.0,16.0,306.0,0.0,0.0,1.0,35.0,14.0,3.1,0.0,,16.0
3, 25,2300.0,13.0,13.0,234.0,0.0,,1.0,50.0,,0.9,,,13.0
3, 25,2300.0,16.0,10.0,235.0,0.0,0.0,1.0,60.0,,1.2,0.0,,10.0
3, 25,2300.0,19.0,10.0,243.0,0.0,,1.0,45.0,,4.8,,,10.0
3, 25,2300.0,22.0,12.0,246.0,0.0,0.0,1.0,50.0,,6.6,0.0,,12.0
3, 25,2300.0,25.0,16.0,248.0,0.0,,1.0,45.0,,6.4,,,16.0
3, 25,2300.0,28.0,19.0,238.0,0.0,0.0,1.0,40.0,,9.1,0.0,,19.0
3, 25,2300.0,31.0,19.0,235.0,0.0,,2.0,45.0,,10.7,,,19.0
3, 25,2300.0,34.0,16.0,238.0,0.0,0.0,2.0,45.0,,7.8,0.0,,16.0
3, 25,2300.0,37.0,14.0,245.0,0.0,,2.0,50.0,,5.9,,,14.0
3, 25,2300.0,40.0,14.0,266.0,0.0,0.0,3.0,60.0,,2.8,0.0,,14.0
3, 25,2300.0,43.0,12.0,72.0,0.0,,3.0,70.0,,0.6,,,12.0
3, 25,2300.0,46.0,10.0,31.0,0.0,0.0,3.0,75.0,,3.1,0.0,,10.0
3, 25,2300.0,49.0,13.0,25.0,0.0,,3.0,70.0,,6.0,,,13.0
3, 25,2300.0,52.0,12.0,44.0,0.0,0.0,3.0,75.0,,6.5,0.0,,12.0
3, 25,2300.0,55.0,11.0,43.0,0.0,,3.0,70.0,,5.2,,,11.0
3, 25,2300.0,58.0,10.0,59.0,0.0,0.0,3.0,75.0,,3.9,0.0,,10.0
3, 25,2300.0,61.0,10.0,54.0,0.0,,3.0,70.0,,1.4,,,10.0
3, 25,2300.0,64.0,9.0,350.0,0.0,0.0,3.0,75.0,,1.1,0.0,,9.0
3, 26,200.0,4.0,19.0,324.0,0.0,,1.0,25.0,19.0,6.5,,10.0,19.0
3, 26,200.0,7.0,16.0,306.0,0.0,0.0,1.0,35.0,21.0,3.1,0.0,10.0,16.0
3, 26,200.0,10.0,13.0,234.0,0.0,,1.0,50.0,14.0,0.9,,,13.0
3, 26,200.0,13.0,10.0,235.0,0.0,0.0,1.0,60.0,,1.2,0.0,,10.0
3, 26,200.0,16.0,10.0,243.0,0.0,,1.0,45.0,,4.8,,,10.0
