month, format: day,hour,forecast,6시간강수량,6시간적설,일최고기온,강수확률,습도,하늘상태,강수형태,풍속,풍향,3시간기온,일최저기온
1, 10,2300.0,31.0,,,,10.0,25.0,3.0,0.0,3.9,285.0,6.0,
1, 10,2300.0,34.0,,0.0,,10.0,40.0,3.0,0.0,1.7,273.0,2.0,
1, 10,2300.0,37.0,,,,10.0,60.0,3.0,0.0,2.0,264.0,-1.0,
1, 10,2300.0,40.0,,0.0,,0.0,60.0,1.0,0.0,2.8,253.0,0.0,
1, 10,2300.0,43.0,,,,0.0,70.0,1.0,0.0,3.3,272.0,0.0,
1, 10,2300.0,46.0,,0.0,,0.0,80.0,1.0,0.0,2.4,268.0,0.0,
1, 10,2300.0,49.0,,,,0.0,65.0,1.0,0.0,3.4,251.0,3.0,
1, 10,2300.0,52.0,,0.0,,0.0,40.0,1.0,0.0,5.0,242.0,10.0,
1, 10,2300.0,55.0,,,,0.0,35.0,1.0,0.0,4.7,242.0,12.0,
1, 10,2300.0,58.0,,0.0,,0.0,65.0,1.0,0.0,2.2,234.0,6.0,
1, 10,2300.0,61.0,,,,0.0,80.0,1.0,0.0,2.7,253.0,3.0,
1, 10,2300.0,64.0,,0.0,,0.0,85.0,1.0,0.0,2.5,270.0,1.0,
1, 11,200.0,4.0,-3.0,,5.0,20.0,40.0,3.0,0.0,2.9,186.0,5.0,-3.0
1, 11,200.0,7.0,-1.0,0.0,6.0,20.0,60.0,3.0,0.0,1.8,251.0,2.0,-1.0
1, 11,200.0,10.0,,,12.0,20.0,65.0,3.0,0.0,1.9,276.0,1.0,
1, 11,200.0,13.0,,0.0,,10.0,65.0,3.0,0.0,2.7,303.0,-1.0,
1, 11,200.0,16.0,,,,20.0,65.0,3.0,0.0,2.8,308.0,-2.0,
1, 11,200.0,19.0,,0.0,,10.0,65.0,3.0,0.0,3.7,311.0,-3.0,
1, 11,200.0,22.0,,,,0.0,50.0,1.0,0.0,3.2,314.0,-1.0,
1, 11,200.0,25.0,,0.0,,0.0,30.0,1.0,0.0,3.6,298.0,6.0,
1, 11,200.0,28.0,,,,10.0,25.0,3.0,0.0,3.9,285.0,6.0,
1, 11,200.0,31.0,,0.0,,10.0,40.0,3.0,0.0,1.7,273.0,2.0,
1, 11,200.0,34.0,,,,10.0,60.0,3.0,0.0,2.0,264.0,-1.0,
1, 11,200.0,37.0,,0.0,,0.0,60.0,1.0,0.0,2.8,253.0,0.0,
1, 11,200.0,40.0,,,,0.0,70.0,1.0,0.0,3.3,272.0,0.0,
1, 11,200.0,43.0,,0.0,,0.0,80.0,1.0,0.0,2.4,268.0,0.0,
1, 11,200.0,46.0,,,,0.0,65.0,1.0,0.0,3.4,251.0,3.0,
1, 11,200.0,49.0,,0.0,,0.0,40.0,1.0,0.0,5.0,242.0,10.0,
1, 11,200.0,52.0,,,,0.0,35.0,1.0,0.0,4.7,242.0,12.0,
1, 11,200.0,55.0,,0.0,,0.0,65.0,1.0,0.0,2.2,234.0,6.0,
1, 11,200.0,58.0,,,,0.0,80.0,1.0,0.0,2.7,253.0,3.0,
1, 11,200.0,61.0,,0.0,,0.0,85.0,1.0,0.0,2.5,270.0,1.0,
1, 11,500.0,4.0,-3.0,0.0,6.0,20.0,60.0,3.0,0.0,1.8,251.0,2.0,-3.0
1, 11,500.0,7.0,-1.0,,12.0,20.0,65.0,3.0,0.0,1.9,276.0,1.0,-1.0
1, 11,500.0,10.0,,0.0,,10.0,65.0,3.0,0.0,2.7,303.0,-1.0,
1, 11,500.0,13.0,,,,20.0,65.0,3.0,0.0,2.8,308.0,-2.0,
1, 11,500.0,16.0,,0.0,,10.0,65.0,3.0,0.0,3.7,311.0,-3.0,
1, 11,500.0,19.0,,,,0.0,50.0,1.0,0.0,3.2,314.0,-1.0,
1, 11,500.0,22.0,,0.0,,0.0,30.0,1.0,0.0,3.6,298.0,6.0,
1, 11,500.0,25.0,,,,10.0,25.0,3.0,0.0,3.9,285.0,6.0,
1, 11,500.0,28.0,,0.0,,10.0,40.0,3.0,0.0,1.7,273.0,2.0,
1, 11,500.0,31.0,,,,10.0,60.0,3.0,0.0,2.0,264.0,-1.0,
1, 11,500.0,34.0,,0.0,,0.0,60.0,1.0,0.0,2.8,253.0,0.0,
1, 11,500.0,37.0,,,,0.0,70.0,1.0,0.0,3.3,272.0,0.0,
1, 11,500.0,40.0,,0.0,,0.0,80.0,1.0,0.0,2.4,268.0,0.0,
1, 11,500.0,43.0,,,,0.0,65.0,1.0,0.0,3.4,251.0,3.0,
1, 11,500.0,46.0,,0.0,,0.0,40.0,1.0,0.0,5.0,242.0,10.0,
1, 11,500.0,49.0,,,,0.0,35.0,1.0,0.0,4.7,242.0,12.0,
1, 11,500.0,52.0,,0.0,,0.0,65.0,1.0,0.0,2.2,234.0,6.0,
1, 11,500.0,55.0,,,,0.0,80.0,1.0,0.0,2.7,253.0,3.0,
1, 11,500.0,58.0,,0.0,,0.0,85.0,1.0,0.0,2.5,270.0,1.0,
1, 11,800.0,4.0,-3.0,,7.0,20.0,65.0,3.0,0.0,2.6,281.0,1.0,-3.0
1, 11,800.0,7.0,0.0,0.0,12.0,10.0,65.0,3.0,0.0,2.8,308.0,0.0,0.0
1, 11,800.0,10.0,,,,20.0,55.0,3.0,0.0,3.3,311.0,-2.0,
1, 11,800.0,13.0,,0.0,,10.0,60.0,3.0,0.0,3.3,313.0,-3.0,
1, 11,800.0,16.0,,,,0.0,50.0,1.0,0.0,3.0,316.0,-1.0,
1, 11,800.0,19.0,,0.0,,0.0,30.0,1.0,0.0,3.6,270.0,6.0,
1, 11,800.0,22.0,,,,10.0,25.0,3.0,0.0,3.9,276.0,6.0,
1, 11,800.0,25.0,,0.0,,10.0,45.0,3.0,0.0,1.7,257.0,2.0,
1, 11,800.0,28.0,,,,10.0,50.0,3.0,0.0,2.4,246.0,1.0,
1, 11,800.0,31.0,,0.0,,0.0,60.0,1.0,0.0,3.4,260.0,1.0,
1, 11,800.0,34.0,,,,0.0,75.0,1.0,0.0,2.6,268.0,0.0,
1, 11,800.0,37.0,,0.0,,0.0,75.0,1.0,0.0,2.5,263.0,0.0,
1, 11,800.0,40.0,,,,0.0,60.0,1.0,0.0,3.1,251.0,3.0,
1, 11,800.0,43.0,,0.0,,0.0,40.0,1.0,0.0,4.4,242.0,10.0,
1, 11,800.0,46.0,,,,0.0,35.0,1.0,0.0,4.7,236.0,12.0,
1, 11,800.0,49.0,,0.0,,0.0,60.0,1.0,0.0,2.9,234.0,7.0,
1, 11,800.0,52.0,,,,0.0,75.0,1.0,0.0,2.8,249.0,5.0,
1, 11,800.0,55.0,,0.0,,0.0,80.0,1.0,0.0,3.1,268.0,2.0,
1, 11,1100.0,4.0,-3.0,0.0,7.0,20.0,65.0,3.0,0.0,2.8,308.0,0.0,-3.0
1, 11,1100.0,7.0,0.0,,12.0,20.0,55.0,3.0,0.0,3.3,311.0,-2.0,0.0
1, 11,1100.0,10.0,,0.0,,10.0,60.0,3.0,0.0,3.3,313.0,-3.0,
1, 11,1100.0,13.0,,,,0.0,50.0,1.0,0.0,3.0,316.0,-1.0,
1, 11,1100.0,16.0,,0.0,,0.0,30.0,1.0,0.0,3.6,270.0,6.0,
1, 11,1100.0,19.0,,,,10.0,25.0,3.0,0.0,3.9,276.0,6.0,
1, 11,1100.0,22.0,,0.0,,10.0,45.0,3.0,0.0,1.7,257.0,2.0,
1, 11,1100.0,25.0,,,,10.0,50.0,3.0,0.0,2.4,246.0,1.0,
1, 11,1100.0,28.0,,0.0,,0.0,60.0,1.0,0.0,3.4,260.0,1.0,
1, 11,1100.0,31.0,,,,0.0,75.0,1.0,0.0,2.6,268.0,0.0,
1, 11,1100.0,34.0,,0.0,,0.0,75.0,1.0,0.0,2.5,263.0,0.0,
1, 11,1100.0,37.0,,,,0.0,60.0,1.0,0.0,3.1,251.0,3.0,
1, 11,1100.0,40.0,,0.0,,0.0,40.0,1.0,0.0,4.4,242.0,10.0,
1, 11,1100.0,43.0,,,,0.0,35.0,1.0,0.0,4.7,236.0,12.0,
1, 11,1100.0,46.0,,0.0,,0.0,60.0,1.0,0.0,2.9,234.0,7.0,
1, 11,1100.0,49.0,,,,0.0,75.0,1.0,0.0,2.8,249.0,5.0,
1, 11,1100.0,52.0,,0.0,,0.0,80.0,1.0,0.0,3.1,268.0,2.0,
1, 11,1400.0,4.0,-3.0,,7.0,20.0,55.0,3.0,0.0,3.3,311.0,-2.0,-3.0
1, 11,1400.0,7.0,0.0,0.0,12.0,10.0,60.0,3.0,0.0,3.3,313.0,-3.0,0.0
1, 11,1400.0,10.0,,,,0.0,50.0,1.0,0.0,3.0,316.0,-1.0,
1, 11,1400.0,13.0,,0.0,,0.0,30.0,1.0,0.0,3.6,270.0,6.0,
1, 11,1400.0,16.0,,,,10.0,25.0,3.0,0.0,3.9,276.0,6.0,
1, 11,1400.0,19.0,,0.0,,10.0,45.0,3.0,0.0,1.7,257.0,2.0,
1, 11,1400.0,22.0,,,,10.0,50.0,3.0,0.0,2.4,246.0,1.0,
1, 11,1400.0,25.0,,0.0,,0.0,60.0,1.0,0.0,3.4,260.0,1.0,
1, 11,1400.0,28.0,,,,0.0,75.0,1.0,0.0,2.6,268.0,0.0,
1, 11,1400.0,31.0,,0.0,,0.0,75.0,1.0,0.0,2.5,263.0,0.0,
1, 11,1400.0,34.0,,,,0.0,60.0,1.0,0.0,3.1,251.0,3.0,
1, 11,1400.0,37.0,,0.0,,0.0,40.0,1.0,0.0,4.4,242.0,10.0,
1, 11,1400.0,40.0,,,,0.0,35.0,1.0,0.0,4.7,236.0,12.0,
1, 11,1400.0,43.0,,0.0,,0.0,60.0,1.0,0.0,2.9,234.0,7.0,
1, 11,1400.0,46.0,,,,0.0,75.0,1.0,0.0,2.8,249.0,5.0,
1, 11,1400.0,49.0,,0.0,,0.0,80.0,1.0,0.0,3.1,268.0,2.0,
1, 11,1700.0,4.0,-3.0,0.0,7.0,10.0,60.0,3.0,0.0,3.3,313.0,-3.0,-3.0
1, 11,1700.0,7.0,0.0,,12.0,0.0,50.0,1.0,0.0,3.0,316.0,-1.0,0.0
1, 11,1700.0,10.0,,0.0,,0.0,30.0,1.0,0.0,3.6,270.0,6.0,
1, 11,1700.0,13.0,,,,10.0,25.0,3.0,0.0,3.9,276.0,6.0,
1, 11,1700.0,16.0,,0.0,,10.0,45.0,3.0,0.0,1.7,257.0,2.0,
1, 11,1700.0,19.0,,,,10.0,50.0,3.0,0.0,2.4,246.0,1.0,
1, 11,1700.0,22.0,,0.0,,0.0,60.0,1.0,0.0,3.4,260.0,1.0,
1, 11,1700.0,25.0,,,,0.0,75.0,1.0,0.0,2.6,268.0,0.0,
1, 11,1700.0,28.0,,0.0,,0.0,75.0,1.0,0.0,2.5,263.0,0.0,
1, 11,1700.0,31.0,,,,0.0,60.0,1.0,0.0,3.1,251.0,3.0,
1, 11,1700.0,34.0,,0.0,,0.0,40.0,1.0,0.0,4.4,242.0,10.0,
1, 11,1700.0,37.0,,,,0.0,35.0,1.0,0.0,4.7,236.0,12.0,
1, 11,1700.0,40.0,,0.0,,0.0,60.0,1.0,0.0,2.9,234.0,7.0,
1, 11,1700.0,43.0,,,,0.0,75.0,1.0,0.0,2.8,249.0,5.0,
1, 11,1700.0,46.0,,0.0,,0.0,80.0,1.0,0.0,3.1,268.0,2.0,
1, 11,2000.0,4.0,0.0,,7.0,0.0,45.0,1.0,0.0,3.2,311.0,0.0,0.0
1, 11,2000.0,7.0,1.0,0.0,12.0,0.0,30.0,1.0,0.0,3.6,272.0,6.0,1.0
1, 11,2000.0,10.0,,,12.0,0.0,25.0,1.0,0.0,3.9,273.0,6.0,
1, 11,2000.0,13.0,,0.0,,0.0,40.0,1.0,0.0,1.7,263.0,2.0,
1, 11,2000.0,16.0,,,,0.0,50.0,1.0,0.0,1.8,243.0,0.0,
1, 11,2000.0,19.0,,0.0,,0.0,55.0,1.0,0.0,3.2,248.0,0.0,
1, 11,2000.0,22.0,,,,0.0,70.0,1.0,0.0,2.8,251.0,0.0,
1, 11,2000.0,25.0,,0.0,,0.0,80.0,1.0,0.0,2.7,253.0,0.0,
1, 11,2000.0,28.0,,,,0.0,65.0,1.0,0.0,2.8,247.0,3.0,
1, 11,2000.0,31.0,,0.0,,0.0,35.0,1.0,0.0,5.1,238.0,11.0,
1, 11,2000.0,34.0,,,,0.0,35.0,1.0,0.0,5.2,238.0,12.0,
1, 11,2000.0,37.0,,0.0,,0.0,60.0,1.0,0.0,2.8,225.0,8.0,
1, 11,2000.0,40.0,,,,0.0,75.0,1.0,0.0,2.9,250.0,5.0,
1, 11,2000.0,43.0,,0.0,,0.0,80.0,1.0,0.0,2.8,268.0,2.0,
1, 11,2000.0,46.0,,,,0.0,90.0,1.0,0.0,2.2,288.0,1.0,
1, 11,2000.0,49.0,,0.0,,0.0,90.0,1.0,0.0,2.6,301.0,1.0,
1, 11,2000.0,52.0,,,,0.0,80.0,1.0,0.0,1.9,317.0,3.0,
1, 11,2000.0,55.0,,0.0,,0.0,40.0,1.0,0.0,1.2,121.0,10.0,
1, 11,2000.0,58.0,,,,0.0,40.0,1.0,0.0,2.7,153.0,12.0,
1, 11,2000.0,61.0,,0.0,,10.0,70.0,1.0,0.0,1.4,163.0,8.0,
1, 11,2000.0,64.0,,,,30.0,85.0,4.0,0.0,1.2,200.0,4.0,
1, 11,2000.0,67.0,,0.0,,30.0,85.0,4.0,0.0,1.4,262.0,3.0,
1, 11,2300.0,4.0,0.0,0.0,7.0,0.0,30.0,1.0,0.0,3.6,272.0,6.0,0.0
1, 11,2300.0,7.0,1.0,,12.0,0.0,25.0,1.0,0.0,3.9,273.0,6.0,1.0
1, 11,2300.0,10.0,,0.0,12.0,0.0,40.0,1.0,0.0,1.7,263.0,2.0,
1, 11,2300.0,13.0,,,,0.0,50.0,1.0,0.0,1.8,243.0,0.0,
1, 11,2300.0,16.0,,0.0,,0.0,55.0,1.0,0.0,3.2,248.0,0.0,
1, 11,2300.0,19.0,,,,0.0,70.0,1.0,0.0,2.8,251.0,0.0,
1, 11,2300.0,22.0,,0.0,,0.0,80.0,1.0,0.0,2.7,253.0,0.0,
1, 11,2300.0,25.0,,,,0.0,65.0,1.0,0.0,2.8,247.0,3.0,
1, 11,2300.0,28.0,,0.0,,0.0,35.0,1.0,0.0,5.1,238.0,11.0,
1, 11,2300.0,31.0,,,,0.0,35.0,1.0,0.0,5.2,238.0,12.0,
1, 11,2300.0,34.0,,0.0,,0.0,60.0,1.0,0.0,2.8,225.0,8.0,
1, 11,2300.0,37.0,,,,0.0,75.0,1.0,0.0,2.9,250.0,5.0,
1, 11,2300.0,40.0,,0.0,,0.0,80.0,1.0,0.0,2.8,268.0,2.0,
1, 11,2300.0,43.0,,,,0.0,90.0,1.0,0.0,2.2,288.0,1.0,
1, 11,2300.0,46.0,,0.0,,0.0,90.0,1.0,0.0,2.6,301.0,1.0,
1, 11,2300.0,49.0,,,,0.0,80.0,1.0,0.0,1.9,317.0,3.0,
1, 11,2300.0,52.0,,0.0,,0.0,40.0,1.0,0.0,1.2,121.0,10.0,
1, 11,2300.0,55.0,,,,0.0,40.0,1.0,0.0,2.7,153.0,12.0,
1, 11,2300.0,58.0,,0.0,,10.0,70.0,1.0,0.0,1.4,163.0,8.0,
1, 11,2300.0,61.0,,,,30.0,85.0,4.0,0.0,1.2,200.0,4.0,
1, 11,2300.0,64.0,,0.0,,30.0,85.0,4.0,0.0,1.4,262.0,3.0,
1, 12,200.0,4.0,0.0,,7.0,0.0,25.0,1.0,0.0,3.9,273.0,6.0,0.0
1, 12,200.0,7.0,1.0,0.0,12.0,0.0,40.0,1.0,0.0,1.7,263.0,2.0,1.0
1, 12,200.0,10.0,,,12.0,0.0,50.0,1.0,0.0,1.8,243.0,0.0,
1, 12,200.0,13.0,,0.0,,0.0,55.0,1.0,0.0,3.2,248.0,0.0,
1, 12,200.0,16.0,,,,0.0,70.0,1.0,0.0,2.8,251.0,0.0,
1, 12,200.0,19.0,,0.0,,0.0,80.0,1.0,0.0,2.7,253.0,0.0,
1, 12,200.0,22.0,,,,0.0,65.0,1.0,0.0,2.8,247.0,3.0,
1, 12,200.0,25.0,,0.0,,0.0,35.0,1.0,0.0,5.1,238.0,11.0,
1, 12,200.0,28.0,,,,0.0,35.0,1.0,0.0,5.2,238.0,12.0,
1, 12,200.0,31.0,,0.0,,0.0,60.0,1.0,0.0,2.8,225.0,8.0,
1, 12,200.0,34.0,,,,0.0,75.0,1.0,0.0,2.9,250.0,5.0,
1, 12,200.0,37.0,,0.0,,0.0,80.0,1.0,0.0,2.8,268.0,2.0,
1, 12,200.0,40.0,,,,0.0,90.0,1.0,0.0,2.2,288.0,1.0,
1, 12,200.0,43.0,,0.0,,0.0,90.0,1.0,0.0,2.6,301.0,1.0,
1, 12,200.0,46.0,,,,0.0,80.0,1.0,0.0,1.9,317.0,3.0,
1, 12,200.0,49.0,,0.0,,0.0,40.0,1.0,0.0,1.2,121.0,10.0,
1, 12,200.0,52.0,,,,0.0,40.0,1.0,0.0,2.7,153.0,12.0,
1, 12,200.0,55.0,,0.0,,10.0,70.0,1.0,0.0,1.4,163.0,8.0,
1, 12,200.0,58.0,,,,30.0,85.0,4.0,0.0,1.2,200.0,4.0,
1, 12,200.0,61.0,,0.0,,30.0,85.0,4.0,0.0,1.4,262.0,3.0,
1, 12,500.0,4.0,0.0,0.0,12.0,0.0,40.0,1.0,0.0,1.7,263.0,2.0,0.0
1, 12,500.0,7.0,1.0,,12.0,0.0,50.0,1.0,0.0,1.8,243.0,0.0,1.0
1, 12,500.0,10.0,,0.0,,0.0,55.0,1.0,0.0,3.2,248.0,0.0,
1, 12,500.0,13.0,,,,0.0,70.0,1.0,0.0,2.8,251.0,0.0,
1, 12,500.0,16.0,,0.0,,0.0,80.0,1.0,0.0,2.7,253.0,0.0,
1, 12,500.0,19.0,,,,0.0,65.0,1.0,0.0,2.8,247.0,3.0,
1, 12,500.0,22.0,,0.0,,0.0,35.0,1.0,0.0,5.1,238.0,11.0,
1, 12,500.0,25.0,,,,0.0,35.0,1.0,0.0,5.2,238.0,12.0,
1, 12,500.0,28.0,,0.0,,0.0,60.0,1.0,0.0,2.8,225.0,8.0,
1, 12,500.0,31.0,,,,0.0,75.0,1.0,0.0,2.9,250.0,5.0,
1, 12,500.0,34.0,,0.0,,0.0,80.0,1.0,0.0,2.8,268.0,2.0,
1, 12,500.0,37.0,,,,0.0,90.0,1.0,0.0,2.2,288.0,1.0,
1, 12,500.0,40.0,,0.0,,0.0,90.0,1.0,0.0,2.6,301.0,1.0,
1, 12,500.0,43.0,,,,0.0,80.0,1.0,0.0,1.9,317.0,3.0,
1, 12,500.0,46.0,,0.0,,0.0,40.0,1.0,0.0,1.2,121.0,10.0,
1, 12,500.0,49.0,,,,0.0,40.0,1.0,0.0,2.7,153.0,12.0,
1, 12,500.0,52.0,,0.0,,10.0,70.0,1.0,0.0,1.4,163.0,8.0,
1, 12,500.0,55.0,,,,30.0,85.0,4.0,0.0,1.2,200.0,4.0,
1, 12,500.0,58.0,,0.0,,30.0,85.0,4.0,0.0,1.4,262.0,3.0,
1, 12,800.0,4.0,-1.0,,13.0,0.0,45.0,1.0,0.0,2.1,239.0,0.0,-1.0
1, 12,800.0,7.0,0.0,0.0,12.0,0.0,60.0,1.0,0.0,3.2,250.0,0.0,0.0
1, 12,800.0,10.0,,,,0.0,70.0,1.0,0.0,2.7,260.0,0.0,
1, 12,800.0,13.0,,0.0,,0.0,75.0,1.0,0.0,2.6,247.0,0.0,
1, 12,800.0,16.0,,,,0.0,65.0,1.0,0.0,3.1,234.0,3.0,
1, 12,800.0,19.0,,0.0,,0.0,35.0,1.0,0.0,6.3,232.0,11.0,
1, 12,800.0,22.0,,,,0.0,35.0,1.0,0.0,5.9,236.0,13.0,
1, 12,800.0,25.0,,0.0,,0.0,55.0,1.0,0.0,3.5,227.0,9.0,
1, 12,800.0,28.0,,,,0.0,65.0,1.0,0.0,3.3,252.0,6.0,
1, 12,800.0,31.0,,0.0,,0.0,80.0,1.0,0.0,2.7,280.0,3.0,
1, 12,800.0,34.0,,,,0.0,85.0,1.0,0.0,2.3,293.0,1.0,
1, 12,800.0,37.0,,0.0,,0.0,90.0,1.0,0.0,2.4,292.0,1.0,
1, 12,800.0,40.0,,,,0.0,70.0,1.0,0.0,2.7,321.0,3.0,
1, 12,800.0,43.0,,0.0,,0.0,40.0,1.0,0.0,2.1,14.0,10.0,
1, 12,800.0,46.0,,,,0.0,40.0,1.0,0.0,2.5,88.0,12.0,
1, 12,800.0,49.0,,0.0,,10.0,65.0,1.0,0.0,1.2,85.0,8.0,
1, 12,800.0,52.0,,,,30.0,80.0,4.0,0.0,1.3,119.0,4.0,
1, 12,800.0,55.0,,0.0,,30.0,85.0,4.0,0.0,0.9,159.0,3.0,
1, 12,1100.0,4.0,-1.0,0.0,13.0,0.0,60.0,1.0,0.0,3.2,250.0,0.0,-1.0
1, 12,1100.0,7.0,0.0,,12.0,0.0,70.0,1.0,0.0,2.7,260.0,0.0,0.0
1, 12,1100.0,10.0,,0.0,,0.0,75.0,1.0,0.0,2.6,247.0,0.0,
1, 12,1100.0,13.0,,,,0.0,65.0,1.0,0.0,3.1,234.0,3.0,
1, 12,1100.0,16.0,,0.0,,0.0,35.0,1.0,0.0,6.3,232.0,11.0,
1, 12,1100.0,19.0,,,,0.0,35.0,1.0,0.0,5.9,236.0,13.0,
1, 12,1100.0,22.0,,0.0,,0.0,55.0,1.0,0.0,3.5,227.0,9.0,
1, 12,1100.0,25.0,,,,0.0,65.0,1.0,0.0,3.3,252.0,6.0,
1, 12,1100.0,28.0,,0.0,,0.0,80.0,1.0,0.0,2.7,280.0,3.0,
1, 12,1100.0,31.0,,,,0.0,85.0,1.0,0.0,2.3,293.0,1.0,
1, 12,1100.0,34.0,,0.0,,0.0,90.0,1.0,0.0,2.4,292.0,1.0,
1, 12,1100.0,37.0,,,,0.0,70.0,1.0,0.0,2.7,321.0,3.0,
1, 12,1100.0,40.0,,0.0,,0.0,40.0,1.0,0.0,2.1,14.0,10.0,
1, 12,1100.0,43.0,,,,0.0,40.0,1.0,0.0,2.5,88.0,12.0,
1, 12,1100.0,46.0,,0.0,,10.0,65.0,1.0,0.0,1.2,85.0,8.0,
1, 12,1100.0,49.0,,,,30.0,80.0,4.0,0.0,1.3,119.0,4.0,
1, 12,1100.0,52.0,,0.0,,30.0,85.0,4.0,0.0,0.9,159.0,3.0,
1, 12,1400.0,4.0,-1.0,,13.0,0.0,70.0,1.0,0.0,2.7,260.0,0.0,-1.0
1, 12,1400.0,7.0,0.0,0.0,12.0,0.0,75.0,1.0,0.0,2.6,247.0,0.0,0.0
1, 12,1400.0,10.0,,,,0.0,65.0,1.0,0.0,3.1,234.0,3.0,
1, 12,1400.0,13.0,,0.0,,0.0,35.0,1.0,0.0,6.3,232.0,11.0,
1, 12,1400.0,16.0,,,,0.0,35.0,1.0,0.0,5.9,236.0,13.0,
1, 12,1400.0,19.0,,0.0,,0.0,55.0,1.0,0.0,3.5,227.0,9.0,
1, 12,1400.0,22.0,,,,0.0,65.0,1.0,0.0,3.3,252.0,6.0,
1, 12,1400.0,25.0,,0.0,,0.0,80.0,1.0,0.0,2.7,280.0,3.0,
1, 12,1400.0,28.0,,,,0.0,85.0,1.0,0.0,2.3,293.0,1.0,
1, 12,1400.0,31.0,,0.0,,0.0,90.0,1.0,0.0,2.4,292.0,1.0,
1, 12,1400.0,34.0,,,,0.0,70.0,1.0,0.0,2.7,321.0,3.0,
1, 12,1400.0,37.0,,0.0,,0.0,40.0,1.0,0.0,2.1,14.0,10.0,
1, 12,1400.0,40.0,,,,0.0,40.0,1.0,0.0,2.5,88.0,12.0,
1, 12,1400.0,43.0,,0.0,,10.0,65.0,1.0,0.0,1.2,85.0,8.0,
1, 12,1400.0,46.0,,,,30.0,80.0,4.0,0.0,1.3,119.0,4.0,
1, 12,1400.0,49.0,,0.0,,30.0,85.0,4.0,0.0,0.9,159.0,3.0,
1, 12,1700.0,4.0,-1.0,0.0,13.0,0.0,75.0,1.0,0.0,2.6,247.0,0.0,-1.0
1, 12,1700.0,7.0,0.0,,12.0,0.0,65.0,1.0,0.0,3.1,234.0,3.0,0.0
1, 12,1700.0,10.0,,0.0,,0.0,35.0,1.0,0.0,6.3,232.0,11.0,
1, 12,1700.0,13.0,,,,0.0,35.0,1.0,0.0,5.9,236.0,13.0,
1, 12,1700.0,16.0,,0.0,,0.0,55.0,1.0,0.0,3.5,227.0,9.0,
1, 12,1700.0,19.0,,,,0.0,65.0,1.0,0.0,3.3,252.0,6.0,
1, 12,1700.0,22.0,,0.0,,0.0,80.0,1.0,0.0,2.7,280.0,3.0,
1, 12,1700.0,25.0,,,,0.0,85.0,1.0,0.0,2.3,293.0,1.0,
1, 12,1700.0,28.0,,0.0,,0.0,90.0,1.0,0.0,2.4,292.0,1.0,
1, 12,1700.0,31.0,,,,0.0,70.0,1.0,0.0,2.7,321.0,3.0,
1, 12,1700.0,34.0,,0.0,,0.0,40.0,1.0,0.0,2.1,14.0,10.0,
1, 12,1700.0,37.0,,,,0.0,40.0,1.0,0.0,2.5,88.0,12.0,
1, 12,1700.0,40.0,,0.0,,10.0,65.0,1.0,0.0,1.2,85.0,8.0,
1, 12,1700.0,43.0,,,,30.0,80.0,4.0,0.0,1.3,119.0,4.0,
1, 12,1700.0,46.0,,0.0,,30.0,85.0,4.0,0.0,0.9,159.0,3.0,
1, 12,2000.0,4.0,0.0,,13.0,0.0,60.0,1.0,0.0,3.2,231.0,3.0,0.0
1, 12,2000.0,7.0,4.0,0.0,12.0,0.0,35.0,1.0,0.0,6.5,236.0,11.0,4.0
1, 12,2000.0,10.0,,,16.0,0.0,35.0,1.0,0.0,5.8,235.0,13.0,
1, 12,2000.0,13.0,,0.0,,0.0,55.0,1.0,0.0,3.9,228.0,9.0,
1, 12,2000.0,16.0,,,,0.0,65.0,1.0,0.0,2.8,255.0,6.0,
1, 12,2000.0,19.0,,0.0,,0.0,80.0,1.0,0.0,2.3,283.0,3.0,
1, 12,2000.0,22.0,,,,0.0,85.0,1.0,0.0,2.5,302.0,1.0,
1, 12,2000.0,25.0,,0.0,,0.0,80.0,1.0,0.0,2.9,314.0,1.0,
1, 12,2000.0,28.0,,,,0.0,55.0,1.0,0.0,2.6,339.0,3.0,
1, 12,2000.0,31.0,,0.0,,0.0,20.0,1.0,0.0,2.4,54.0,10.0,
1, 12,2000.0,34.0,,,,0.0,30.0,1.0,0.0,2.6,83.0,11.0,
1, 12,2000.0,37.0,,0.0,,0.0,60.0,1.0,0.0,1.4,65.0,8.0,
1, 12,2000.0,40.0,,,,0.0,70.0,1.0,0.0,0.9,90.0,4.0,
1, 12,2000.0,43.0,,0.0,,20.0,80.0,3.0,0.0,1.1,142.0,4.0,
1, 12,2000.0,46.0,,,,30.0,80.0,4.0,0.0,1.9,231.0,4.0,
1, 12,2000.0,49.0,,0.0,,30.0,85.0,4.0,0.0,2.3,229.0,4.0,
1, 12,2000.0,52.0,,,,30.0,80.0,4.0,0.0,4.0,214.0,7.0,
1, 12,2000.0,55.0,,0.0,,30.0,60.0,4.0,0.0,4.7,223.0,15.0,
1, 12,2000.0,58.0,,,,20.0,55.0,3.0,0.0,4.8,219.0,16.0,
1, 12,2000.0,61.0,,0.0,,20.0,65.0,3.0,0.0,4.4,225.0,13.0,
1, 12,2000.0,64.0,,,,10.0,70.0,1.0,0.0,5.1,248.0,11.0,
1, 12,2000.0,67.0,,0.0,,30.0,80.0,4.0,0.0,3.7,279.0,10.0,
1, 12,2300.0,4.0,0.0,0.0,13.0,0.0,35.0,1.0,0.0,6.5,236.0,11.0,0.0
