month, format: day,hour,forecast,3시간기온,6시간적설,풍향,풍속,강수형태,습도,6시간강수량,하늘상태,일최고기온,일최저기온,강수확률
4, 14,2000.0,67.0,7.8,0.0,186.0,1.4,0.0,74.0,0.0,2.0,,,10.0
4, 14,2300.0,4.0,14.9,0.0,245.0,2.7,0.0,55.0,0.0,2.0,17.9,9.0,10.0
4, 14,2300.0,7.0,17.1,,212.0,4.5,0.0,51.0,,2.0,17.4,5.2,10.0
4, 14,2300.0,10.0,16.0,0.0,199.0,4.6,0.0,62.0,0.0,2.0,18.4,,10.0
4, 14,2300.0,13.0,12.9,,193.0,3.1,0.0,76.0,,2.0,,,10.0
4, 14,2300.0,16.0,11.1,0.0,177.0,3.1,0.0,86.0,0.0,2.0,,,10.0
4, 14,2300.0,19.0,9.7,,178.0,3.4,0.0,86.0,,2.0,,,10.0
4, 14,2300.0,22.0,9.8,0.0,176.0,3.4,0.0,83.0,0.0,2.0,,,10.0
4, 14,2300.0,25.0,13.5,,184.0,3.8,0.0,73.0,,3.0,,,20.0
4, 14,2300.0,28.0,16.0,0.0,200.0,6.1,0.0,70.0,0.0,3.0,,,22.0
4, 14,2300.0,31.0,14.6,,212.0,7.7,1.0,86.0,,4.0,,,60.0
4, 14,2300.0,34.0,12.8,0.0,294.0,6.8,1.0,90.0,5.0,4.0,,,59.0
4, 14,2300.0,37.0,10.2,,272.0,5.5,0.0,90.0,,3.0,,,20.0
4, 14,2300.0,40.0,8.0,0.0,293.0,5.0,0.0,85.0,0.0,2.0,,,10.0
4, 14,2300.0,43.0,7.1,,290.0,3.5,0.0,79.0,,1.0,,,0.0
4, 14,2300.0,46.0,6.3,0.0,277.0,2.2,0.0,74.0,0.0,1.0,,,0.0
4, 14,2300.0,49.0,11.9,,255.0,1.6,0.0,59.0,,1.0,,,0.0
4, 14,2300.0,52.0,15.5,0.0,258.0,3.5,0.0,46.0,0.0,1.0,,,0.0
4, 14,2300.0,55.0,16.799999,,230.0,4.8,0.0,43.0,,2.0,,,10.0
4, 14,2300.0,58.0,15.1,0.0,216.0,4.0,0.0,48.0,0.0,3.0,,,19.0
4, 14,2300.0,61.0,11.1,,184.0,3.7,0.0,62.0,,2.0,,,10.0
4, 14,2300.0,64.0,8.1,0.0,186.0,1.4,0.0,74.0,0.0,2.0,,,10.0
4, 15,200.0,4.0,17.1,,220.0,3.9,0.0,51.0,,2.0,17.799999,9.0,10.0
4, 15,200.0,7.0,16.0,0.0,205.0,4.0,0.0,62.0,0.0,2.0,17.0,5.3,10.0
4, 15,200.0,10.0,12.9,,196.0,3.0,0.0,76.0,,2.0,17.799999,,10.0
4, 15,200.0,13.0,11.1,0.0,179.0,3.1,0.0,86.0,0.0,2.0,,,10.0
4, 15,200.0,16.0,10.1,,180.0,3.1,0.0,86.0,,2.0,,,10.0
4, 15,200.0,19.0,10.1,0.0,178.0,3.1,0.0,81.0,0.0,2.0,,,10.0
4, 15,200.0,22.0,13.5,,187.0,3.9,0.0,71.0,,3.0,,,20.0
4, 15,200.0,25.0,16.0,0.0,202.0,5.3,0.0,72.0,0.0,3.0,,,22.0
4, 15,200.0,28.0,14.6,,212.0,8.0,1.0,86.0,,4.0,,,60.0
4, 15,200.0,31.0,12.8,0.0,292.0,6.7,1.0,91.0,5.0,4.0,,,59.0
4, 15,200.0,34.0,10.2,,271.0,5.8,0.0,90.0,,2.0,,,20.0
4, 15,200.0,37.0,8.1,0.0,292.0,5.4,0.0,85.0,0.0,2.0,,,10.0
4, 15,200.0,40.0,7.2,,291.0,3.5,0.0,79.0,,1.0,,,0.0
4, 15,200.0,43.0,6.3,0.0,276.0,2.2,0.0,74.0,0.0,1.0,,,0.0
4, 15,200.0,46.0,11.9,,256.0,1.1,0.0,58.0,,1.0,,,0.0
4, 15,200.0,49.0,15.5,0.0,264.0,3.1,0.0,44.0,0.0,1.0,,,0.0
4, 15,200.0,52.0,16.799999,,239.0,3.8,0.0,39.0,,2.0,,,10.0
4, 15,200.0,55.0,14.3,0.0,224.0,4.1,0.0,43.0,0.0,3.0,,,19.0
4, 15,200.0,58.0,11.1,,188.0,3.9,0.0,60.0,,2.0,,,10.0
4, 15,200.0,61.0,8.1,0.0,191.0,1.0,0.0,75.0,0.0,2.0,,,10.0
4, 15,500.0,4.0,15.2,0.0,205.0,4.0,0.0,62.0,0.0,2.0,17.0,9.0,10.0
4, 15,500.0,7.0,12.9,,196.0,3.0,0.0,76.0,,2.0,17.799999,5.3,10.0
4, 15,500.0,10.0,11.1,0.0,179.0,3.1,0.0,86.0,0.0,2.0,,,10.0
4, 15,500.0,13.0,10.1,,180.0,3.1,0.0,86.0,,2.0,,,10.0
4, 15,500.0,16.0,10.1,0.0,178.0,3.1,0.0,81.0,0.0,2.0,,,10.0
4, 15,500.0,19.0,13.5,,187.0,3.9,0.0,71.0,,3.0,,,20.0
4, 15,500.0,22.0,16.0,0.0,202.0,5.3,0.0,72.0,0.0,3.0,,,22.0
4, 15,500.0,25.0,14.6,,212.0,8.0,1.0,86.0,,4.0,,,60.0
4, 15,500.0,28.0,12.8,0.0,292.0,6.7,1.0,91.0,5.0,4.0,,,59.0
4, 15,500.0,31.0,10.2,,271.0,5.8,0.0,90.0,,2.0,,,20.0
4, 15,500.0,34.0,8.1,0.0,292.0,5.4,0.0,85.0,0.0,2.0,,,10.0
4, 15,500.0,37.0,7.2,,291.0,3.5,0.0,79.0,,1.0,,,0.0
4, 15,500.0,40.0,6.3,0.0,276.0,2.2,0.0,74.0,0.0,1.0,,,0.0
4, 15,500.0,43.0,11.9,,256.0,1.1,0.0,58.0,,1.0,,,0.0
4, 15,500.0,46.0,15.5,0.0,264.0,3.1,0.0,44.0,0.0,1.0,,,0.0
4, 15,500.0,49.0,16.799999,,239.0,3.8,0.0,39.0,,2.0,,,10.0
4, 15,500.0,52.0,14.3,0.0,224.0,4.1,0.0,43.0,0.0,3.0,,,19.0
4, 15,500.0,55.0,11.1,,188.0,3.9,0.0,60.0,,2.0,,,10.0
4, 15,500.0,58.0,8.1,0.0,191.0,1.0,0.0,75.0,0.0,2.0,,,10.0
4, 15,800.0,4.0,13.0,,196.0,3.0,0.0,76.0,,2.0,16.0,8.9,10.0
4, 15,800.0,7.0,11.2,0.0,179.0,3.1,0.0,87.0,0.0,2.0,17.4,5.4,10.0
4, 15,800.0,10.0,9.9,,180.0,3.0,0.0,88.0,,2.0,,,10.0
4, 15,800.0,13.0,10.0,0.0,178.0,3.0,0.0,82.0,0.0,2.0,,,10.0
4, 15,800.0,16.0,13.5,,187.0,3.8,0.0,71.0,,3.0,,,20.0
4, 15,800.0,19.0,16.0,0.0,202.0,5.3,0.0,72.0,0.0,3.0,,,22.0
4, 15,800.0,22.0,10.8,,211.0,8.2,1.0,86.0,,4.0,,,60.0
4, 15,800.0,25.0,10.0,0.0,292.0,6.8,1.0,92.0,5.0,4.0,,,59.0
4, 15,800.0,28.0,9.1,,272.0,5.8,0.0,91.0,,3.0,,,20.0
4, 15,800.0,31.0,8.1,0.0,292.0,5.4,0.0,86.0,0.0,2.0,,,10.0
4, 15,800.0,34.0,7.5,,292.0,3.3,0.0,80.0,,1.0,,,0.0
4, 15,800.0,37.0,6.4,0.0,275.0,2.1,0.0,75.0,0.0,1.0,,,0.0
4, 15,800.0,40.0,11.6,,252.0,1.0,0.0,58.0,,1.0,,,0.0
4, 15,800.0,43.0,15.5,0.0,264.0,3.1,0.0,45.0,0.0,1.0,,,0.0
4, 15,800.0,46.0,16.299999,,239.0,3.9,0.0,40.0,,2.0,,,10.0
4, 15,800.0,49.0,13.9,0.0,223.0,4.1,0.0,45.0,0.0,2.0,,,10.0
4, 15,800.0,52.0,11.0,,186.0,3.9,0.0,61.0,,2.0,,,10.0
4, 15,800.0,55.0,8.2,0.0,187.0,0.9,0.0,76.0,0.0,2.0,,,10.0
4, 15,1100.0,4.0,11.2,0.0,179.0,3.1,0.0,87.0,0.0,2.0,16.0,8.9,10.0
4, 15,1100.0,7.0,9.9,,180.0,3.0,0.0,88.0,,2.0,17.4,5.4,10.0
4, 15,1100.0,10.0,10.0,0.0,178.0,3.0,0.0,82.0,0.0,2.0,,,10.0
4, 15,1100.0,13.0,13.5,,187.0,3.8,0.0,71.0,,3.0,,,20.0
4, 15,1100.0,16.0,16.0,0.0,202.0,5.3,0.0,72.0,0.0,3.0,,,22.0
4, 15,1100.0,19.0,10.8,,211.0,8.2,1.0,86.0,,4.0,,,60.0
4, 15,1100.0,22.0,10.0,0.0,292.0,6.8,1.0,92.0,5.0,4.0,,,59.0
4, 15,1100.0,25.0,9.1,,272.0,5.8,0.0,91.0,,3.0,,,20.0
4, 15,1100.0,28.0,8.1,0.0,292.0,5.4,0.0,86.0,0.0,2.0,,,10.0
4, 15,1100.0,31.0,7.5,,292.0,3.3,0.0,80.0,,1.0,,,0.0
4, 15,1100.0,34.0,6.4,0.0,275.0,2.1,0.0,75.0,0.0,1.0,,,0.0
4, 15,1100.0,37.0,11.6,,252.0,1.0,0.0,58.0,,1.0,,,0.0
4, 15,1100.0,40.0,15.5,0.0,264.0,3.1,0.0,45.0,0.0,1.0,,,0.0
4, 15,1100.0,43.0,16.299999,,239.0,3.9,0.0,40.0,,2.0,,,10.0
4, 15,1100.0,46.0,13.9,0.0,223.0,4.1,0.0,45.0,0.0,2.0,,,10.0
4, 15,1100.0,49.0,11.0,,186.0,3.9,0.0,61.0,,2.0,,,10.0
4, 15,1100.0,52.0,8.2,0.0,187.0,0.9,0.0,76.0,0.0,2.0,,,10.0
4, 15,1400.0,4.0,9.9,,180.0,3.0,0.0,87.0,,2.0,16.0,9.0,10.0
4, 15,1400.0,7.0,10.1,0.0,178.0,3.0,0.0,82.0,0.0,2.0,17.4,5.4,10.0
4, 15,1400.0,10.0,13.4,,187.0,3.8,0.0,71.0,,3.0,,,20.0
4, 15,1400.0,13.0,16.0,0.0,202.0,5.3,0.0,72.0,0.0,4.0,,,22.0
4, 15,1400.0,16.0,10.8,,211.0,8.2,1.0,86.0,,4.0,,,60.0
4, 15,1400.0,19.0,10.0,0.0,292.0,6.8,1.0,93.0,5.0,4.0,,,59.0
4, 15,1400.0,22.0,9.1,,272.0,5.8,0.0,91.0,,3.0,,,20.0
4, 15,1400.0,25.0,8.1,0.0,292.0,5.4,0.0,86.0,0.0,2.0,,,10.0
4, 15,1400.0,28.0,7.5,,292.0,3.3,0.0,80.0,,1.0,,,0.0
4, 15,1400.0,31.0,6.4,0.0,275.0,2.1,0.0,75.0,0.0,1.0,,,0.0
4, 15,1400.0,34.0,11.6,,252.0,1.0,0.0,58.0,,1.0,,,0.0
4, 15,1400.0,37.0,15.5,0.0,264.0,3.1,0.0,45.0,0.0,1.0,,,0.0
4, 15,1400.0,40.0,16.299999,,239.0,3.9,0.0,40.0,,2.0,,,10.0
4, 15,1400.0,43.0,13.9,0.0,223.0,4.1,0.0,45.0,0.0,2.0,,,10.0
4, 15,1400.0,46.0,11.0,,186.0,3.9,0.0,61.0,,2.0,,,10.0
4, 15,1400.0,49.0,8.2,0.0,187.0,0.9,0.0,76.0,0.0,2.0,,,10.0
4, 15,1700.0,4.0,10.1,0.0,179.0,3.0,0.0,82.0,0.0,2.0,16.0,9.0,10.0
4, 15,1700.0,7.0,13.4,,187.0,3.8,0.0,71.0,,3.0,17.4,5.4,20.0
4, 15,1700.0,10.0,16.0,0.0,202.0,5.2,0.0,72.0,0.0,3.0,,,22.0
4, 15,1700.0,13.0,10.8,,211.0,8.1,1.0,86.0,,4.0,,,60.0
4, 15,1700.0,16.0,10.0,0.0,292.0,6.8,1.0,93.0,5.0,4.0,,,59.0
4, 15,1700.0,19.0,9.1,,272.0,5.8,0.0,91.0,,3.0,,,20.0
4, 15,1700.0,22.0,8.1,0.0,292.0,5.4,0.0,86.0,0.0,2.0,,,10.0
4, 15,1700.0,25.0,7.5,,292.0,3.3,0.0,80.0,,1.0,,,0.0
4, 15,1700.0,28.0,6.4,0.0,275.0,2.1,0.0,75.0,0.0,1.0,,,0.0
4, 15,1700.0,31.0,11.6,,252.0,1.0,0.0,58.0,,1.0,,,0.0
4, 15,1700.0,34.0,15.5,0.0,264.0,3.1,0.0,45.0,0.0,1.0,,,0.0
4, 15,1700.0,37.0,16.299999,,239.0,3.9,0.0,40.0,,2.0,,,10.0
4, 15,1700.0,40.0,13.9,0.0,223.0,4.1,0.0,45.0,0.0,2.0,,,10.0
4, 15,1700.0,43.0,11.0,,186.0,3.9,0.0,61.0,,2.0,,,10.0
4, 15,1700.0,46.0,8.2,0.0,187.0,0.9,0.0,76.0,0.0,2.0,,,10.0
4, 15,2000.0,4.0,12.8,,200.0,4.8,0.0,72.0,,3.0,16.1,5.3,20.0
4, 15,2000.0,7.0,15.1,0.0,225.0,4.0,0.0,71.0,0.0,3.0,17.799999,4.8,22.0
4, 15,2000.0,10.0,15.0,,271.0,5.5,1.0,81.0,,4.0,19.5,,60.0
4, 15,2000.0,13.0,12.8,0.0,278.0,6.8,1.0,61.0,5.0,4.0,,,59.0
4, 15,2000.0,16.0,10.2,,274.0,6.9,0.0,56.0,,3.0,,,20.0
4, 15,2000.0,19.0,8.1,0.0,290.0,5.1,0.0,71.0,0.0,2.0,,,10.0
4, 15,2000.0,22.0,6.3,,277.0,4.3,0.0,70.0,,1.0,,,0.0
4, 15,2000.0,25.0,6.0,0.0,255.0,3.1,0.0,69.0,0.0,1.0,,,0.0
4, 15,2000.0,28.0,10.2,,258.0,3.0,0.0,56.0,,1.0,,,0.0
4, 15,2000.0,31.0,15.8,0.0,247.0,3.9,0.0,40.0,0.0,1.0,,,0.0
4, 15,2000.0,34.0,17.700001,,253.0,5.7,0.0,36.0,,2.0,,,10.0
4, 15,2000.0,37.0,15.0,0.0,244.0,5.6,0.0,47.0,0.0,2.0,,,10.0
4, 15,2000.0,40.0,11.1,,195.0,3.8,0.0,66.0,,2.0,,,10.0
4, 15,2000.0,43.0,7.7,0.0,198.0,3.0,0.0,81.0,0.0,2.0,,,10.0
4, 15,2000.0,46.0,5.5,,183.0,2.3,0.0,81.0,,2.0,,,10.0
4, 15,2000.0,49.0,4.8,0.0,140.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 15,2000.0,52.0,11.2,,134.0,1.0,0.0,62.0,,2.0,,,10.0
4, 15,2000.0,55.0,16.799999,0.0,200.0,1.9,0.0,40.0,0.0,2.0,,,10.0
4, 15,2000.0,58.0,18.6,,270.0,5.1,0.0,40.0,,3.0,,,20.0
4, 15,2000.0,61.0,16.299999,0.0,13.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 15,2000.0,64.0,13.6,,64.0,1.7,0.0,70.0,,3.0,,,20.0
4, 15,2000.0,67.0,13.1,0.0,100.0,1.1,0.0,85.0,0.0,4.0,,,30.0
4, 15,2300.0,4.0,16.1,0.0,225.0,4.0,0.0,70.0,0.0,3.0,16.1,5.3,22.0
4, 15,2300.0,7.0,15.7,,271.0,5.5,1.0,80.0,,4.0,17.799999,4.8,60.0
4, 15,2300.0,10.0,12.8,0.0,278.0,6.8,1.0,61.0,5.0,4.0,19.5,,59.0
4, 15,2300.0,13.0,10.2,,274.0,6.9,0.0,56.0,,3.0,,,20.0
4, 15,2300.0,16.0,8.1,0.0,290.0,5.1,0.0,71.0,0.0,2.0,,,10.0
4, 15,2300.0,19.0,6.3,,277.0,4.3,0.0,71.0,,1.0,,,0.0
4, 15,2300.0,22.0,6.0,0.0,255.0,3.1,0.0,69.0,0.0,1.0,,,0.0
4, 15,2300.0,25.0,10.2,,258.0,3.0,0.0,56.0,,1.0,,,0.0
4, 15,2300.0,28.0,15.8,0.0,247.0,3.9,0.0,40.0,0.0,1.0,,,0.0
4, 15,2300.0,31.0,17.700001,,253.0,5.7,0.0,36.0,,2.0,,,10.0
4, 15,2300.0,34.0,15.0,0.0,244.0,5.6,0.0,47.0,0.0,2.0,,,10.0
4, 15,2300.0,37.0,11.1,,195.0,3.8,0.0,66.0,,2.0,,,10.0
4, 15,2300.0,40.0,7.7,0.0,198.0,3.0,0.0,81.0,0.0,2.0,,,10.0
4, 15,2300.0,43.0,5.5,,183.0,2.3,0.0,81.0,,2.0,,,10.0
4, 15,2300.0,46.0,4.8,0.0,140.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 15,2300.0,49.0,11.2,,134.0,1.0,0.0,62.0,,2.0,,,10.0
4, 15,2300.0,52.0,16.799999,0.0,200.0,1.9,0.0,40.0,0.0,2.0,,,10.0
4, 15,2300.0,55.0,18.6,,270.0,5.1,0.0,40.0,,3.0,,,20.0
4, 15,2300.0,58.0,16.299999,0.0,13.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 15,2300.0,61.0,13.6,,64.0,1.7,0.0,70.0,,3.0,,,20.0
4, 15,2300.0,64.0,13.1,0.0,100.0,1.1,0.0,85.0,0.0,4.0,,,30.0
4, 16,200.0,4.0,14.7,,271.0,5.5,1.0,80.0,,4.0,15.9,5.3,60.0
4, 16,200.0,7.0,12.8,0.0,278.0,6.8,1.0,61.0,5.0,3.0,17.799999,4.8,59.0
4, 16,200.0,10.0,10.2,,274.0,6.9,0.0,56.0,,2.0,19.5,,10.0
4, 16,200.0,13.0,8.1,0.0,290.0,5.1,0.0,71.0,0.0,1.0,,,0.0
4, 16,200.0,16.0,6.3,,277.0,4.3,0.0,71.0,,1.0,,,0.0
4, 16,200.0,19.0,6.0,0.0,255.0,3.1,0.0,69.0,0.0,1.0,,,0.0
4, 16,200.0,22.0,10.2,,258.0,3.0,0.0,56.0,,1.0,,,0.0
4, 16,200.0,25.0,15.8,0.0,247.0,3.9,0.0,40.0,0.0,1.0,,,0.0
4, 16,200.0,28.0,17.700001,,253.0,5.7,0.0,36.0,,2.0,,,10.0
4, 16,200.0,31.0,15.0,0.0,244.0,5.6,0.0,47.0,0.0,2.0,,,10.0
4, 16,200.0,34.0,11.1,,195.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,200.0,37.0,7.7,0.0,198.0,3.0,0.0,81.0,0.0,2.0,,,10.0
4, 16,200.0,40.0,5.5,,183.0,2.3,0.0,81.0,,2.0,,,10.0
4, 16,200.0,43.0,4.8,0.0,140.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,200.0,46.0,11.2,,134.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,200.0,49.0,16.799999,0.0,200.0,1.9,0.0,40.0,0.0,2.0,,,10.0
4, 16,200.0,52.0,18.6,,270.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,200.0,55.0,16.299999,0.0,13.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,200.0,58.0,13.6,,64.0,1.7,0.0,70.0,,3.0,,,20.0
4, 16,200.0,61.0,13.1,0.0,100.0,1.1,0.0,85.0,0.0,4.0,,,30.0
4, 16,500.0,4.0,10.6,0.0,278.0,6.8,0.0,61.0,0.0,3.0,17.799999,5.3,30.0
4, 16,500.0,7.0,9.8,,274.0,6.9,0.0,56.0,,2.0,19.5,4.8,10.0
4, 16,500.0,10.0,8.1,0.0,290.0,5.1,0.0,71.0,0.0,1.0,,,0.0
4, 16,500.0,13.0,6.3,,277.0,4.3,0.0,71.0,,1.0,,,0.0
4, 16,500.0,16.0,6.0,0.0,255.0,3.1,0.0,69.0,0.0,1.0,,,0.0
4, 16,500.0,19.0,10.2,,258.0,3.0,0.0,56.0,,1.0,,,0.0
4, 16,500.0,22.0,15.8,0.0,247.0,3.9,0.0,40.0,0.0,1.0,,,0.0
4, 16,500.0,25.0,17.700001,,253.0,5.7,0.0,36.0,,2.0,,,10.0
4, 16,500.0,28.0,15.0,0.0,244.0,5.6,0.0,47.0,0.0,2.0,,,10.0
4, 16,500.0,31.0,11.1,,195.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,500.0,34.0,7.7,0.0,198.0,3.0,0.0,81.0,0.0,2.0,,,10.0
4, 16,500.0,37.0,5.5,,183.0,2.3,0.0,81.0,,2.0,,,10.0
4, 16,500.0,40.0,4.8,0.0,140.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,500.0,43.0,11.2,,134.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,500.0,46.0,16.799999,0.0,200.0,1.9,0.0,40.0,0.0,2.0,,,10.0
4, 16,500.0,49.0,18.6,,270.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,500.0,52.0,16.299999,0.0,13.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,500.0,55.0,13.6,,64.0,1.7,0.0,70.0,,3.0,,,20.0
4, 16,500.0,58.0,13.1,0.0,100.0,1.1,0.0,85.0,0.0,4.0,,,30.0
4, 16,800.0,4.0,8.7,,275.0,6.9,0.0,56.0,,2.0,18.0,5.4,10.0
4, 16,800.0,7.0,8.0,0.0,291.0,5.2,0.0,71.0,0.0,1.0,19.299999,4.2,0.0
4, 16,800.0,10.0,6.1,,277.0,4.3,0.0,70.0,,1.0,,,0.0
4, 16,800.0,13.0,6.1,0.0,255.0,3.2,0.0,69.0,0.0,1.0,,,0.0
4, 16,800.0,16.0,10.3,,259.0,3.0,0.0,55.0,,1.0,,,0.0
4, 16,800.0,19.0,15.9,0.0,248.0,4.0,0.0,40.0,0.0,1.0,,,0.0
4, 16,800.0,22.0,18.0,,254.0,5.7,0.0,36.0,,1.0,,,0.0
4, 16,800.0,25.0,15.2,0.0,245.0,5.5,0.0,47.0,0.0,2.0,,,10.0
4, 16,800.0,28.0,11.1,,193.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,800.0,31.0,7.6,0.0,198.0,3.1,0.0,81.0,0.0,2.0,,,10.0
4, 16,800.0,34.0,5.3,,181.0,2.3,0.0,80.0,,2.0,,,10.0
4, 16,800.0,37.0,4.2,0.0,134.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,800.0,40.0,11.3,,128.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,800.0,43.0,16.799999,0.0,198.0,2.1,0.0,40.0,0.0,2.0,,,10.0
4, 16,800.0,46.0,18.299999,,269.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,800.0,49.0,14.1,0.0,15.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,800.0,52.0,13.7,,65.0,1.9,0.0,72.0,,3.0,,,20.0
4, 16,800.0,55.0,13.5,0.0,96.0,1.3,0.0,86.0,0.0,4.0,,,30.0
4, 16,1100.0,4.0,7.2,0.0,291.0,5.2,0.0,71.0,0.0,1.0,18.0,5.4,0.0
4, 16,1100.0,7.0,6.1,,277.0,4.3,0.0,70.0,,1.0,19.299999,4.2,0.0
4, 16,1100.0,10.0,6.1,0.0,255.0,3.2,0.0,69.0,0.0,1.0,,,0.0
4, 16,1100.0,13.0,10.3,,259.0,3.0,0.0,55.0,,1.0,,,0.0
4, 16,1100.0,16.0,15.9,0.0,248.0,4.0,0.0,40.0,0.0,1.0,,,0.0
4, 16,1100.0,19.0,18.0,,254.0,5.7,0.0,36.0,,1.0,,,0.0
4, 16,1100.0,22.0,15.2,0.0,245.0,5.5,0.0,47.0,0.0,2.0,,,10.0
4, 16,1100.0,25.0,11.1,,193.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,1100.0,28.0,7.6,0.0,198.0,3.1,0.0,81.0,0.0,2.0,,,10.0
4, 16,1100.0,31.0,5.3,,181.0,2.3,0.0,80.0,,2.0,,,10.0
4, 16,1100.0,34.0,4.2,0.0,134.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,1100.0,37.0,11.3,,128.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,1100.0,40.0,16.799999,0.0,198.0,2.1,0.0,40.0,0.0,2.0,,,10.0
4, 16,1100.0,43.0,18.299999,,269.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,1100.0,46.0,14.1,0.0,15.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,1100.0,49.0,13.7,,65.0,1.9,0.0,72.0,,3.0,,,20.0
4, 16,1100.0,52.0,13.5,0.0,96.0,1.3,0.0,86.0,0.0,4.0,,,30.0
4, 16,1400.0,4.0,5.5,,277.0,4.3,0.0,69.0,,1.0,18.0,5.4,0.0
4, 16,1400.0,7.0,5.4,0.0,255.0,3.2,0.0,69.0,0.0,1.0,19.299999,4.3,0.0
4, 16,1400.0,10.0,10.3,,259.0,3.0,0.0,55.0,,1.0,,,0.0
4, 16,1400.0,13.0,15.9,0.0,248.0,4.0,0.0,40.0,0.0,1.0,,,0.0
4, 16,1400.0,16.0,18.0,,254.0,5.7,0.0,36.0,,1.0,,,0.0
4, 16,1400.0,19.0,15.2,0.0,245.0,5.5,0.0,47.0,0.0,2.0,,,10.0
4, 16,1400.0,22.0,11.1,,193.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,1400.0,25.0,7.6,0.0,198.0,3.1,0.0,80.0,0.0,2.0,,,10.0
4, 16,1400.0,28.0,5.3,,181.0,2.3,0.0,80.0,,2.0,,,10.0
4, 16,1400.0,31.0,4.3,0.0,134.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,1400.0,34.0,11.3,,128.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,1400.0,37.0,16.799999,0.0,198.0,2.1,0.0,40.0,0.0,2.0,,,10.0
4, 16,1400.0,40.0,18.299999,,269.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,1400.0,43.0,14.2,0.0,15.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,1400.0,46.0,13.7,,65.0,1.9,0.0,72.0,,3.0,,,20.0
4, 16,1400.0,49.0,13.5,0.0,96.0,1.3,0.0,86.0,0.0,4.0,,,30.0
4, 16,1700.0,4.0,5.4,0.0,255.0,3.2,0.0,69.0,0.0,1.0,18.0,5.4,0.0
4, 16,1700.0,7.0,10.3,,259.0,3.0,0.0,55.0,,1.0,19.299999,4.3,0.0
4, 16,1700.0,10.0,15.9,0.0,248.0,4.0,0.0,40.0,0.0,1.0,,,0.0
4, 16,1700.0,13.0,18.0,,254.0,5.7,0.0,36.0,,1.0,,,0.0
4, 16,1700.0,16.0,15.2,0.0,245.0,5.5,0.0,47.0,0.0,2.0,,,10.0
4, 16,1700.0,19.0,11.1,,193.0,3.8,0.0,66.0,,2.0,,,10.0
4, 16,1700.0,22.0,7.6,0.0,198.0,3.1,0.0,80.0,0.0,2.0,,,10.0
4, 16,1700.0,25.0,5.3,,181.0,2.3,0.0,80.0,,2.0,,,10.0
4, 16,1700.0,28.0,4.3,0.0,134.0,1.0,0.0,80.0,0.0,2.0,,,10.0
4, 16,1700.0,31.0,11.3,,128.0,1.0,0.0,62.0,,2.0,,,10.0
4, 16,1700.0,34.0,16.799999,0.0,198.0,2.1,0.0,40.0,0.0,2.0,,,10.0
4, 16,1700.0,37.0,18.299999,,269.0,5.1,0.0,40.0,,3.0,,,20.0
4, 16,1700.0,40.0,14.2,0.0,15.0,3.9,0.0,49.0,0.0,3.0,,,20.0
4, 16,1700.0,43.0,13.7,,65.0,1.9,0.0,72.0,,3.0,,,20.0
4, 16,1700.0,46.0,13.5,0.0,96.0,1.3,0.0,86.0,0.0,4.0,,,30.0
4, 16,2000.0,4.0,11.0,,242.0,2.2,0.0,64.0,,1.0,18.200001,4.9,0.0
4, 16,2000.0,7.0,15.1,0.0,226.0,4.0,0.0,45.0,0.0,1.0,19.700001,13.0,0.0
4, 16,2000.0,10.0,17.0,,225.0,5.8,0.0,33.0,,1.0,15.8,,0.0
4, 16,2000.0,13.0,14.9,0.0,223.0,6.0,0.0,41.0,0.0,2.0,,,10.0
4, 16,2000.0,16.0,10.8,,192.0,4.9,0.0,61.0,,2.0,,,10.0
