month, format: day,hour,forecast,강수형태,강수확률,풍속,3시간기온,습도,일최고기온,하늘상태,6시간적설,6시간강수량,일최저기온,풍향
1, 26,1400.0,46.0,0.0,30.0,12.9,-5.0,45.0,,4.0,,,,315.0
1, 26,1400.0,49.0,0.0,30.0,12.2,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 26,1700.0,4.0,0.0,20.0,4.5,-1.0,50.0,3.0,3.0,0.0,0.0,-1.0,355.0
1, 26,1700.0,7.0,0.0,10.0,3.4,0.0,45.0,5.0,1.0,,,-3.0,353.0
1, 26,1700.0,10.0,0.0,0.0,4.9,2.0,30.0,,1.0,0.0,0.0,,359.0
1, 26,1700.0,13.0,0.0,10.0,4.2,2.0,30.0,,3.0,,,,336.0
1, 26,1700.0,16.0,0.0,10.0,2.6,0.0,40.0,,3.0,0.0,0.0,,307.0
1, 26,1700.0,19.0,0.0,20.0,2.0,0.0,55.0,,3.0,,,,327.0
1, 26,1700.0,22.0,0.0,20.0,0.6,-1.0,60.0,,3.0,0.0,0.0,,39.0
1, 26,1700.0,25.0,0.0,20.0,1.9,-2.0,60.0,,3.0,,,,159.0
1, 26,1700.0,28.0,0.0,20.0,2.2,-2.0,60.0,,3.0,0.0,0.0,,167.0
1, 26,1700.0,31.0,0.0,20.0,4.7,0.0,55.0,,3.0,,,,185.0
1, 26,1700.0,34.0,2.0,60.0,10.9,5.0,70.0,,4.0,0.0,5.0,,273.0
1, 26,1700.0,37.0,3.0,70.0,14.0,1.0,60.0,,4.0,,,,287.0
1, 26,1700.0,40.0,0.0,30.0,14.0,-3.0,50.0,,4.0,5.0,5.0,,305.0
1, 26,1700.0,43.0,0.0,30.0,12.9,-5.0,45.0,,4.0,,,,315.0
1, 26,1700.0,46.0,0.0,30.0,14.0,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 26,2000.0,4.0,0.0,20.0,3.4,0.0,50.0,4.0,3.0,,,-3.0,353.0
1, 26,2000.0,7.0,0.0,20.0,4.9,3.0,25.0,5.0,3.0,0.0,0.0,-9.0,359.0
1, 26,2000.0,10.0,0.0,20.0,4.2,3.0,25.0,-4.0,3.0,,,,336.0
1, 26,2000.0,13.0,0.0,20.0,2.6,1.0,40.0,,3.0,0.0,0.0,,307.0
1, 26,2000.0,16.0,0.0,30.0,2.0,0.0,50.0,,4.0,,,,327.0
1, 26,2000.0,19.0,0.0,20.0,0.6,0.0,60.0,,3.0,0.0,0.0,,39.0
1, 26,2000.0,22.0,0.0,20.0,1.9,-1.0,65.0,,3.0,,,,159.0
1, 26,2000.0,25.0,0.0,20.0,2.2,-2.0,60.0,,3.0,0.0,0.0,,167.0
1, 26,2000.0,28.0,0.0,10.0,4.7,1.0,60.0,,3.0,,,,185.0
1, 26,2000.0,31.0,2.0,60.0,10.9,3.0,75.0,,4.0,0.0,5.0,,273.0
1, 26,2000.0,34.0,3.0,70.0,14.0,0.0,60.0,,4.0,,,,287.0
1, 26,2000.0,37.0,0.0,20.0,14.0,-3.0,45.0,,3.0,5.0,5.0,,305.0
1, 26,2000.0,40.0,0.0,20.0,12.9,-5.0,45.0,,3.0,,,,315.0
1, 26,2000.0,43.0,0.0,30.0,14.0,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 26,2000.0,46.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,325.0
1, 26,2000.0,49.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,325.0
1, 26,2000.0,52.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,324.0
1, 26,2000.0,55.0,0.0,20.0,8.4,-6.0,40.0,,3.0,0.0,0.0,,319.0
1, 26,2000.0,58.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,315.0
1, 26,2000.0,61.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,318.0
1, 26,2000.0,64.0,0.0,0.0,5.6,-6.0,50.0,,1.0,,,,327.0
1, 26,2000.0,67.0,0.0,10.0,3.0,-6.0,60.0,,1.0,0.0,0.0,,340.0
1, 26,2300.0,4.0,0.0,20.0,4.9,3.0,25.0,4.0,3.0,0.0,0.0,-3.0,359.0
1, 26,2300.0,7.0,0.0,20.0,4.2,3.0,25.0,5.0,3.0,,,-9.0,336.0
1, 26,2300.0,10.0,0.0,20.0,2.6,1.0,40.0,-4.0,3.0,0.0,0.0,,307.0
1, 26,2300.0,13.0,0.0,30.0,2.0,0.0,50.0,,4.0,,,,327.0
1, 26,2300.0,16.0,0.0,20.0,0.6,0.0,60.0,,3.0,0.0,0.0,,39.0
1, 26,2300.0,19.0,0.0,20.0,1.9,-1.0,65.0,,3.0,,,,159.0
1, 26,2300.0,22.0,0.0,20.0,2.2,-2.0,60.0,,3.0,0.0,0.0,,167.0
1, 26,2300.0,25.0,0.0,10.0,4.7,1.0,60.0,,3.0,,,,185.0
1, 26,2300.0,28.0,2.0,60.0,10.9,3.0,75.0,,4.0,0.0,5.0,,273.0
1, 26,2300.0,31.0,3.0,70.0,14.0,0.0,60.0,,4.0,,,,287.0
1, 26,2300.0,34.0,0.0,20.0,14.0,-3.0,45.0,,3.0,5.0,5.0,,305.0
1, 26,2300.0,37.0,0.0,20.0,12.9,-5.0,45.0,,3.0,,,,315.0
1, 26,2300.0,40.0,0.0,30.0,14.0,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 26,2300.0,43.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,325.0
1, 26,2300.0,46.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,325.0
1, 26,2300.0,49.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,324.0
1, 26,2300.0,52.0,0.0,20.0,8.4,-6.0,40.0,,3.0,0.0,0.0,,319.0
1, 26,2300.0,55.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,315.0
1, 26,2300.0,58.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,318.0
1, 26,2300.0,61.0,0.0,0.0,5.6,-6.0,50.0,,1.0,,,,327.0
1, 26,2300.0,64.0,0.0,10.0,3.0,-6.0,60.0,,1.0,0.0,0.0,,340.0
1, 27,200.0,4.0,0.0,20.0,4.2,3.0,25.0,4.0,3.0,,,-3.0,336.0
1, 27,200.0,7.0,0.0,20.0,2.6,1.0,40.0,5.0,3.0,0.0,0.0,-9.0,307.0
1, 27,200.0,10.0,0.0,30.0,2.0,0.0,50.0,-4.0,4.0,,,,327.0
1, 27,200.0,13.0,0.0,20.0,0.6,0.0,60.0,,3.0,0.0,0.0,,39.0
1, 27,200.0,16.0,0.0,20.0,1.9,-1.0,65.0,,3.0,,,,159.0
1, 27,200.0,19.0,0.0,20.0,2.2,-2.0,60.0,,3.0,0.0,0.0,,167.0
1, 27,200.0,22.0,0.0,10.0,4.7,1.0,60.0,,3.0,,,,185.0
1, 27,200.0,25.0,2.0,70.0,10.9,3.0,75.0,,4.0,0.0,5.0,,273.0
1, 27,200.0,28.0,3.0,70.0,14.0,0.0,60.0,,4.0,,,,287.0
1, 27,200.0,31.0,0.0,20.0,16.1,-3.0,45.0,,3.0,5.0,5.0,,305.0
1, 27,200.0,34.0,0.0,20.0,12.9,-5.0,45.0,,3.0,,,,315.0
1, 27,200.0,37.0,0.0,30.0,14.0,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 27,200.0,40.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,325.0
1, 27,200.0,43.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,325.0
1, 27,200.0,46.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,324.0
1, 27,200.0,49.0,0.0,20.0,8.4,-6.0,40.0,,3.0,0.0,0.0,,319.0
1, 27,200.0,52.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,315.0
1, 27,200.0,55.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,318.0
1, 27,200.0,58.0,0.0,0.0,5.6,-6.0,50.0,,1.0,,,,327.0
1, 27,200.0,61.0,0.0,10.0,3.0,-6.0,60.0,,1.0,0.0,0.0,,340.0
1, 27,500.0,4.0,0.0,20.0,2.6,1.0,40.0,5.0,3.0,0.0,0.0,-3.0,307.0
1, 27,500.0,7.0,0.0,30.0,2.0,0.0,50.0,-4.0,4.0,,,-9.0,327.0
1, 27,500.0,10.0,0.0,20.0,0.6,0.0,60.0,,3.0,0.0,0.0,,39.0
1, 27,500.0,13.0,0.0,20.0,1.9,-1.0,65.0,,3.0,,,,159.0
1, 27,500.0,16.0,0.0,20.0,2.2,-2.0,60.0,,3.0,0.0,0.0,,167.0
1, 27,500.0,19.0,0.0,10.0,4.7,1.0,60.0,,3.0,,,,185.0
1, 27,500.0,22.0,2.0,70.0,10.9,3.0,75.0,,4.0,0.0,5.0,,273.0
1, 27,500.0,25.0,3.0,70.0,14.0,0.0,60.0,,4.0,,,,287.0
1, 27,500.0,28.0,0.0,20.0,16.1,-3.0,45.0,,3.0,5.0,5.0,,305.0
1, 27,500.0,31.0,0.0,20.0,12.9,-5.0,45.0,,3.0,,,,315.0
1, 27,500.0,34.0,0.0,30.0,14.0,-7.0,50.0,,4.0,0.0,0.0,,319.0
1, 27,500.0,37.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,325.0
1, 27,500.0,40.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,325.0
1, 27,500.0,43.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,324.0
1, 27,500.0,46.0,0.0,20.0,8.4,-6.0,40.0,,3.0,0.0,0.0,,319.0
1, 27,500.0,49.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,315.0
1, 27,500.0,52.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,318.0
1, 27,500.0,55.0,0.0,0.0,5.6,-6.0,50.0,,1.0,,,,327.0
1, 27,500.0,58.0,0.0,10.0,3.0,-6.0,60.0,,1.0,0.0,0.0,,340.0
1, 27,800.0,4.0,0.0,30.0,1.5,0.0,55.0,5.0,4.0,,,-3.0,340.0
1, 27,800.0,7.0,0.0,20.0,1.7,-1.0,65.0,-4.0,3.0,0.0,0.0,-9.0,126.0
1, 27,800.0,10.0,0.0,20.0,1.3,-2.0,65.0,,3.0,,,,167.0
1, 27,800.0,13.0,0.0,20.0,2.5,-1.0,60.0,,3.0,0.0,0.0,,169.0
1, 27,800.0,16.0,0.0,20.0,5.0,2.0,65.0,,3.0,,,,187.0
1, 27,800.0,19.0,2.0,70.0,11.8,2.0,75.0,,4.0,0.0,5.0,,282.0
1, 27,800.0,22.0,3.0,70.0,17.9,-1.0,60.0,,4.0,,,,295.0
1, 27,800.0,25.0,0.0,20.0,18.5,-4.0,45.0,,3.0,5.0,5.0,,307.0
1, 27,800.0,28.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,800.0,31.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,800.0,34.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,800.0,37.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,800.0,40.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,320.0
1, 27,800.0,43.0,0.0,20.0,8.9,-5.0,40.0,,3.0,0.0,0.0,,316.0
1, 27,800.0,46.0,0.0,0.0,8.3,-4.0,40.0,,1.0,,,,314.0
1, 27,800.0,49.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,800.0,52.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,800.0,55.0,0.0,10.0,1.4,-6.0,65.0,,1.0,0.0,0.0,,352.0
1, 27,1100.0,4.0,0.0,20.0,1.7,-1.0,65.0,5.0,3.0,0.0,0.0,-3.0,126.0
1, 27,1100.0,7.0,0.0,20.0,1.3,-2.0,65.0,-4.0,3.0,,,-9.0,167.0
1, 27,1100.0,10.0,0.0,20.0,2.5,-1.0,60.0,,3.0,0.0,0.0,,169.0
1, 27,1100.0,13.0,0.0,20.0,5.0,2.0,65.0,,3.0,,,,187.0
1, 27,1100.0,16.0,2.0,70.0,11.8,2.0,75.0,,4.0,0.0,5.0,,282.0
1, 27,1100.0,19.0,3.0,70.0,17.9,-1.0,60.0,,4.0,,,,295.0
1, 27,1100.0,22.0,0.0,20.0,18.5,-4.0,45.0,,3.0,5.0,5.0,,307.0
1, 27,1100.0,25.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,1100.0,28.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1100.0,31.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,1100.0,34.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1100.0,37.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,320.0
1, 27,1100.0,40.0,0.0,20.0,8.9,-5.0,40.0,,3.0,0.0,0.0,,316.0
1, 27,1100.0,43.0,0.0,0.0,8.3,-4.0,40.0,,1.0,,,,314.0
1, 27,1100.0,46.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,1100.0,49.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,1100.0,52.0,0.0,10.0,1.4,-6.0,65.0,,1.0,0.0,0.0,,352.0
1, 27,1400.0,4.0,0.0,20.0,1.3,-2.0,65.0,5.0,3.0,,,-3.0,167.0
1, 27,1400.0,7.0,0.0,20.0,2.5,-1.0,60.0,-4.0,3.0,0.0,0.0,-9.0,169.0
1, 27,1400.0,10.0,0.0,20.0,5.0,2.0,65.0,,3.0,,,,187.0
1, 27,1400.0,13.0,2.0,70.0,11.8,2.0,75.0,,4.0,0.0,5.0,,282.0
1, 27,1400.0,16.0,3.0,70.0,17.9,-1.0,60.0,,4.0,,,,295.0
1, 27,1400.0,19.0,0.0,20.0,18.5,-4.0,45.0,,3.0,5.0,5.0,,307.0
1, 27,1400.0,22.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,1400.0,25.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1400.0,28.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,1400.0,31.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1400.0,34.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,320.0
1, 27,1400.0,37.0,0.0,20.0,8.9,-5.0,40.0,,3.0,0.0,0.0,,316.0
1, 27,1400.0,40.0,0.0,0.0,8.3,-4.0,40.0,,1.0,,,,314.0
1, 27,1400.0,43.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,1400.0,46.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,1400.0,49.0,0.0,10.0,1.4,-6.0,65.0,,1.0,0.0,0.0,,352.0
1, 27,1700.0,4.0,0.0,20.0,2.5,-1.0,60.0,5.0,3.0,0.0,0.0,-3.0,169.0
1, 27,1700.0,7.0,0.0,20.0,5.0,2.0,65.0,-4.0,3.0,,,-9.0,187.0
1, 27,1700.0,10.0,2.0,70.0,11.8,2.0,75.0,,4.0,0.0,5.0,,282.0
1, 27,1700.0,13.0,3.0,70.0,17.9,-1.0,60.0,,4.0,,,,295.0
1, 27,1700.0,16.0,0.0,20.0,18.5,-4.0,45.0,,3.0,5.0,5.0,,307.0
1, 27,1700.0,19.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,1700.0,22.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1700.0,25.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,1700.0,28.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,1700.0,31.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,320.0
1, 27,1700.0,34.0,0.0,20.0,8.9,-5.0,40.0,,3.0,0.0,0.0,,316.0
1, 27,1700.0,37.0,0.0,0.0,8.3,-4.0,40.0,,1.0,,,,314.0
1, 27,1700.0,40.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,1700.0,43.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,1700.0,46.0,0.0,10.0,1.4,-6.0,65.0,,1.0,0.0,0.0,,352.0
1, 27,2000.0,4.0,0.0,20.0,5.5,2.0,70.0,4.0,3.0,,,-9.0,189.0
1, 27,2000.0,7.0,2.0,70.0,12.2,2.0,65.0,-4.0,4.0,0.0,5.0,-7.0,290.0
1, 27,2000.0,10.0,3.0,80.0,17.9,-1.0,60.0,8.0,4.0,,,,302.0
1, 27,2000.0,13.0,0.0,20.0,18.5,-4.0,45.0,,3.0,5.0,5.0,,307.0
1, 27,2000.0,16.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,2000.0,19.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,2000.0,22.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,2000.0,25.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,318.0
1, 27,2000.0,28.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,319.0
1, 27,2000.0,31.0,0.0,20.0,8.9,-6.0,40.0,,3.0,0.0,0.0,,318.0
1, 27,2000.0,34.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,313.0
1, 27,2000.0,37.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,2000.0,40.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,2000.0,43.0,0.0,10.0,1.5,-6.0,65.0,,1.0,0.0,0.0,,315.0
1, 27,2000.0,46.0,0.0,30.0,1.1,-6.0,65.0,,4.0,,,,85.0
1, 27,2000.0,49.0,0.0,30.0,3.2,-6.0,65.0,,4.0,0.0,0.0,,117.0
1, 27,2000.0,52.0,0.0,30.0,4.2,-3.0,65.0,,4.0,,,,135.0
1, 27,2000.0,55.0,0.0,30.0,5.0,6.0,60.0,,4.0,0.0,0.0,,169.0
1, 27,2000.0,58.0,0.0,20.0,6.4,6.0,65.0,,3.0,,,,8.0
1, 27,2000.0,61.0,0.0,0.0,3.1,1.0,85.0,,1.0,0.0,0.0,,96.0
1, 27,2000.0,64.0,0.0,0.0,3.6,0.0,85.0,,1.0,,,,133.0
1, 27,2000.0,67.0,0.0,0.0,3.9,-2.0,75.0,,1.0,0.0,0.0,,143.0
1, 27,2300.0,4.0,2.0,70.0,12.2,2.0,65.0,4.0,4.0,0.0,5.0,-9.0,290.0
1, 27,2300.0,7.0,3.0,80.0,17.9,-1.0,60.0,-4.0,4.0,,,-7.0,302.0
1, 27,2300.0,10.0,0.0,20.0,18.5,-4.0,45.0,8.0,3.0,5.0,5.0,,307.0
1, 27,2300.0,13.0,0.0,20.0,16.9,-6.0,45.0,,3.0,,,,313.0
1, 27,2300.0,16.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 27,2300.0,19.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 27,2300.0,22.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,318.0
1, 27,2300.0,25.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,319.0
1, 27,2300.0,28.0,0.0,20.0,8.9,-6.0,40.0,,3.0,0.0,0.0,,318.0
1, 27,2300.0,31.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,313.0
1, 27,2300.0,34.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 27,2300.0,37.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 27,2300.0,40.0,0.0,10.0,1.5,-6.0,65.0,,1.0,0.0,0.0,,315.0
1, 27,2300.0,43.0,0.0,30.0,1.1,-6.0,65.0,,4.0,,,,85.0
1, 27,2300.0,46.0,0.0,30.0,3.2,-6.0,65.0,,4.0,0.0,0.0,,117.0
1, 27,2300.0,49.0,0.0,30.0,4.2,-3.0,65.0,,4.0,,,,135.0
1, 27,2300.0,52.0,0.0,30.0,5.0,6.0,60.0,,4.0,0.0,0.0,,169.0
1, 27,2300.0,55.0,0.0,20.0,6.4,6.0,65.0,,3.0,,,,8.0
1, 27,2300.0,58.0,0.0,0.0,3.1,1.0,85.0,,1.0,0.0,0.0,,96.0
1, 27,2300.0,61.0,0.0,0.0,3.6,0.0,85.0,,1.0,,,,133.0
1, 27,2300.0,64.0,0.0,0.0,3.9,-2.0,75.0,,1.0,0.0,0.0,,143.0
1, 28,200.0,4.0,3.0,80.0,17.9,-1.0,60.0,4.0,4.0,,,-9.0,302.0
1, 28,200.0,7.0,0.0,20.0,18.5,-4.0,45.0,-4.0,3.0,1.0,5.0,-7.0,307.0
1, 28,200.0,10.0,0.0,20.0,16.9,-6.0,45.0,8.0,3.0,,,,313.0
1, 28,200.0,13.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 28,200.0,16.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 28,200.0,19.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,318.0
1, 28,200.0,22.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,319.0
1, 28,200.0,25.0,0.0,20.0,8.9,-6.0,40.0,,3.0,0.0,0.0,,318.0
1, 28,200.0,28.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,313.0
1, 28,200.0,31.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 28,200.0,34.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 28,200.0,37.0,0.0,10.0,1.5,-6.0,65.0,,1.0,0.0,0.0,,315.0
1, 28,200.0,40.0,0.0,30.0,1.1,-6.0,65.0,,4.0,,,,85.0
1, 28,200.0,43.0,0.0,30.0,3.2,-6.0,65.0,,4.0,0.0,0.0,,117.0
1, 28,200.0,46.0,0.0,30.0,4.2,-3.0,65.0,,4.0,,,,135.0
1, 28,200.0,49.0,0.0,30.0,5.0,6.0,60.0,,4.0,0.0,0.0,,169.0
1, 28,200.0,52.0,0.0,20.0,6.4,6.0,65.0,,3.0,,,,8.0
1, 28,200.0,55.0,0.0,0.0,3.1,1.0,85.0,,1.0,0.0,0.0,,96.0
1, 28,200.0,58.0,0.0,0.0,3.6,0.0,85.0,,1.0,,,,133.0
1, 28,200.0,61.0,0.0,0.0,3.9,-2.0,75.0,,1.0,0.0,0.0,,143.0
1, 28,500.0,4.0,0.0,20.0,18.5,-4.0,45.0,-4.0,3.0,0.0,0.0,-9.0,307.0
1, 28,500.0,7.0,0.0,20.0,16.9,-6.0,45.0,8.0,3.0,,,-7.0,313.0
1, 28,500.0,10.0,0.0,30.0,15.9,-7.0,50.0,,4.0,0.0,0.0,,320.0
1, 28,500.0,13.0,0.0,30.0,14.0,-8.0,50.0,,4.0,,,,320.0
1, 28,500.0,16.0,0.0,30.0,14.0,-8.0,50.0,,4.0,0.0,0.0,,318.0
1, 28,500.0,19.0,0.0,30.0,14.0,-7.0,50.0,,4.0,,,,319.0
1, 28,500.0,22.0,0.0,20.0,8.9,-6.0,40.0,,3.0,0.0,0.0,,318.0
1, 28,500.0,25.0,0.0,0.0,8.3,-5.0,40.0,,1.0,,,,313.0
1, 28,500.0,28.0,0.0,0.0,6.1,-5.0,45.0,,1.0,0.0,0.0,,316.0
1, 28,500.0,31.0,0.0,0.0,5.6,-5.0,50.0,,1.0,,,,327.0
1, 28,500.0,34.0,0.0,10.0,1.5,-6.0,65.0,,1.0,0.0,0.0,,315.0
1, 28,500.0,37.0,0.0,30.0,1.1,-6.0,65.0,,4.0,,,,85.0
1, 28,500.0,40.0,0.0,30.0,3.2,-6.0,65.0,,4.0,0.0,0.0,,117.0
1, 28,500.0,43.0,0.0,30.0,4.2,-3.0,65.0,,4.0,,,,135.0
1, 28,500.0,46.0,0.0,30.0,5.0,6.0,60.0,,4.0,0.0,0.0,,169.0
1, 28,500.0,49.0,0.0,20.0,6.4,6.0,65.0,,3.0,,,,8.0
1, 28,500.0,52.0,0.0,0.0,3.1,1.0,85.0,,1.0,0.0,0.0,,96.0
