month, format: day,hour,forecast,6시간적설,습도,강수형태,풍향,6시간강수량,강수확률,일최고기온,하늘상태,3시간기온,일최저기온,풍속
4, 18,800.0,22.0,5.0,95.0,1.0,142.0,,80.0,,4.0,15.4,,5.0
4, 18,800.0,25.0,5.1,95.0,1.0,134.0,10.0,70.0,,4.0,15.5,,5.1
4, 18,800.0,28.0,3.6,90.0,1.0,24.0,,59.0,,4.0,14.4,,3.6
4, 18,800.0,31.0,1.8,90.0,1.0,21.0,5.0,59.0,,4.0,12.7,,1.8
4, 18,800.0,34.0,1.9,90.0,1.0,23.0,,59.0,,4.0,12.6,,1.9
4, 18,800.0,37.0,2.8,85.0,1.0,21.0,5.0,59.0,,4.0,12.9,,2.8
4, 18,800.0,40.0,3.8,85.0,1.0,17.0,,59.0,,4.0,12.9,,3.8
4, 18,800.0,43.0,4.9,85.0,1.0,16.0,10.0,70.0,,4.0,12.0,,4.9
4, 18,800.0,46.0,4.0,85.0,1.0,14.0,,60.0,,4.0,12.0,,4.0
4, 18,800.0,49.0,3.9,85.0,0.0,15.0,5.0,30.0,,4.0,11.4,,3.9
4, 18,800.0,52.0,2.9,88.0,0.0,1.0,,30.0,,4.0,11.0,,2.9
4, 18,800.0,55.0,1.9,75.0,0.0,9.0,0.0,20.0,,3.0,10.8,,1.9
4, 18,1100.0,4.0,2.0,90.0,1.0,85.0,5.0,70.0,16.299999,4.0,13.6,12.7,2.0
4, 18,1100.0,7.0,2.9,95.0,1.0,176.0,,70.0,14.0,4.0,13.6,11.9,2.9
4, 18,1100.0,10.0,4.7,95.0,1.0,188.0,10.0,80.0,,4.0,13.6,,4.7
4, 18,1100.0,13.0,4.8,95.0,1.0,154.0,,89.0,,4.0,13.6,,4.8
4, 18,1100.0,16.0,4.8,95.0,1.0,359.0,20.0,90.0,,4.0,15.3,,4.8
4, 18,1100.0,19.0,5.0,95.0,1.0,142.0,,80.0,,4.0,15.4,,5.0
4, 18,1100.0,22.0,5.1,95.0,1.0,134.0,10.0,70.0,,4.0,15.5,,5.1
4, 18,1100.0,25.0,3.6,90.0,1.0,24.0,,59.0,,4.0,14.4,,3.6
4, 18,1100.0,28.0,1.8,90.0,1.0,21.0,5.0,59.0,,4.0,12.7,,1.8
4, 18,1100.0,31.0,1.9,90.0,1.0,23.0,,59.0,,4.0,12.6,,1.9
4, 18,1100.0,34.0,2.8,85.0,1.0,21.0,5.0,59.0,,4.0,12.9,,2.8
4, 18,1100.0,37.0,3.8,85.0,1.0,17.0,,59.0,,4.0,12.9,,3.8
4, 18,1100.0,40.0,4.9,85.0,1.0,16.0,10.0,70.0,,4.0,12.0,,4.9
4, 18,1100.0,43.0,4.0,85.0,1.0,14.0,,60.0,,4.0,12.0,,4.0
4, 18,1100.0,46.0,3.9,85.0,0.0,15.0,5.0,30.0,,4.0,11.4,,3.9
4, 18,1100.0,49.0,2.9,88.0,0.0,1.0,,30.0,,4.0,11.0,,2.9
4, 18,1100.0,52.0,1.9,75.0,0.0,9.0,0.0,20.0,,3.0,10.8,,1.9
4, 18,1400.0,4.0,2.9,95.0,1.0,176.0,,71.0,16.299999,4.0,13.5,12.6,2.9
4, 18,1400.0,7.0,4.7,95.0,1.0,188.0,10.0,81.0,14.0,4.0,13.5,11.9,4.7
4, 18,1400.0,10.0,4.8,95.0,1.0,154.0,,90.0,,4.0,13.6,,4.8
4, 18,1400.0,13.0,4.8,95.0,1.0,359.0,20.0,90.0,,4.0,15.4,,4.8
4, 18,1400.0,16.0,5.0,95.0,1.0,142.0,,80.0,,4.0,15.4,,5.0
4, 18,1400.0,19.0,5.1,95.0,1.0,134.0,10.0,70.0,,4.0,15.4,,5.1
4, 18,1400.0,22.0,3.6,90.0,1.0,24.0,,59.0,,4.0,14.4,,3.6
4, 18,1400.0,25.0,1.8,90.0,1.0,21.0,5.0,59.0,,4.0,12.7,,1.8
4, 18,1400.0,28.0,1.9,90.0,1.0,23.0,,59.0,,4.0,12.6,,1.9
4, 18,1400.0,31.0,2.8,85.0,1.0,21.0,5.0,59.0,,4.0,12.9,,2.8
4, 18,1400.0,34.0,3.8,85.0,1.0,17.0,,59.0,,4.0,12.9,,3.8
4, 18,1400.0,37.0,4.9,85.0,1.0,16.0,10.0,70.0,,4.0,12.0,,4.9
4, 18,1400.0,40.0,4.0,85.0,1.0,14.0,,60.0,,4.0,12.0,,4.0
4, 18,1400.0,43.0,3.9,85.0,0.0,15.0,5.0,30.0,,4.0,11.4,,3.9
4, 18,1400.0,46.0,2.9,88.0,0.0,1.0,,30.0,,4.0,11.0,,2.9
4, 18,1400.0,49.0,1.9,75.0,0.0,9.0,0.0,20.0,,3.0,10.8,,1.9
4, 18,1700.0,4.0,4.7,95.0,1.0,188.0,10.0,81.0,16.299999,4.0,11.2,11.2,4.7
4, 18,1700.0,7.0,4.8,95.0,1.0,154.0,,90.0,14.0,4.0,13.6,11.9,4.8
4, 18,1700.0,10.0,4.7,95.0,1.0,360.0,20.0,90.0,,4.0,15.4,,4.7
4, 18,1700.0,13.0,5.2,95.0,1.0,141.0,,80.0,,4.0,15.4,,5.2
4, 18,1700.0,16.0,5.1,95.0,1.0,135.0,10.0,70.0,,4.0,15.4,,5.1
4, 18,1700.0,19.0,3.7,90.0,1.0,23.0,,59.0,,4.0,14.4,,3.7
4, 18,1700.0,22.0,1.9,90.0,1.0,22.0,5.0,59.0,,4.0,12.7,,1.9
4, 18,1700.0,25.0,1.9,90.0,1.0,24.0,,59.0,,4.0,12.6,,1.9
4, 18,1700.0,28.0,2.9,85.0,1.0,21.0,5.0,59.0,,4.0,12.9,,2.9
4, 18,1700.0,31.0,3.8,85.0,1.0,17.0,,59.0,,4.0,12.9,,3.8
4, 18,1700.0,34.0,4.9,85.0,1.0,16.0,10.0,70.0,,4.0,12.0,,4.9
4, 18,1700.0,37.0,4.0,85.0,1.0,14.0,,60.0,,4.0,12.0,,4.0
4, 18,1700.0,40.0,3.9,85.0,0.0,15.0,5.0,30.0,,4.0,11.4,,3.9
4, 18,1700.0,43.0,2.9,88.0,0.0,1.0,,30.0,,4.0,11.0,,2.9
4, 18,1700.0,46.0,1.9,75.0,0.0,9.0,0.0,20.0,,3.0,10.8,,1.9
4, 18,2000.0,4.0,1.5,100.0,1.0,202.0,,70.0,15.6,4.0,13.5,11.3,1.5
4, 18,2000.0,7.0,6.5,85.0,1.0,174.0,20.0,80.0,13.9,4.0,14.0,7.6,6.5
4, 18,2000.0,10.0,6.5,95.0,1.0,169.0,,89.0,19.6,4.0,14.6,,6.5
4, 18,2000.0,13.0,6.5,90.0,1.0,165.0,20.0,89.0,,4.0,13.9,,6.5
4, 18,2000.0,16.0,2.6,95.0,1.0,157.0,,69.0,,4.0,13.2,,2.6
4, 18,2000.0,19.0,1.7,94.0,0.0,26.0,10.0,28.0,,4.0,12.1,,1.7
4, 18,2000.0,22.0,2.1,95.0,0.0,26.0,,28.0,,4.0,12.3,,2.1
4, 18,2000.0,25.0,6.4,85.0,1.0,24.0,5.0,62.0,,4.0,12.1,,6.4
4, 18,2000.0,28.0,6.5,89.0,1.0,20.0,,69.0,,4.0,12.2,,6.5
4, 18,2000.0,31.0,6.9,90.0,1.0,13.0,10.0,70.0,,4.0,12.9,,6.9
4, 18,2000.0,34.0,6.8,80.0,1.0,14.0,,60.0,,4.0,12.9,,6.8
4, 18,2000.0,37.0,7.2,69.0,1.0,9.0,5.0,60.0,,4.0,12.9,,7.2
4, 18,2000.0,40.0,6.6,59.0,0.0,16.0,,20.0,,3.0,11.3,,6.6
4, 18,2000.0,43.0,1.3,64.0,0.0,2.0,0.0,20.0,,3.0,10.2,,1.3
4, 18,2000.0,46.0,1.2,69.0,0.0,5.0,,20.0,,3.0,9.5,,1.2
4, 18,2000.0,49.0,0.9,74.0,0.0,341.0,0.0,20.0,,3.0,7.7,,0.9
4, 18,2000.0,52.0,1.1,57.0,0.0,24.0,,10.0,,2.0,12.8,,1.1
4, 18,2000.0,55.0,1.4,36.0,0.0,90.0,0.0,0.0,,1.0,17.0,,1.4
4, 18,2000.0,58.0,3.7,40.0,0.0,132.0,,0.0,,1.0,18.700001,,3.7
4, 18,2000.0,61.0,2.7,44.0,0.0,159.0,0.0,0.0,,1.0,15.9,,2.7
4, 18,2000.0,64.0,3.0,60.0,0.0,195.0,,0.0,,1.0,14.5,,3.0
4, 18,2000.0,67.0,2.0,73.0,0.0,227.0,0.0,0.0,,1.0,13.2,,2.0
4, 18,2300.0,4.0,6.5,85.0,1.0,174.0,20.0,80.0,15.6,4.0,14.1,11.3,6.5
4, 18,2300.0,7.0,6.5,95.0,1.0,169.0,,89.0,13.9,4.0,14.7,7.6,6.5
4, 18,2300.0,10.0,6.5,90.0,1.0,165.0,20.0,89.0,19.6,4.0,13.9,,6.5
4, 18,2300.0,13.0,2.6,95.0,1.0,157.0,,69.0,,4.0,13.2,,2.6
4, 18,2300.0,16.0,1.7,94.0,0.0,26.0,10.0,28.0,,4.0,12.1,,1.7
4, 18,2300.0,19.0,2.1,95.0,0.0,26.0,,28.0,,4.0,12.3,,2.1
4, 18,2300.0,22.0,6.4,85.0,1.0,24.0,5.0,62.0,,4.0,12.1,,6.4
4, 18,2300.0,25.0,6.5,89.0,1.0,20.0,,69.0,,4.0,12.2,,6.5
4, 18,2300.0,28.0,6.9,90.0,1.0,13.0,10.0,70.0,,4.0,12.9,,6.9
4, 18,2300.0,31.0,6.8,80.0,1.0,14.0,,60.0,,4.0,12.9,,6.8
4, 18,2300.0,34.0,7.2,69.0,1.0,9.0,5.0,60.0,,4.0,12.9,,7.2
4, 18,2300.0,37.0,6.6,59.0,0.0,16.0,,20.0,,3.0,11.3,,6.6
4, 18,2300.0,40.0,1.3,64.0,0.0,2.0,0.0,20.0,,3.0,10.2,,1.3
4, 18,2300.0,43.0,1.2,69.0,0.0,5.0,,20.0,,3.0,9.5,,1.2
4, 18,2300.0,46.0,0.9,74.0,0.0,341.0,0.0,20.0,,3.0,7.7,,0.9
4, 18,2300.0,49.0,1.1,57.0,0.0,24.0,,10.0,,2.0,12.8,,1.1
4, 18,2300.0,52.0,1.4,36.0,0.0,90.0,0.0,0.0,,1.0,17.0,,1.4
4, 18,2300.0,55.0,3.7,40.0,0.0,132.0,,0.0,,1.0,18.700001,,3.7
4, 18,2300.0,58.0,2.7,44.0,0.0,159.0,0.0,0.0,,1.0,15.9,,2.7
4, 18,2300.0,61.0,3.0,60.0,0.0,195.0,,0.0,,1.0,14.5,,3.0
4, 18,2300.0,64.0,2.0,73.0,0.0,227.0,0.0,0.0,,1.0,13.2,,2.0
4, 19,200.0,4.0,3.1,92.0,1.0,166.0,,87.0,16.200001,4.0,15.4,11.4,3.1
4, 19,200.0,7.0,3.3,92.0,1.0,166.0,20.0,76.0,13.9,4.0,14.6,6.9,3.3
4, 19,200.0,10.0,2.9,95.0,1.0,165.0,,69.0,19.799999,4.0,13.9,,2.9
4, 19,200.0,13.0,1.7,95.0,0.0,38.0,5.0,28.0,,4.0,11.6,,1.7
4, 19,200.0,16.0,1.8,95.0,0.0,37.0,,28.0,,4.0,12.1,,1.8
4, 19,200.0,19.0,2.3,92.0,1.0,34.0,5.0,61.0,,4.0,11.8,,2.3
4, 19,200.0,22.0,3.3,91.0,1.0,28.0,,69.0,,4.0,11.9,,3.3
4, 19,200.0,25.0,5.0,89.0,1.0,18.0,10.0,70.0,,4.0,12.9,,5.0
4, 19,200.0,28.0,5.4,79.0,1.0,18.0,,59.0,,4.0,12.9,,5.4
4, 19,200.0,31.0,3.8,69.0,1.0,15.0,5.0,60.0,,4.0,12.9,,3.8
4, 19,200.0,34.0,3.2,57.0,0.0,20.0,,20.0,,3.0,11.2,,3.2
4, 19,200.0,37.0,1.7,63.0,0.0,358.0,0.0,20.0,,3.0,10.0,,1.7
4, 19,200.0,40.0,1.0,67.0,0.0,20.0,,20.0,,3.0,8.8,,1.0
4, 19,200.0,43.0,0.8,69.0,0.0,4.0,0.0,21.0,,3.0,7.4,,0.8
4, 19,200.0,46.0,1.3,51.0,0.0,29.0,,10.0,,2.0,13.1,,1.3
4, 19,200.0,49.0,2.2,34.0,0.0,65.0,0.0,0.0,,1.0,17.299999,,2.2
4, 19,200.0,52.0,3.0,38.0,0.0,113.0,,0.0,,1.0,18.799999,,3.0
4, 19,200.0,55.0,2.5,45.0,0.0,151.0,0.0,0.0,,1.0,16.4,,2.5
4, 19,200.0,58.0,2.8,59.0,0.0,195.0,,0.0,,1.0,14.7,,2.8
4, 19,200.0,61.0,2.0,69.0,0.0,227.0,0.0,0.0,,1.0,13.1,,2.0
4, 19,500.0,4.0,3.3,92.0,1.0,166.0,10.0,76.0,13.9,4.0,16.0,11.4,3.3
4, 19,500.0,7.0,2.9,95.0,1.0,165.0,,58.0,19.799999,4.0,14.5,6.9,2.9
4, 19,500.0,10.0,1.7,95.0,0.0,38.0,5.0,28.0,,4.0,11.6,,1.7
4, 19,500.0,13.0,1.8,95.0,0.0,37.0,,28.0,,4.0,12.1,,1.8
4, 19,500.0,16.0,2.3,92.0,1.0,34.0,5.0,61.0,,4.0,11.8,,2.3
4, 19,500.0,19.0,3.3,91.0,1.0,28.0,,69.0,,4.0,11.9,,3.3
4, 19,500.0,22.0,5.0,89.0,1.0,18.0,10.0,70.0,,4.0,12.9,,5.0
4, 19,500.0,25.0,5.4,79.0,1.0,18.0,,59.0,,4.0,12.9,,5.4
4, 19,500.0,28.0,3.8,69.0,1.0,15.0,5.0,60.0,,4.0,12.9,,3.8
4, 19,500.0,31.0,3.2,57.0,0.0,20.0,,20.0,,3.0,11.2,,3.2
4, 19,500.0,34.0,1.7,63.0,0.0,358.0,0.0,20.0,,3.0,10.0,,1.7
4, 19,500.0,37.0,1.0,67.0,0.0,20.0,,20.0,,3.0,8.8,,1.0
4, 19,500.0,40.0,0.8,69.0,0.0,4.0,0.0,21.0,,3.0,7.4,,0.8
4, 19,500.0,43.0,1.3,51.0,0.0,29.0,,10.0,,2.0,13.1,,1.3
4, 19,500.0,46.0,2.2,34.0,0.0,65.0,0.0,0.0,,1.0,17.299999,,2.2
4, 19,500.0,49.0,3.0,38.0,0.0,113.0,,0.0,,1.0,18.799999,,3.0
4, 19,500.0,52.0,2.5,45.0,0.0,151.0,0.0,0.0,,1.0,16.4,,2.5
4, 19,500.0,55.0,2.8,59.0,0.0,195.0,,0.0,,1.0,14.7,,2.8
4, 19,500.0,58.0,2.0,69.0,0.0,227.0,0.0,0.0,,1.0,13.1,,2.0
4, 19,800.0,4.0,4.1,95.0,1.0,26.0,,59.0,12.9,4.0,14.6,11.0,4.1
4, 19,800.0,7.0,2.5,95.0,1.0,26.0,10.0,59.0,19.5,4.0,13.7,8.4,2.5
4, 19,800.0,10.0,2.6,95.0,0.0,22.0,,28.0,,4.0,12.6,,2.6
4, 19,800.0,13.0,3.8,92.0,1.0,27.0,1.0,59.0,,4.0,12.0,,3.8
4, 19,800.0,16.0,5.9,90.0,1.0,24.0,,69.0,,4.0,11.3,,5.9
4, 19,800.0,19.0,6.8,90.0,1.0,16.0,10.0,70.0,,4.0,11.9,,6.8
4, 19,800.0,22.0,6.9,85.0,1.0,4.0,,69.0,,4.0,12.3,,6.9
4, 19,800.0,25.0,5.2,70.0,1.0,6.0,5.0,60.0,,4.0,11.9,,5.2
4, 19,800.0,28.0,3.0,73.0,0.0,3.0,,20.0,,3.0,10.3,,3.0
4, 19,800.0,31.0,1.6,77.0,0.0,5.0,0.0,10.0,,2.0,9.5,,1.6
4, 19,800.0,34.0,0.7,83.0,0.0,333.0,,10.0,,2.0,9.3,,0.7
4, 19,800.0,37.0,0.7,88.0,0.0,267.0,0.0,10.0,,2.0,8.7,,0.7
4, 19,800.0,40.0,0.9,67.0,0.0,226.0,,10.0,,2.0,14.6,,0.9
4, 19,800.0,43.0,1.1,35.0,0.0,59.0,0.0,10.0,,2.0,19.0,,1.1
4, 19,800.0,46.0,0.7,35.0,0.0,68.0,,10.0,,2.0,18.5,,0.7
4, 19,800.0,49.0,3.0,50.0,0.0,189.0,0.0,10.0,,2.0,17.4,,3.0
4, 19,800.0,52.0,2.7,60.0,0.0,217.0,,10.0,,2.0,15.4,,2.7
4, 19,800.0,55.0,2.0,70.0,0.0,234.0,0.0,10.0,,2.0,13.8,,2.0
4, 19,1100.0,4.0,2.5,95.0,1.0,26.0,10.0,59.0,12.9,4.0,13.7,11.0,2.5
4, 19,1100.0,7.0,2.6,95.0,0.0,22.0,,28.0,19.5,4.0,12.6,8.4,2.6
4, 19,1100.0,10.0,3.8,92.0,1.0,27.0,1.0,59.0,,4.0,12.0,,3.8
4, 19,1100.0,13.0,5.9,90.0,1.0,24.0,,69.0,,4.0,11.3,,5.9
4, 19,1100.0,16.0,6.8,90.0,1.0,16.0,10.0,70.0,,4.0,11.9,,6.8
4, 19,1100.0,19.0,6.9,85.0,1.0,4.0,,69.0,,4.0,12.3,,6.9
4, 19,1100.0,22.0,5.2,70.0,1.0,6.0,5.0,60.0,,4.0,11.9,,5.2
4, 19,1100.0,25.0,3.0,73.0,0.0,3.0,,20.0,,3.0,10.3,,3.0
4, 19,1100.0,28.0,1.6,77.0,0.0,5.0,0.0,10.0,,2.0,9.5,,1.6
4, 19,1100.0,31.0,0.7,83.0,0.0,333.0,,10.0,,2.0,9.3,,0.7
4, 19,1100.0,34.0,0.7,88.0,0.0,267.0,0.0,10.0,,2.0,8.7,,0.7
4, 19,1100.0,37.0,0.9,67.0,0.0,226.0,,10.0,,2.0,14.6,,0.9
4, 19,1100.0,40.0,1.1,35.0,0.0,59.0,0.0,10.0,,2.0,19.0,,1.1
4, 19,1100.0,43.0,0.7,35.0,0.0,68.0,,10.0,,2.0,18.5,,0.7
4, 19,1100.0,46.0,3.0,50.0,0.0,189.0,0.0,10.0,,2.0,17.4,,3.0
4, 19,1100.0,49.0,2.7,60.0,0.0,217.0,,10.0,,2.0,15.4,,2.7
4, 19,1100.0,52.0,2.0,70.0,0.0,234.0,0.0,10.0,,2.0,13.8,,2.0
4, 19,1400.0,4.0,2.6,95.0,0.0,22.0,,28.0,12.9,4.0,12.6,11.0,2.6
4, 19,1400.0,7.0,3.8,92.0,1.0,27.0,1.0,59.0,19.5,4.0,12.0,8.4,3.8
4, 19,1400.0,10.0,5.8,90.0,1.0,24.0,,69.0,,4.0,11.3,,5.8
4, 19,1400.0,13.0,6.7,90.0,1.0,16.0,10.0,70.0,,4.0,11.9,,6.7
4, 19,1400.0,16.0,6.8,85.0,1.0,4.0,,69.0,,4.0,12.3,,6.8
4, 19,1400.0,19.0,5.2,70.0,1.0,6.0,5.0,60.0,,4.0,11.9,,5.2
4, 19,1400.0,22.0,3.0,73.0,0.0,3.0,,20.0,,3.0,10.3,,3.0
4, 19,1400.0,25.0,1.6,77.0,0.0,5.0,0.0,10.0,,2.0,9.5,,1.6
4, 19,1400.0,28.0,0.7,83.0,0.0,333.0,,10.0,,2.0,9.3,,0.7
4, 19,1400.0,31.0,0.7,88.0,0.0,267.0,0.0,10.0,,2.0,8.7,,0.7
4, 19,1400.0,34.0,0.9,67.0,0.0,226.0,,10.0,,2.0,14.6,,0.9
4, 19,1400.0,37.0,1.1,35.0,0.0,58.0,0.0,10.0,,2.0,19.0,,1.1
4, 19,1400.0,40.0,0.7,35.0,0.0,65.0,,10.0,,2.0,18.5,,0.7
4, 19,1400.0,43.0,3.0,50.0,0.0,189.0,0.0,10.0,,2.0,17.4,,3.0
4, 19,1400.0,46.0,2.7,60.0,0.0,217.0,,10.0,,2.0,15.4,,2.7
4, 19,1400.0,49.0,2.0,70.0,0.0,234.0,0.0,10.0,,2.0,13.8,,2.0
4, 19,1700.0,4.0,3.8,92.0,1.0,27.0,1.0,59.0,12.9,4.0,12.0,11.0,3.8
4, 19,1700.0,7.0,5.8,90.0,1.0,24.0,,69.0,19.5,4.0,11.3,8.4,5.8
4, 19,1700.0,10.0,6.7,90.0,1.0,16.0,10.0,70.0,,4.0,11.9,,6.7
4, 19,1700.0,13.0,6.8,85.0,1.0,4.0,,70.0,,4.0,12.3,,6.8
4, 19,1700.0,16.0,5.2,70.0,1.0,6.0,5.0,60.0,,4.0,11.9,,5.2
4, 19,1700.0,19.0,3.0,73.0,0.0,3.0,,20.0,,3.0,10.3,,3.0
4, 19,1700.0,22.0,1.6,77.0,0.0,5.0,0.0,10.0,,2.0,9.5,,1.6
4, 19,1700.0,25.0,0.7,83.0,0.0,333.0,,10.0,,2.0,9.3,,0.7
4, 19,1700.0,28.0,0.7,88.0,0.0,267.0,0.0,10.0,,2.0,8.7,,0.7
4, 19,1700.0,31.0,0.9,67.0,0.0,226.0,,10.0,,2.0,14.6,,0.9
4, 19,1700.0,34.0,1.1,35.0,0.0,58.0,0.0,10.0,,2.0,19.0,,1.1
4, 19,1700.0,37.0,0.7,35.0,0.0,65.0,,10.0,,2.0,18.5,,0.7
4, 19,1700.0,40.0,3.0,50.0,0.0,189.0,0.0,10.0,,2.0,17.4,,3.0
4, 19,1700.0,43.0,2.7,60.0,0.0,217.0,,10.0,,2.0,15.4,,2.7
4, 19,1700.0,46.0,2.0,70.0,0.0,234.0,0.0,10.0,,2.0,13.8,,2.0
4, 19,2000.0,4.0,3.3,90.0,1.0,19.0,,59.0,12.5,4.0,11.3,6.7,3.3
4, 19,2000.0,7.0,4.3,90.0,1.0,15.0,5.0,70.0,19.299999,4.0,11.2,10.4,4.3
4, 19,2000.0,10.0,3.0,90.0,1.0,11.0,,60.0,22.6,4.0,10.9,,3.0
4, 19,2000.0,13.0,3.7,90.0,1.0,8.0,5.0,60.0,,4.0,10.2,,3.7
4, 19,2000.0,16.0,2.7,80.0,0.0,6.0,,21.0,,3.0,9.9,,2.7
4, 19,2000.0,19.0,1.9,75.0,0.0,11.0,0.0,11.0,,2.0,9.2,,1.9
4, 19,2000.0,22.0,0.9,75.0,0.0,347.0,,0.0,,1.0,8.4,,0.9
4, 19,2000.0,25.0,0.6,78.0,0.0,304.0,0.0,0.0,,1.0,7.7,,0.6
4, 19,2000.0,28.0,0.9,59.0,0.0,330.0,,0.0,,1.0,12.7,,0.9
4, 19,2000.0,31.0,0.6,35.0,0.0,59.0,0.0,0.0,,1.0,17.1,,0.6
4, 19,2000.0,34.0,2.0,35.0,0.0,142.0,,0.0,,1.0,18.1,,2.0
4, 19,2000.0,37.0,3.0,40.0,0.0,185.0,0.0,0.0,,1.0,16.299999,,3.0
4, 19,2000.0,40.0,3.0,55.0,0.0,213.0,,0.0,,1.0,14.6,,3.0
4, 19,2000.0,43.0,1.2,65.0,0.0,249.0,0.0,10.0,,2.0,12.9,,1.2
4, 19,2000.0,46.0,0.9,70.0,0.0,286.0,,10.0,,2.0,12.0,,0.9
4, 19,2000.0,49.0,1.0,70.0,0.0,291.0,0.0,10.0,,2.0,11.3,,1.0
4, 19,2000.0,52.0,1.0,45.0,0.0,187.0,,10.0,,2.0,16.700001,,1.0
4, 19,2000.0,55.0,1.6,29.0,0.0,11.0,0.0,0.0,,1.0,20.799999,,1.6
4, 19,2000.0,58.0,1.6,35.0,0.0,15.0,,0.0,,1.0,21.299999,,1.6
4, 19,2000.0,61.0,1.3,40.0,0.0,60.0,0.0,0.0,,1.0,18.1,,1.3
4, 19,2000.0,64.0,1.7,55.0,0.0,254.0,,0.0,,1.0,16.200001,,1.7
4, 19,2000.0,67.0,1.0,60.0,0.0,328.0,0.0,0.0,,1.0,14.3,,1.0
4, 19,2300.0,4.0,4.3,90.0,1.0,15.0,5.0,70.0,12.5,4.0,11.2,6.7,4.3
4, 19,2300.0,7.0,3.0,90.0,1.0,11.0,,60.0,19.299999,4.0,10.9,10.4,3.0
4, 19,2300.0,10.0,3.7,90.0,1.0,8.0,5.0,60.0,22.6,4.0,10.2,,3.7
4, 19,2300.0,13.0,2.7,80.0,0.0,6.0,,21.0,,3.0,9.9,,2.7
4, 19,2300.0,16.0,1.9,75.0,0.0,11.0,0.0,11.0,,2.0,9.2,,1.9
4, 19,2300.0,19.0,0.9,75.0,0.0,347.0,,0.0,,1.0,8.4,,0.9
4, 19,2300.0,22.0,0.6,78.0,0.0,304.0,0.0,0.0,,1.0,7.7,,0.6
4, 19,2300.0,25.0,0.9,59.0,0.0,330.0,,0.0,,1.0,12.7,,0.9
4, 19,2300.0,28.0,0.6,35.0,0.0,59.0,0.0,0.0,,1.0,17.1,,0.6
4, 19,2300.0,31.0,2.0,35.0,0.0,142.0,,0.0,,1.0,18.1,,2.0
4, 19,2300.0,34.0,3.0,40.0,0.0,185.0,0.0,0.0,,1.0,16.299999,,3.0
4, 19,2300.0,37.0,3.0,55.0,0.0,213.0,,0.0,,1.0,14.6,,3.0
4, 19,2300.0,40.0,1.2,65.0,0.0,249.0,0.0,10.0,,2.0,12.9,,1.2
4, 19,2300.0,43.0,0.9,70.0,0.0,286.0,,10.0,,2.0,12.0,,0.9
4, 19,2300.0,46.0,1.0,70.0,0.0,291.0,0.0,10.0,,2.0,11.3,,1.0
4, 19,2300.0,49.0,1.0,45.0,0.0,187.0,,10.0,,2.0,16.700001,,1.0
4, 19,2300.0,52.0,1.6,29.0,0.0,11.0,0.0,0.0,,1.0,20.799999,,1.6
4, 19,2300.0,55.0,1.6,35.0,0.0,15.0,,0.0,,1.0,21.299999,,1.6
4, 19,2300.0,58.0,1.3,40.0,0.0,60.0,0.0,0.0,,1.0,18.1,,1.3
4, 19,2300.0,61.0,1.7,55.0,0.0,254.0,,0.0,,1.0,16.200001,,1.7
4, 19,2300.0,64.0,1.0,60.0,0.0,328.0,0.0,0.0,,1.0,14.3,,1.0
4, 2,200.0,4.0,6.9,68.0,0.0,152.0,,30.0,16.1,4.0,16.0,15.2,6.9
4, 2,200.0,7.0,6.6,91.0,1.0,173.0,5.0,60.0,22.5,4.0,16.0,10.9,6.6
4, 2,200.0,10.0,7.6,90.0,1.0,190.0,,70.0,13.9,4.0,15.9,,7.6
4, 2,200.0,13.0,8.1,90.0,1.0,201.0,10.0,80.0,,4.0,15.9,,8.1
4, 2,200.0,16.0,8.2,85.0,1.0,222.0,,80.0,,4.0,16.0,,8.2
4, 2,200.0,19.0,7.3,90.0,1.0,223.0,20.0,60.0,,4.0,15.2,,7.3
4, 2,200.0,22.0,6.5,72.0,1.0,261.0,,60.0,,4.0,17.9,,6.5
4, 2,200.0,25.0,2.0,44.0,0.0,280.0,5.0,20.0,,3.0,20.799999,,2.0
4, 2,200.0,28.0,1.8,44.0,0.0,9.0,,10.0,,2.0,22.5,,1.8
4, 2,200.0,31.0,2.7,44.0,0.0,32.0,0.0,10.0,,2.0,18.9,,2.7
4, 2,200.0,34.0,2.7,67.0,0.0,37.0,,20.0,,3.0,14.9,,2.7
4, 2,200.0,37.0,3.0,75.0,0.0,68.0,0.0,20.0,,3.0,12.3,,3.0
4, 2,200.0,40.0,3.1,80.0,0.0,59.0,,30.0,,4.0,12.0,,3.1
4, 2,200.0,43.0,3.0,85.0,0.0,50.0,0.0,30.0,,4.0,11.0,,3.0
4, 2,200.0,46.0,3.0,80.0,0.0,45.0,,30.0,,4.0,11.0,,3.0
4, 2,200.0,49.0,3.0,82.0,0.0,39.0,0.0,30.0,,4.0,12.6,,3.0
4, 2,200.0,52.0,3.0,75.0,0.0,26.0,,30.0,,4.0,13.7,,3.0
4, 2,200.0,55.0,3.2,75.0,1.0,30.0,5.0,60.0,,4.0,10.6,,3.2
4, 2,200.0,58.0,2.7,88.0,1.0,39.0,,60.0,,4.0,9.9,,2.7
4, 2,200.0,61.0,2.7,85.0,1.0,42.0,5.0,70.0,,4.0,9.9,,2.7
4, 2,500.0,4.0,6.6,91.0,1.0,173.0,5.0,61.0,22.5,4.0,15.9,15.2,6.6
4, 2,500.0,7.0,7.6,90.0,1.0,190.0,,70.0,13.9,4.0,15.9,10.9,7.6
