month, format: day,hour,forecast,풍속,하늘상태,6시간적설,풍향,습도,6시간강수량,강수형태,일최저기온,3시간기온,강수확률,일최고기온
6, 5,500.0,37.0,9.9,4.0,,86.0,90.0,,1.0,,19.0,80.0,
6, 5,500.0,40.0,12.4,4.0,0.0,81.0,100.0,40.0,1.0,,18.0,80.0,
6, 5,500.0,43.0,10.7,4.0,,82.0,95.0,,1.0,,19.0,70.0,
6, 5,500.0,46.0,8.5,4.0,0.0,79.0,95.0,10.0,1.0,,19.0,60.0,
6, 5,500.0,49.0,7.3,4.0,,63.0,90.0,,1.0,,18.0,60.0,
6, 5,500.0,52.0,6.9,4.0,0.0,48.0,80.0,1.0,0.0,,19.0,30.0,
6, 5,500.0,55.0,6.0,4.0,,39.0,75.0,,0.0,,18.0,30.0,
6, 5,500.0,58.0,5.5,4.0,0.0,22.0,80.0,0.0,0.0,,18.0,30.0,
6, 5,800.0,4.0,1.1,1.0,,255.0,85.0,,0.0,17.0,21.0,0.0,26.0
6, 5,800.0,7.0,1.3,1.0,0.0,302.0,95.0,0.0,0.0,17.0,19.0,0.0,20.0
6, 5,800.0,10.0,0.6,1.0,,360.0,95.0,,0.0,,18.0,0.0,
6, 5,800.0,13.0,0.6,3.0,0.0,108.0,95.0,0.0,0.0,,18.0,20.0,
6, 5,800.0,16.0,1.5,3.0,,118.0,85.0,,0.0,,22.0,20.0,
6, 5,800.0,19.0,1.0,3.0,0.0,107.0,75.0,0.0,0.0,,25.0,20.0,
6, 5,800.0,22.0,1.1,3.0,,27.0,70.0,,0.0,,25.0,20.0,
6, 5,800.0,25.0,2.7,4.0,0.0,34.0,85.0,0.0,0.0,,23.0,30.0,
6, 5,800.0,28.0,4.5,4.0,,65.0,85.0,,1.0,,22.0,60.0,
6, 5,800.0,31.0,5.2,4.0,0.0,82.0,95.0,10.0,1.0,,20.0,60.0,
6, 5,800.0,34.0,6.8,4.0,,73.0,95.0,,1.0,,19.0,80.0,
6, 5,800.0,37.0,7.0,4.0,0.0,65.0,95.0,40.0,1.0,,18.0,80.0,
6, 5,800.0,40.0,6.2,4.0,,59.0,95.0,,1.0,,19.0,70.0,
6, 5,800.0,43.0,5.5,4.0,0.0,52.0,95.0,10.0,1.0,,19.0,60.0,
6, 5,800.0,46.0,5.1,4.0,,26.0,90.0,,1.0,,18.0,60.0,
6, 5,800.0,49.0,5.5,4.0,0.0,10.0,80.0,1.0,0.0,,19.0,30.0,
6, 5,800.0,52.0,5.2,4.0,,4.0,80.0,,0.0,,18.0,30.0,
6, 5,800.0,55.0,4.4,4.0,0.0,359.0,80.0,0.0,0.0,,18.0,30.0,
6, 5,1100.0,4.0,1.3,1.0,0.0,302.0,95.0,0.0,0.0,17.0,19.0,0.0,26.0
6, 5,1100.0,7.0,0.6,1.0,,360.0,95.0,,0.0,17.0,18.0,0.0,20.0
6, 5,1100.0,10.0,0.6,3.0,0.0,108.0,95.0,0.0,0.0,,18.0,20.0,
6, 5,1100.0,13.0,1.5,3.0,,118.0,85.0,,0.0,,22.0,20.0,
6, 5,1100.0,16.0,1.0,3.0,0.0,107.0,75.0,0.0,0.0,,25.0,20.0,
6, 5,1100.0,19.0,1.1,3.0,,27.0,70.0,,0.0,,25.0,20.0,
6, 5,1100.0,22.0,2.7,4.0,0.0,34.0,85.0,0.0,0.0,,23.0,30.0,
6, 5,1100.0,25.0,4.5,4.0,,65.0,85.0,,1.0,,22.0,60.0,
6, 5,1100.0,28.0,5.2,4.0,0.0,82.0,95.0,10.0,1.0,,20.0,60.0,
6, 5,1100.0,31.0,9.0,4.0,,73.0,95.0,,1.0,,19.0,80.0,
6, 5,1100.0,34.0,13.1,4.0,0.0,65.0,95.0,40.0,1.0,,18.0,80.0,
6, 5,1100.0,37.0,9.0,4.0,,59.0,95.0,,1.0,,19.0,70.0,
6, 5,1100.0,40.0,9.0,4.0,0.0,52.0,95.0,10.0,1.0,,19.0,60.0,
6, 5,1100.0,43.0,9.0,4.0,,26.0,90.0,,1.0,,18.0,60.0,
6, 5,1100.0,46.0,5.5,4.0,0.0,10.0,80.0,1.0,0.0,,19.0,30.0,
6, 5,1100.0,49.0,5.2,4.0,,4.0,80.0,,0.0,,18.0,30.0,
6, 5,1100.0,52.0,4.4,4.0,0.0,359.0,80.0,0.0,0.0,,18.0,30.0,
6, 5,1400.0,4.0,0.6,1.0,,360.0,95.0,,0.0,17.0,18.0,0.0,26.0
6, 5,1400.0,7.0,0.6,3.0,0.0,108.0,95.0,0.0,0.0,17.0,18.0,20.0,20.0
6, 5,1400.0,10.0,1.5,3.0,,118.0,85.0,,0.0,,22.0,20.0,
6, 5,1400.0,13.0,1.0,3.0,0.0,107.0,75.0,0.0,0.0,,25.0,20.0,
6, 5,1400.0,16.0,1.1,3.0,,27.0,70.0,,0.0,,25.0,20.0,
6, 5,1400.0,19.0,2.7,4.0,0.0,34.0,85.0,0.0,0.0,,23.0,30.0,
6, 5,1400.0,22.0,4.5,4.0,,65.0,85.0,,1.0,,22.0,60.0,
6, 5,1400.0,25.0,5.2,4.0,0.0,82.0,95.0,10.0,1.0,,20.0,60.0,
6, 5,1400.0,28.0,9.0,4.0,,73.0,95.0,,1.0,,19.0,80.0,
6, 5,1400.0,31.0,13.1,4.0,0.0,65.0,95.0,40.0,1.0,,18.0,80.0,
6, 5,1400.0,34.0,9.0,4.0,,59.0,95.0,,1.0,,19.0,70.0,
6, 5,1400.0,37.0,9.0,4.0,0.0,52.0,95.0,10.0,1.0,,19.0,60.0,
6, 5,1400.0,40.0,9.0,4.0,,26.0,90.0,,1.0,,18.0,60.0,
6, 5,1400.0,43.0,5.5,4.0,0.0,10.0,80.0,1.0,0.0,,19.0,30.0,
6, 5,1400.0,46.0,5.2,4.0,,4.0,80.0,,0.0,,18.0,30.0,
6, 5,1400.0,49.0,4.4,4.0,0.0,359.0,80.0,0.0,0.0,,18.0,30.0,
6, 5,1700.0,4.0,0.6,3.0,0.0,108.0,95.0,0.0,0.0,17.0,18.0,20.0,26.0
6, 5,1700.0,7.0,1.5,3.0,,118.0,85.0,,0.0,17.0,22.0,20.0,20.0
6, 5,1700.0,10.0,1.0,3.0,0.0,107.0,75.0,0.0,0.0,,25.0,20.0,
6, 5,1700.0,13.0,1.1,3.0,,27.0,70.0,,0.0,,25.0,20.0,
6, 5,1700.0,16.0,2.7,4.0,0.0,34.0,85.0,0.0,0.0,,23.0,30.0,
6, 5,1700.0,19.0,4.5,4.0,,65.0,85.0,,1.0,,22.0,60.0,
6, 5,1700.0,22.0,5.2,4.0,0.0,82.0,95.0,10.0,1.0,,20.0,60.0,
6, 5,1700.0,25.0,9.0,4.0,,73.0,95.0,,1.0,,19.0,80.0,
6, 5,1700.0,28.0,13.1,4.0,0.0,65.0,95.0,40.0,1.0,,18.0,80.0,
6, 5,1700.0,31.0,9.0,4.0,,59.0,95.0,,1.0,,19.0,70.0,
6, 5,1700.0,34.0,9.0,4.0,0.0,52.0,95.0,10.0,1.0,,19.0,60.0,
6, 5,1700.0,37.0,9.0,4.0,,26.0,90.0,,1.0,,18.0,60.0,
6, 5,1700.0,40.0,5.5,4.0,0.0,10.0,80.0,1.0,0.0,,19.0,30.0,
6, 5,1700.0,43.0,5.2,4.0,,4.0,80.0,,0.0,,18.0,30.0,
6, 5,1700.0,46.0,4.4,4.0,0.0,359.0,80.0,0.0,0.0,,18.0,30.0,
6, 5,2000.0,4.0,1.6,3.0,,153.0,85.0,,0.0,17.0,21.0,20.0,27.0
6, 5,2000.0,7.0,0.9,3.0,0.0,159.0,65.0,0.0,0.0,15.0,26.0,20.0,20.0
6, 5,2000.0,10.0,1.9,3.0,,3.0,75.0,,0.0,,23.0,20.0,25.0
6, 5,2000.0,13.0,2.8,4.0,0.0,38.0,85.0,0.0,0.0,,22.0,30.0,
6, 5,2000.0,16.0,3.6,4.0,,62.0,85.0,,1.0,,21.0,60.0,
6, 5,2000.0,19.0,4.3,4.0,0.0,102.0,95.0,5.0,1.0,,19.0,70.0,
6, 5,2000.0,22.0,4.7,4.0,,86.0,90.0,,1.0,,18.0,80.0,
6, 5,2000.0,25.0,6.0,4.0,0.0,66.0,100.0,40.0,1.0,,17.0,80.0,
6, 5,2000.0,28.0,5.4,4.0,,52.0,95.0,,1.0,,18.0,70.0,
6, 5,2000.0,31.0,5.2,4.0,0.0,43.0,95.0,10.0,1.0,,18.0,60.0,
6, 5,2000.0,34.0,4.6,4.0,,37.0,95.0,,1.0,,19.0,60.0,
6, 5,2000.0,37.0,3.5,4.0,0.0,22.0,90.0,1.0,0.0,,20.0,30.0,
6, 5,2000.0,40.0,3.3,4.0,,12.0,90.0,,0.0,,19.0,30.0,
6, 5,2000.0,43.0,2.8,4.0,0.0,13.0,90.0,0.0,0.0,,18.0,30.0,
6, 5,2000.0,46.0,2.3,3.0,,18.0,90.0,,0.0,,17.0,20.0,
6, 5,2000.0,49.0,1.8,3.0,0.0,22.0,90.0,0.0,0.0,,16.0,20.0,
6, 5,2000.0,52.0,1.3,1.0,,42.0,75.0,,0.0,,21.0,0.0,
6, 5,2000.0,55.0,0.4,1.0,0.0,14.0,60.0,0.0,0.0,,24.0,0.0,
6, 5,2000.0,58.0,1.9,3.0,,295.0,65.0,,0.0,,23.0,20.0,
6, 5,2000.0,61.0,2.3,3.0,0.0,295.0,65.0,0.0,0.0,,23.0,20.0,
6, 5,2000.0,64.0,0.9,1.0,,297.0,85.0,,0.0,,20.0,0.0,
6, 5,2000.0,67.0,0.8,3.0,0.0,230.0,90.0,0.0,0.0,,18.0,20.0,
6, 5,2300.0,4.0,0.9,3.0,0.0,159.0,65.0,0.0,0.0,17.0,26.0,20.0,27.0
6, 5,2300.0,7.0,1.9,3.0,,3.0,75.0,,0.0,15.0,23.0,20.0,20.0
6, 5,2300.0,10.0,2.8,4.0,0.0,38.0,85.0,0.0,0.0,,22.0,30.0,25.0
6, 5,2300.0,13.0,3.6,4.0,,62.0,85.0,,1.0,,21.0,60.0,
6, 5,2300.0,16.0,4.3,4.0,0.0,102.0,95.0,5.0,1.0,,19.0,70.0,
6, 5,2300.0,19.0,4.7,4.0,,86.0,90.0,,1.0,,18.0,80.0,
6, 5,2300.0,22.0,6.0,4.0,0.0,66.0,100.0,40.0,1.0,,17.0,80.0,
6, 5,2300.0,25.0,5.4,4.0,,52.0,95.0,,1.0,,18.0,70.0,
6, 5,2300.0,28.0,5.2,4.0,0.0,43.0,95.0,10.0,1.0,,18.0,60.0,
6, 5,2300.0,31.0,4.6,4.0,,37.0,95.0,,1.0,,19.0,60.0,
6, 5,2300.0,34.0,3.5,4.0,0.0,22.0,90.0,1.0,0.0,,20.0,30.0,
6, 5,2300.0,37.0,3.3,4.0,,12.0,90.0,,0.0,,19.0,30.0,
6, 5,2300.0,40.0,2.8,4.0,0.0,13.0,90.0,0.0,0.0,,18.0,30.0,
6, 5,2300.0,43.0,2.3,3.0,,18.0,90.0,,0.0,,17.0,20.0,
6, 5,2300.0,46.0,1.8,3.0,0.0,22.0,90.0,0.0,0.0,,16.0,20.0,
6, 5,2300.0,49.0,1.3,1.0,,42.0,75.0,,0.0,,21.0,0.0,
6, 5,2300.0,52.0,0.4,1.0,0.0,14.0,60.0,0.0,0.0,,24.0,0.0,
6, 5,2300.0,55.0,1.9,3.0,,295.0,65.0,,0.0,,23.0,20.0,
6, 5,2300.0,58.0,2.3,3.0,0.0,295.0,65.0,0.0,0.0,,23.0,20.0,
6, 5,2300.0,61.0,0.9,1.0,,297.0,85.0,,0.0,,20.0,0.0,
6, 5,2300.0,64.0,0.8,3.0,0.0,230.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,200.0,4.0,1.9,3.0,,3.0,75.0,,0.0,17.0,23.0,20.0,27.0
6, 6,200.0,7.0,3.8,4.0,0.0,38.0,85.0,0.0,0.0,15.0,22.0,30.0,20.0
6, 6,200.0,10.0,5.6,4.0,,62.0,85.0,,1.0,,21.0,60.0,25.0
6, 6,200.0,13.0,9.5,4.0,0.0,102.0,95.0,5.0,1.0,,19.0,70.0,
6, 6,200.0,16.0,9.5,4.0,,86.0,90.0,,1.0,,18.0,80.0,
6, 6,200.0,19.0,14.0,4.0,0.0,66.0,100.0,40.0,1.0,,17.0,80.0,
6, 6,200.0,22.0,6.4,4.0,,52.0,95.0,,1.0,,18.0,70.0,
6, 6,200.0,25.0,6.2,4.0,0.0,43.0,95.0,10.0,1.0,,18.0,60.0,
6, 6,200.0,28.0,6.6,4.0,,37.0,95.0,,1.0,,19.0,60.0,
6, 6,200.0,31.0,3.5,4.0,0.0,22.0,90.0,1.0,0.0,,20.0,30.0,
6, 6,200.0,34.0,3.3,4.0,,12.0,90.0,,0.0,,19.0,30.0,
6, 6,200.0,37.0,2.8,4.0,0.0,13.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,200.0,40.0,2.3,3.0,,18.0,90.0,,0.0,,17.0,20.0,
6, 6,200.0,43.0,1.8,3.0,0.0,22.0,90.0,0.0,0.0,,16.0,20.0,
6, 6,200.0,46.0,1.3,1.0,,42.0,75.0,,0.0,,21.0,0.0,
6, 6,200.0,49.0,0.4,1.0,0.0,14.0,60.0,0.0,0.0,,24.0,0.0,
6, 6,200.0,52.0,1.9,3.0,,295.0,65.0,,0.0,,23.0,20.0,
6, 6,200.0,55.0,2.3,3.0,0.0,295.0,65.0,0.0,0.0,,23.0,20.0,
6, 6,200.0,58.0,0.9,1.0,,297.0,85.0,,0.0,,20.0,0.0,
6, 6,200.0,61.0,0.8,3.0,0.0,230.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,500.0,4.0,3.8,4.0,0.0,38.0,85.0,0.0,0.0,17.0,22.0,30.0,20.0
6, 6,500.0,7.0,5.6,4.0,,62.0,85.0,,1.0,15.0,21.0,60.0,25.0
6, 6,500.0,10.0,9.5,4.0,0.0,102.0,95.0,10.0,1.0,,19.0,70.0,
6, 6,500.0,13.0,9.5,4.0,,86.0,90.0,,1.0,,18.0,80.0,
6, 6,500.0,16.0,14.0,4.0,0.0,66.0,100.0,40.0,1.0,,17.0,80.0,
6, 6,500.0,19.0,6.4,4.0,,52.0,95.0,,1.0,,18.0,70.0,
6, 6,500.0,22.0,6.2,4.0,0.0,43.0,95.0,10.0,1.0,,18.0,60.0,
6, 6,500.0,25.0,6.6,4.0,,37.0,95.0,,1.0,,19.0,60.0,
6, 6,500.0,28.0,3.5,4.0,0.0,22.0,90.0,1.0,0.0,,20.0,30.0,
6, 6,500.0,31.0,3.3,4.0,,12.0,90.0,,0.0,,19.0,30.0,
6, 6,500.0,34.0,2.8,4.0,0.0,13.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,500.0,37.0,2.3,3.0,,18.0,90.0,,0.0,,17.0,20.0,
6, 6,500.0,40.0,1.8,3.0,0.0,22.0,90.0,0.0,0.0,,16.0,20.0,
6, 6,500.0,43.0,1.3,1.0,,42.0,75.0,,0.0,,21.0,0.0,
6, 6,500.0,46.0,0.4,1.0,0.0,14.0,60.0,0.0,0.0,,24.0,0.0,
6, 6,500.0,49.0,1.9,3.0,,295.0,65.0,,0.0,,23.0,20.0,
6, 6,500.0,52.0,2.3,3.0,0.0,295.0,65.0,0.0,0.0,,23.0,20.0,
6, 6,500.0,55.0,0.9,1.0,,297.0,85.0,,0.0,,20.0,0.0,
6, 6,500.0,58.0,0.8,3.0,0.0,230.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,800.0,4.0,5.6,4.0,,74.0,95.0,,1.0,17.0,20.0,70.0,21.0
6, 6,800.0,7.0,9.5,4.0,0.0,90.0,95.0,20.0,1.0,15.0,19.0,80.0,26.0
6, 6,800.0,10.0,9.5,4.0,,71.0,95.0,,1.0,,18.0,80.0,
6, 6,800.0,13.0,14.0,4.0,0.0,56.0,100.0,40.0,1.0,,18.0,80.0,
6, 6,800.0,16.0,6.4,4.0,,36.0,95.0,,1.0,,18.0,70.0,
6, 6,800.0,19.0,6.2,4.0,0.0,17.0,90.0,5.0,1.0,,20.0,60.0,
6, 6,800.0,22.0,6.6,4.0,,8.0,85.0,,1.0,,20.0,60.0,
6, 6,800.0,25.0,3.5,4.0,0.0,3.0,75.0,1.0,0.0,,21.0,30.0,
6, 6,800.0,28.0,3.3,4.0,,360.0,85.0,,0.0,,19.0,30.0,
6, 6,800.0,31.0,2.8,4.0,0.0,357.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,800.0,34.0,2.3,3.0,,360.0,95.0,,0.0,,17.0,20.0,
6, 6,800.0,37.0,1.8,3.0,0.0,7.0,100.0,0.0,0.0,,16.0,20.0,
6, 6,800.0,40.0,1.3,1.0,,32.0,80.0,,0.0,,21.0,0.0,
6, 6,800.0,43.0,0.4,1.0,0.0,360.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,800.0,46.0,1.9,3.0,,310.0,65.0,,0.0,,24.0,20.0,
6, 6,800.0,49.0,2.3,3.0,0.0,306.0,75.0,0.0,0.0,,22.0,20.0,
6, 6,800.0,52.0,0.9,1.0,,291.0,85.0,,0.0,,20.0,0.0,
6, 6,800.0,55.0,0.8,3.0,0.0,217.0,90.0,0.0,0.0,,19.0,20.0,
6, 6,1100.0,4.0,9.5,4.0,0.0,90.0,95.0,20.0,1.0,17.0,19.0,80.0,21.0
6, 6,1100.0,7.0,9.5,4.0,,71.0,95.0,,1.0,15.0,18.0,80.0,26.0
6, 6,1100.0,10.0,14.0,4.0,0.0,56.0,100.0,40.0,1.0,,18.0,80.0,
6, 6,1100.0,13.0,6.4,4.0,,36.0,95.0,,1.0,,18.0,70.0,
6, 6,1100.0,16.0,6.2,4.0,0.0,17.0,90.0,5.0,1.0,,20.0,60.0,
6, 6,1100.0,19.0,6.6,4.0,,8.0,85.0,,1.0,,20.0,60.0,
6, 6,1100.0,22.0,3.5,4.0,0.0,3.0,75.0,1.0,0.0,,21.0,30.0,
6, 6,1100.0,25.0,3.3,4.0,,360.0,85.0,,0.0,,19.0,30.0,
6, 6,1100.0,28.0,2.8,4.0,0.0,357.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,1100.0,31.0,2.3,3.0,,360.0,95.0,,0.0,,17.0,20.0,
6, 6,1100.0,34.0,1.8,3.0,0.0,7.0,100.0,0.0,0.0,,16.0,20.0,
6, 6,1100.0,37.0,1.3,1.0,,32.0,80.0,,0.0,,21.0,0.0,
6, 6,1100.0,40.0,0.4,1.0,0.0,360.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,1100.0,43.0,1.9,3.0,,310.0,65.0,,0.0,,24.0,20.0,
6, 6,1100.0,46.0,2.3,3.0,0.0,306.0,75.0,0.0,0.0,,22.0,20.0,
6, 6,1100.0,49.0,0.9,1.0,,291.0,85.0,,0.0,,20.0,0.0,
6, 6,1100.0,52.0,0.8,3.0,0.0,217.0,90.0,0.0,0.0,,19.0,20.0,
6, 6,1400.0,4.0,9.5,4.0,,71.0,95.0,,1.0,17.0,18.0,80.0,21.0
6, 6,1400.0,7.0,14.0,4.0,0.0,56.0,100.0,20.0,1.0,15.0,18.0,80.0,26.0
6, 6,1400.0,10.0,6.4,4.0,,36.0,95.0,,1.0,,18.0,70.0,
6, 6,1400.0,13.0,6.2,4.0,0.0,17.0,90.0,5.0,1.0,,20.0,60.0,
6, 6,1400.0,16.0,6.6,4.0,,8.0,85.0,,1.0,,20.0,60.0,
6, 6,1400.0,19.0,3.5,4.0,0.0,3.0,75.0,1.0,0.0,,21.0,30.0,
6, 6,1400.0,22.0,3.3,4.0,,360.0,85.0,,0.0,,19.0,30.0,
6, 6,1400.0,25.0,2.8,4.0,0.0,357.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,1400.0,28.0,2.3,3.0,,360.0,95.0,,0.0,,17.0,20.0,
6, 6,1400.0,31.0,1.8,3.0,0.0,7.0,100.0,0.0,0.0,,16.0,20.0,
6, 6,1400.0,34.0,1.3,1.0,,32.0,80.0,,0.0,,21.0,0.0,
6, 6,1400.0,37.0,0.4,1.0,0.0,360.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,1400.0,40.0,1.9,3.0,,310.0,65.0,,0.0,,24.0,20.0,
6, 6,1400.0,43.0,2.3,3.0,0.0,306.0,75.0,0.0,0.0,,22.0,20.0,
6, 6,1400.0,46.0,0.9,1.0,,291.0,85.0,,0.0,,20.0,0.0,
6, 6,1400.0,49.0,0.8,3.0,0.0,217.0,90.0,0.0,0.0,,19.0,20.0,
6, 6,1700.0,4.0,14.0,4.0,0.0,56.0,100.0,20.0,1.0,17.0,18.0,80.0,21.0
6, 6,1700.0,7.0,6.4,4.0,,36.0,95.0,,1.0,15.0,18.0,70.0,26.0
6, 6,1700.0,10.0,6.2,4.0,0.0,17.0,90.0,5.0,1.0,,20.0,60.0,
6, 6,1700.0,13.0,6.6,4.0,,8.0,85.0,,1.0,,20.0,60.0,
6, 6,1700.0,16.0,3.5,4.0,0.0,3.0,75.0,1.0,0.0,,21.0,30.0,
6, 6,1700.0,19.0,3.3,4.0,,360.0,85.0,,0.0,,19.0,30.0,
6, 6,1700.0,22.0,2.8,4.0,0.0,357.0,90.0,0.0,0.0,,18.0,30.0,
6, 6,1700.0,25.0,2.3,3.0,,360.0,95.0,,0.0,,17.0,20.0,
6, 6,1700.0,28.0,1.8,3.0,0.0,7.0,100.0,0.0,0.0,,16.0,20.0,
6, 6,1700.0,31.0,1.3,1.0,,32.0,80.0,,0.0,,21.0,0.0,
6, 6,1700.0,34.0,0.4,1.0,0.0,360.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,1700.0,37.0,1.9,3.0,,310.0,65.0,,0.0,,24.0,20.0,
6, 6,1700.0,40.0,2.3,3.0,0.0,306.0,75.0,0.0,0.0,,22.0,20.0,
6, 6,1700.0,43.0,0.9,1.0,,291.0,85.0,,0.0,,20.0,0.0,
6, 6,1700.0,46.0,0.8,3.0,0.0,217.0,90.0,0.0,0.0,,19.0,20.0,
6, 6,2000.0,4.0,7.2,4.0,,30.0,100.0,,1.0,15.0,18.0,60.0,24.0
6, 6,2000.0,7.0,7.6,4.0,0.0,11.0,90.0,5.0,1.0,16.0,20.0,60.0,25.0
6, 6,2000.0,10.0,7.0,4.0,,11.0,85.0,,0.0,,22.0,30.0,26.0
6, 6,2000.0,13.0,5.3,4.0,0.0,5.0,75.0,0.0,0.0,,22.0,30.0,
6, 6,2000.0,16.0,4.1,3.0,,1.0,90.0,,0.0,,19.0,20.0,
6, 6,2000.0,19.0,3.4,1.0,0.0,2.0,95.0,0.0,0.0,,17.0,0.0,
6, 6,2000.0,22.0,2.4,1.0,,7.0,100.0,,0.0,,16.0,0.0,
6, 6,2000.0,25.0,1.7,1.0,0.0,21.0,100.0,0.0,0.0,,16.0,0.0,
6, 6,2000.0,28.0,1.2,1.0,,66.0,80.0,,0.0,,21.0,0.0,
6, 6,2000.0,31.0,0.1,1.0,0.0,225.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,2000.0,34.0,1.3,1.0,,293.0,65.0,,0.0,,24.0,0.0,
6, 6,2000.0,37.0,1.8,3.0,0.0,297.0,75.0,0.0,0.0,,21.0,20.0,
6, 6,2000.0,40.0,1.2,3.0,,284.0,90.0,,0.0,,19.0,20.0,
6, 6,2000.0,43.0,1.2,3.0,0.0,235.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,2000.0,46.0,1.3,3.0,,193.0,90.0,,0.0,,17.0,20.0,
6, 6,2000.0,49.0,1.3,3.0,0.0,176.0,95.0,0.0,0.0,,17.0,20.0,
6, 6,2000.0,52.0,1.0,3.0,,191.0,80.0,,0.0,,21.0,20.0,
6, 6,2000.0,55.0,0.6,3.0,0.0,219.0,65.0,0.0,0.0,,24.0,20.0,
6, 6,2000.0,58.0,1.4,1.0,,291.0,75.0,,0.0,,24.0,0.0,
6, 6,2000.0,61.0,1.9,3.0,0.0,317.0,80.0,0.0,0.0,,21.0,20.0,
6, 6,2000.0,64.0,1.7,3.0,,336.0,90.0,,0.0,,18.0,20.0,
6, 6,2000.0,67.0,1.0,3.0,0.0,354.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,2300.0,4.0,7.6,4.0,0.0,11.0,90.0,5.0,1.0,15.0,20.0,60.0,24.0
6, 6,2300.0,7.0,7.0,4.0,,11.0,85.0,,0.0,16.0,22.0,30.0,25.0
6, 6,2300.0,10.0,5.3,4.0,0.0,5.0,75.0,0.0,0.0,,22.0,30.0,26.0
6, 6,2300.0,13.0,4.1,3.0,,1.0,90.0,,0.0,,19.0,20.0,
6, 6,2300.0,16.0,3.4,1.0,0.0,2.0,95.0,0.0,0.0,,17.0,0.0,
6, 6,2300.0,19.0,2.4,1.0,,7.0,100.0,,0.0,,16.0,0.0,
6, 6,2300.0,22.0,1.7,1.0,0.0,21.0,100.0,0.0,0.0,,16.0,0.0,
6, 6,2300.0,25.0,1.2,1.0,,66.0,80.0,,0.0,,21.0,0.0,
6, 6,2300.0,28.0,0.1,1.0,0.0,225.0,65.0,0.0,0.0,,24.0,0.0,
6, 6,2300.0,31.0,1.3,1.0,,293.0,65.0,,0.0,,24.0,0.0,
6, 6,2300.0,34.0,1.8,3.0,0.0,297.0,75.0,0.0,0.0,,21.0,20.0,
6, 6,2300.0,37.0,1.2,3.0,,284.0,90.0,,0.0,,19.0,20.0,
6, 6,2300.0,40.0,1.2,3.0,0.0,235.0,90.0,0.0,0.0,,18.0,20.0,
6, 6,2300.0,43.0,1.3,3.0,,193.0,90.0,,0.0,,17.0,20.0,
6, 6,2300.0,46.0,1.3,3.0,0.0,176.0,95.0,0.0,0.0,,17.0,20.0,
6, 6,2300.0,49.0,1.0,3.0,,191.0,80.0,,0.0,,21.0,20.0,
6, 6,2300.0,52.0,0.6,3.0,0.0,219.0,65.0,0.0,0.0,,24.0,20.0,
6, 6,2300.0,55.0,1.4,1.0,,291.0,75.0,,0.0,,24.0,0.0,
6, 6,2300.0,58.0,1.9,3.0,0.0,317.0,80.0,0.0,0.0,,21.0,20.0,
6, 6,2300.0,61.0,1.7,3.0,,336.0,90.0,,0.0,,18.0,20.0,
6, 6,2300.0,64.0,1.0,3.0,0.0,354.0,90.0,0.0,0.0,,18.0,20.0,
6, 7,200.0,4.0,7.0,4.0,,11.0,85.0,,0.0,15.0,22.0,30.0,24.0
6, 7,200.0,7.0,5.3,4.0,0.0,5.0,75.0,0.0,0.0,16.0,22.0,30.0,25.0
6, 7,200.0,10.0,4.1,3.0,,1.0,90.0,,0.0,,19.0,20.0,26.0
6, 7,200.0,13.0,3.4,1.0,0.0,2.0,95.0,0.0,0.0,,17.0,0.0,
6, 7,200.0,16.0,2.4,1.0,,7.0,100.0,,0.0,,16.0,0.0,
6, 7,200.0,19.0,1.7,1.0,0.0,21.0,100.0,0.0,0.0,,16.0,0.0,
6, 7,200.0,22.0,1.2,1.0,,66.0,80.0,,0.0,,21.0,0.0,
6, 7,200.0,25.0,0.1,1.0,0.0,225.0,65.0,0.0,0.0,,24.0,0.0,
6, 7,200.0,28.0,1.3,1.0,,293.0,65.0,,0.0,,24.0,0.0,
6, 7,200.0,31.0,1.8,3.0,0.0,297.0,75.0,0.0,0.0,,21.0,20.0,
6, 7,200.0,34.0,1.2,3.0,,284.0,90.0,,0.0,,19.0,20.0,
6, 7,200.0,37.0,1.2,3.0,0.0,235.0,90.0,0.0,0.0,,18.0,20.0,
6, 7,200.0,40.0,1.3,3.0,,193.0,90.0,,0.0,,17.0,20.0,
6, 7,200.0,43.0,1.3,3.0,0.0,176.0,95.0,0.0,0.0,,17.0,20.0,
6, 7,200.0,46.0,1.0,3.0,,191.0,80.0,,0.0,,21.0,20.0,
6, 7,200.0,49.0,0.6,3.0,0.0,219.0,65.0,0.0,0.0,,24.0,20.0,
